episode,reward,success,noise_sigma,ep_avg_critic_loss,ep_avg_actor_loss,buffer_size
101,101.49849627107116,0,0.22601148443155966,74.47921491924085,-56.66463865313614,11334
102,-86.79623478844795,0,0.22537865227515128,51.72508592231601,-57.237703585157206,11436
103,-198.69402389609567,0,0.22474759204878084,113.15946262066181,-57.9807249215933,11566
104,-38.362691565996414,0,0.22411829879104425,22.210604414026786,-59.311255191234835,11660
105,-175.37310802396212,0,0.22349076755442931,79.21380204539145,-58.449079267440304,11784
106,575.2750134829539,1,0.2228649934052769,70.96251268386841,-59.307447814941405,11825
107,-27.865014700973465,0,0.22224097142374213,70.7636225119881,-59.21985526706862,11917
108,117.9433145021637,0,0.22161869670375564,88.19192319757798,-60.55125270170324,11984
109,-155.52316017879716,0,0.2209981643529851,81.7793562685857,-60.054505832859725,12107
110,-33.7823939250715,0,0.22037936949279674,83.10465713909694,-60.19545316696167,12219
111,-407.1400054822818,0,0.2197623072582169,104.35651375233442,-61.48132767074409,12392
112,601.854299107306,1,0.21914697279789389,104.7380654995258,-60.91437647892879,12419
113,598.6054689298899,1,0.21853336127405978,27.292988693012912,-62.057430267333984,12453
114,-154.21622053111608,0,0.21792146786249242,163.5599230852994,-61.28679206154563,12562
115,590.3024022428228,1,0.21731128775247743,104.60433490753174,-61.95972961425781,12613
116,210.85407984971528,1,0.2167028161467705,48.51760949785747,-63.261528681194974,12738
117,-26.785207534699392,0,0.21609604826155954,155.30929816470427,-62.56564426422119,12875
118,511.2027981284825,1,0.21549097932642716,104.71573104858399,-63.7001301574707,12925
119,487.2183027328807,1,0.21488760458431316,77.2788556098938,-65.38465135362414,13014
120,376.36728899600564,1,0.21428591929147708,97.01717578342982,-63.63043910435268,13084
121,510.3232924394464,1,0.21368591871746095,106.59607597351074,-66.15248779296876,13135
122,599.8974129725231,1,0.21308759814505207,288.8333543539047,-64.60851883888245,13167
123,319.4756174910584,1,0.2124909528702459,153.33751007362648,-65.30440019678187,13275
124,602.9398879363496,1,0.2118959782022092,93.80662140479454,-64.52928895216722,13300
125,508.2905439477547,1,0.21130266946324303,180.82000212235883,-65.96565547133937,13366
126,301.41201530625847,1,0.21071102198874594,180.0816867862429,-66.49804925918579,13479
127,377.10592137672603,1,0.21012103112717745,269.8471443928205,-67.63765092996451,13582
128,45.48338974874133,0,0.20953269224002136,121.22905664858611,-68.58589852374533,13675
129,533.3416051733764,1,0.2089460007017493,273.0685475213187,-69.21920844486782,13731
130,11.525731608113567,0,0.20836095189978437,306.2005164216204,-69.92967177600396,13812
131,44.59279514503598,0,0.20777754123446499,182.53844730526794,-69.22440891639859,13915
132,542.6832221954928,1,0.20719576411900847,205.15939177637514,-71.55001300314198,13961
133,597.5108919229724,1,0.20661561597947525,27.0735608736674,-71.16743002997504,13996
134,600.4747175926012,1,0.2060370922547327,283.64473584493004,-71.34108606974284,14026
135,589.9204936997696,1,0.20546018839641947,369.23547554016113,-71.37731570289249,14069
136,602.2039294224979,1,0.20488489986890948,264.4158758016733,-70.88981687105618,14095
137,-9.458832038782703,0,0.20431122214927652,184.86554177602133,-71.60617722405328,14203
138,583.9105769997877,1,0.20373915072725854,339.03692054748535,-72.05160568699692,14268
139,485.2344661397474,1,0.2031686811052222,272.54705919159784,-71.70484447479248,14341
140,-11.509680694210147,1,0.20259980879812758,220.46581800360428,-73.06855111373098,14493
141,553.1072695897183,1,0.20203252933349283,117.1660159152487,-71.71704400104025,14539
142,593.5223088864923,1,0.20146683825135905,280.5180550743552,-72.8826971615062,14573
143,585.4996608735361,1,0.20090273110425524,235.4022428143409,-73.79077812933153,14634
144,86.09986183066334,0,0.20034020345716333,317.74834275245667,-75.93826134999593,14730
145,543.4321347769595,1,0.19977925088748327,257.56467706892226,-75.793896484375,14820
146,537.156626204333,1,0.19921986898499833,511.4378170437283,-76.75846184624567,14857
147,-229.38478617640763,0,0.19866205335184034,319.72368644413194,-76.93094865899337,15009
148,589.6906880025324,1,0.19810579960245517,226.640790279095,-78.64934217012845,15061
149,89.11490359541655,0,0.1975511033635683,163.75794783303903,-75.97938803739326,15146
150,545.0400014276928,1,0.19699796027415029,205.84157612588672,-78.03167173597548,15218
151,527.121338249525,1,0.19644636598538265,364.5896446564618,-79.3739408605239,15287
152,577.429699892833,1,0.19589631616062358,299.31318442026776,-80.33263925405649,15365
153,582.6992433532494,1,0.19534780647537384,263.00024529064405,-81.30166648415958,15432
154,585.7188306522667,1,0.1948008326172428,372.9425692240397,-80.90645345052083,15493
155,563.6202539142321,1,0.19425539028591451,550.9951639175415,-81.69368677553923,15538
156,578.2227442145885,1,0.19371147519311394,91.8898619483499,-80.6215524112477,15572
157,590.1445798235577,1,0.19316908306257322,329.94211204528807,-83.14782287597656,15623
158,599.5037642196268,1,0.192628209629998,167.9308322072029,-83.0936427116394,15655
159,508.3973536983771,1,0.192088850643034,383.14197632244657,-82.70582907540458,15710
160,595.9492764480789,1,0.1915510018612335,318.9744425773621,-85.53312339782715,15750
161,604.9071229662636,1,0.19101465905602205,359.1894691467285,-85.4961784362793,15771
162,603.6489286619451,1,0.1904798180106652,337.7494783401489,-85.99692598978679,15794
163,603.7464601041963,1,0.18994647452023533,330.3740043640137,-85.67541781338778,15816
164,565.528563368349,1,0.18941462439157866,234.95406901041667,-86.00028788248697,15846
165,594.645832487402,1,0.18888426344328224,416.38398833501907,-86.10704004196893,15889
166,602.2637279979831,1,0.18835538750564104,321.3584916041448,-86.49408017672025,15915
167,559.5995903184776,1,0.18782799242062526,415.90511788819964,-86.78791869314094,15990
168,599.1100605995762,1,0.1873020740418475,222.02757972478867,-87.33156633377075,16022
169,595.9489091823889,1,0.18677762823453034,354.7025563089471,-87.33658840781764,16061
170,598.4800734326668,1,0.18625465087547366,495.7719134162454,-88.77447913674747,16095
171,602.6912991558611,1,0.18573313785302234,95.34857926001915,-85.92125877967247,16120
172,566.5580172087448,1,0.18521308506703388,352.91736880938214,-89.41730499267578,16168
173,596.1216312532041,1,0.18469448842884617,439.2534376445569,-87.5456747757761,16207
174,506.0782553673355,1,0.1841773438612454,387.2421494060093,-90.19638252258301,16278
175,597.7038420527876,1,0.1836616472984339,358.1832050996668,-90.00254956413718,16313
176,581.1939446415754,1,0.18314739468599828,306.5105174255371,-89.79322357177735,16363
177,601.5208776650259,1,0.18263458198087748,138.79722023010254,-91.56682586669922,16391
178,590.6849602549612,1,0.182123205151331,461.74615257263184,-91.14039215087891,16441
179,559.6215461051945,1,0.1816132601769073,170.5943832397461,-91.9605757973411,16484
180,588.6015356605888,1,0.18110474304841195,406.0059442166929,-91.98231619375723,16539
181,598.1334719960291,1,0.1805976497678764,232.50053400463528,-94.00940534803603,16574
182,577.830001797694,1,0.18009197634852633,299.9050327798595,-93.25289916992188,16620
183,475.2224388794732,0,0.17958771881475047,372.20657154551725,-95.695995130037,16734
184,584.5340674586945,1,0.17908487320206917,455.4179367652306,-97.29105758666992,16787
185,598.4643443305425,1,0.17858343555710338,267.00250547072466,-96.30417992086971,16820
186,487.4422902961768,1,0.1780834019375435,437.61899807142174,-97.65297831659731,16866
187,586.6441249111687,1,0.17758476841211837,304.10259279711494,-99.52170536435884,16925
188,597.1967738925439,1,0.17708753106056443,444.407406700982,-99.55177391899957,16961
189,524.4909880773955,1,0.17659168597359484,317.7611371553861,-99.71891579261192,17013
190,601.114853612242,1,0.17609722925286878,733.4949654170445,-100.7517204284668,17041
191,591.957409562689,1,0.17560415701096074,558.3747019958496,-102.1868212890625,17090
192,564.1644054869864,1,0.17511246537133004,426.65830636024475,-101.281165599823,17154
193,596.9826516117463,1,0.17462215046829033,446.50439342699553,-102.52213327508224,17192
194,552.5552742736003,1,0.1741332084469791,425.31953733395306,-103.08278636443309,17271
195,594.6488426078611,1,0.17364563546332756,372.894295828683,-104.27696191696893,17313
196,604.8684330399608,1,0.17315942768403025,275.1484058380127,-106.47513580322266,17333
197,553.8716321113274,1,0.17267458128651497,213.39472624834846,-105.9789442174575,17366
198,551.4202084145029,1,0.17219109245891273,305.8198788452148,-106.76134826660156,17416
199,578.2069847552409,1,0.17170895740002778,565.9690334095675,-107.53902031393612,17451
200,574.0428378899635,1,0.1712281723193077,372.2715055802289,-106.01794254078584,17484
201,597.9934687317725,1,0.17074873343681363,396.3154322680305,-107.75198050106273,17519
202,603.005593723989,1,0.17027063698319053,490.00730323791504,-107.1205202738444,17543
203,604.6278332651898,1,0.1697938791996376,341.7158934853294,-107.37538493763317,17564
204,589.3168643735636,1,0.1693184563378786,456.8166423944327,-110.38178840050331,17617
205,601.6165219118949,1,0.16884436466013253,224.98340661185128,-109.64025769914899,17644
206,599.144934928745,1,0.16837160043908414,409.47988200187683,-111.22090244293213,17676
207,591.6688683465834,1,0.1679001599578547,425.6381452878316,-109.09411430358887,17725
208,595.543612802989,1,0.1674300395099727,485.2115280151367,-112.17081413269042,17765
209,573.9646471299886,1,0.16696123539934477,381.59991177645594,-113.03779636729847,17808
210,602.014225966926,1,0.1664937439402266,499.5521136692592,-114.47694069998605,17836
211,565.6215130300027,1,0.16602756145719394,351.30485649108886,-112.68701286315918,17876
212,598.448099421025,1,0.16556268428511378,401.1118004538796,-113.49061098965731,17899
213,588.9609328481964,1,0.16509910876911546,321.39742921899864,-115.1530699553313,17953
214,553.1578133590065,1,0.16463683126456194,395.22616032191684,-117.19155938284737,18008
215,578.278658549626,1,0.16417584813702116,314.5536083894617,-116.51434236414292,18043
216,602.5243184085505,1,0.1637161557622375,517.2145906595083,-118.47956789456882,18069
217,591.7883818974765,1,0.16325775052610322,560.0770548770303,-116.64094503302323,18107
218,602.4799076099737,1,0.16280062882463012,428.1169542165903,-117.63049844595102,18133
219,604.4403926264713,1,0.16234478706392114,291.16358809037644,-119.47262226451527,18155
220,438.45398055393497,1,0.16189022166014216,393.94729741414386,-120.57628400398023,18221
221,431.64472470707096,1,0.16143692903949375,406.4858148156143,-121.41465163812404,18302
222,603.0505443204753,1,0.16098490563818316,390.29181003570557,-118.16201337178548,18327
223,552.1972040159659,1,0.16053414790239623,346.8338574303521,-122.86504915025499,18363
224,535.244975932693,1,0.1600846522882695,319.43513724917455,-125.70632680257161,18404
225,603.8796825311616,1,0.15963641526186234,479.17548058249736,-126.4561899358576,18427
226,602.2394154379682,1,0.15918943329912913,289.82279616135816,-125.64180872990535,18453
227,481.9140025336783,1,0.15874370288589157,498.38078625996906,-126.06767686208089,18500
228,595.4319213762374,1,0.15829922051781106,381.1781829833984,-126.91771392822265,18530
229,604.6232815119076,1,0.1578559827003612,428.0547157287598,-128.9114730834961,18551
230,596.9015159847339,1,0.15741398594880018,458.7775753566197,-130.1880111694336,18578
231,601.9162017991038,1,0.15697322678814354,462.5947136512169,-129.79522411639874,18605
232,492.2192263798486,1,0.15653370175313674,234.74040619532266,-129.4060354232788,18652
233,594.516582089572,1,0.15609540738822797,471.23494124412537,-129.9089035987854,18684
234,571.108706136815,1,0.15565834024754094,303.4642624102141,-130.23542705335115,18722
235,575.4292032532547,1,0.15522249689484782,342.5140874226888,-131.77454325358073,18752
236,594.158259513928,1,0.15478787390354223,379.2628924051921,-131.34786624000185,18795
237,603.7486848746108,1,0.1543544678566123,355.87006219228107,-135.0233383178711,18819
238,602.7677470692577,1,0.1539222753466138,472.0516028771034,-134.12967916635367,18844
239,596.6998708440001,1,0.15349129297564326,325.35496480841385,-133.0264213963559,18882
240,603.7311192452371,1,0.15306151735531145,339.1266486428001,-134.24892564253375,18905
241,604.9850181629037,1,0.15263294510671657,393.21288108825684,-135.94275665283203,18925
242,591.5519231181287,1,0.15220557286041775,468.38787378583635,-137.2272436959403,18952
243,599.9840333242033,1,0.15177939725640857,290.94006195068357,-138.60189921061198,18983
244,583.0333677725179,1,0.15135441494409063,247.4117611779107,-137.72868177625867,19018
245,601.9459984471005,1,0.15093062258224718,409.14869807316705,-139.4912391075721,19044
246,588.1459240277625,1,0.15050801683901688,266.2756363550822,-140.00043614705405,19068
247,601.2765358122947,1,0.15008659439186764,364.7005819593157,-139.24234771728516,19096
248,478.8533442768889,1,0.1496663519275704,368.8515807257758,-141.64342894377532,19150
249,596.8843241537404,1,0.14924728614217322,320.1925557454427,-139.71838209364148,19187
250,593.3341421856363,1,0.14882939374097515,330.01051394144696,-140.23955408732095,19211
251,572.9081471487414,1,0.1484126714385004,382.2886390686035,-141.6256680695907,19256
252,587.3222444989956,1,0.1479971159584726,258.4118910569411,-143.11170020470252,19282
253,537.6925869525128,1,0.14758272403378886,451.5401719037224,-142.5475481818704,19317
254,604.6079317742949,1,0.14716949240649424,440.9533934159712,-144.39215087890625,19338
255,592.9653772219476,1,0.14675741782775606,481.3547528584798,-148.47696685791016,19363
256,604.9253302243495,1,0.14634649705783834,369.20504309914327,-146.74039667302912,19384
257,601.6201287150044,1,0.1459367268660764,239.00607065054086,-145.51378572904147,19411
258,604.8893931537946,1,0.14552810403085137,373.33802795410156,-147.40954173694956,19432
259,571.2867320568176,1,0.145120625339565,366.50466864449635,-148.9534683227539,19460
260,601.9819588673951,1,0.1447142875886142,261.5920903132512,-153.47294029822717,19487
261,589.0880171485913,1,0.14430908758336608,317.3415807836196,-148.78500096938188,19520
262,599.6137497562188,1,0.14390502213813264,228.82342100143433,-148.03924560546875,19552
263,558.7931243906742,1,0.14350208807614587,457.11148834228516,-150.27671185661765,19586
264,596.0821461728375,1,0.14310028222953267,289.49738584245955,-152.06835719517298,19614
265,595.6198520008882,1,0.14269960143928997,396.14707310994464,-151.917236328125,19644
266,602.478424848929,1,0.14230004255525996,355.0582404503456,-152.96261714054987,19670
267,592.1951187130484,1,0.14190160243610522,393.2591619076936,-155.22289043924084,19716
268,604.5206781051602,1,0.14150427794928414,316.28701095581056,-153.32866668701172,19737
269,600.502875416556,1,0.14110806597102613,245.15614395141603,-152.82305094401042,19766
270,598.9411112132959,1,0.14071296338630726,281.72509241104126,-155.69338035583496,19799
271,604.3366736881053,1,0.1403189670888256,260.3483317982067,-155.28073258833453,19821
272,603.9094811662336,1,0.1399260739809769,293.76566175981003,-155.6762001731179,19843
273,587.8849698158821,1,0.13953428097383017,207.67715571476862,-157.94951923076923,19868
274,603.9653151057083,1,0.13914358498710344,225.28477269952947,-159.9417197487571,19890
275,604.4251820659438,1,0.13875398294913954,309.8432273864746,-159.6176788330078,19911
276,594.7432009771844,1,0.13836547179688194,217.35668218703498,-159.0379180908203,19952
277,592.4343195672433,1,0.13797804847585066,431.65660858154297,-159.0764617919922,19977
278,603.5819094027681,1,0.13759170994011827,233.76706568400064,-161.90065892537436,20001
279,495.03248824112393,1,0.13720645315228594,221.97964210510253,-160.44196319580078,20041
280,600.931070939303,1,0.13682227508345954,332.50015589396156,-163.18772786458334,20070
281,603.7215768239687,1,0.13643917271322584,502.6168240633878,-164.2056357643821,20093
282,601.1947288699059,1,0.1360571430296288,295.4260052272252,-166.17462485177177,20121
283,604.3053426656818,1,0.13567618302914583,229.0174709666859,-167.58378184925425,20142
284,599.7218882587026,1,0.13529628971666421,366.3498545328776,-165.2110137939453,20173
285,498.5837624800353,1,0.13491746010545755,307.5936793159036,-168.47398107192095,20206
286,599.4692213939063,1,0.13453969121716228,248.48347234725952,-167.90273571014404,20238
287,604.5814909861404,1,0.13416298008175423,267.4375648498535,-167.97247619628905,20259
288,601.8593406195087,1,0.1337873237375253,307.4659085954939,-169.5483409336635,20286
289,602.7366739458644,1,0.13341271923106024,296.7949911753337,-165.56157938639322,20311
290,604.8434652015327,1,0.13303916361721327,460.78306926380503,-170.35695578835228,20332
291,536.6360348007673,1,0.13266665395908506,304.09765370686847,-168.63248782687717,20369
292,602.87352589818,1,0.1322951873279996,279.3420235315959,-172.0585199991862,20393
293,598.3965094209457,1,0.1319247608034812,310.58110406663684,-173.0122553507487,20428
294,602.8222399084027,1,0.13155537147323146,358.7326906644381,-173.29836918757513,20454
295,602.1658268274949,1,0.1311870164331064,245.67318549522986,-172.4444098839393,20480
296,582.2682314834902,1,0.1308196927870937,257.62219619750977,-174.13204369178186,20506
297,603.3003744247693,1,0.13045339764728983,231.71851762135825,-177.3275146484375,20530
298,579.156136618847,1,0.1300881281338774,113.63305306434631,-175.19123458862305,20562
299,602.3067232966711,1,0.12972388137510255,253.39232283372147,-169.99957040640024,20588
300,600.8936172388683,1,0.12936065450725226,318.6987451825823,-178.18065643310547,20616
301,592.9410485422127,1,0.12899844467463195,353.1464188893636,-175.61065546671549,20640
302,591.5161991986207,1,0.128637249029543,392.40427457369293,-181.12347998985877,20667
303,601.0017872796753,1,0.12827706473226028,310.969979422433,-178.04421888078963,20695
304,604.5308895728276,1,0.12791788895100994,257.2279427268288,-180.77970192649147,20716
305,553.0803942807269,1,0.1275597188619471,350.9556579589844,-183.03293474982766,20751
306,605.2239670338125,1,0.12720255164913366,314.1557304382324,-182.37693634033204,20770
307,570.5184716858375,1,0.12684638450451607,280.63432747977123,-184.3158950805664,20799
308,603.7670162669056,1,0.12649121462790341,243.64261436462402,-182.83028284708658,20822
309,597.0805001389676,1,0.12613703922694527,183.25931082831488,-184.67803192138672,20859
310,604.3289791281851,1,0.12578385551710983,237.4577400901101,-184.23466769131747,20881
311,605.1225376769776,1,0.12543166072166193,257.26978340148924,-186.14231567382814,20901
312,506.601057385469,1,0.12508045207164126,321.78494423314146,-184.7420863101357,20939
313,602.4047494734119,1,0.12473022680584066,217.70667501596304,-189.13275498610275,20965
314,597.5033766355003,1,0.1243809821707843,230.42130661010742,-185.1189199594351,20990
315,352.0324271793654,1,0.12403271542070611,282.689921985973,-186.88114143140388,21057
316,566.7543919235583,1,0.12368542381752813,227.26542445591517,-190.92267063685827,21084
317,604.5602719850654,1,0.12333910463083905,201.70384788513184,-192.1732971191406,21105
318,548.3394164290268,1,0.1229937551378727,264.7955894470215,-191.18258846507354,21139
319,603.4258023886623,1,0.12264937262348664,186.96353435516357,-190.43992360432944,21162
320,587.0676889512723,1,0.12230595438014087,223.12854972252478,-193.37526526817908,21188
321,601.443607653622,1,0.12196349770787647,263.8179740905762,-196.06788199288505,21216
322,603.1864586642174,1,0.12162199991429441,200.89329274495444,-197.15365727742514,21240
323,602.5274229732757,1,0.12128145831453438,200.40822366567758,-193.91919414813702,21266
324,605.0826143082742,1,0.12094187023125368,238.9145477294922,-194.3442367553711,21286
325,596.4833348022228,1,0.12060323299460617,193.11621299156775,-196.4676771897536,21313
326,600.6240606121062,1,0.12026554394222126,298.20443471272785,-197.26866556803387,21342
327,602.0531197198878,1,0.11992880041918304,248.8135223388672,-196.9132103553185,21368
328,603.6902843244179,1,0.11959299977800933,323.32975641886395,-198.62920379638672,21392
329,604.6442400181029,1,0.1192581393786309,280.8903358459473,-199.556396484375,21413
330,604.5091185395322,1,0.11892421658837074,213.89423509077594,-200.27940784801137,21435
331,510.5736886406443,1,0.1185912287819233,193.20274772644044,-200.67419357299804,21475
332,601.7113796602109,1,0.11825917334133391,180.8138907296317,-200.98605891636439,21503
333,603.9782447275965,1,0.11792804765597818,202.55807495117188,-200.28521728515625,21525
334,603.040163629063,1,0.11759784912254144,245.91714413960776,-201.6817766825358,21549
335,598.326505337948,1,0.11726857514499832,328.12502199060776,-201.43451645795037,21583
336,595.6533141478384,1,0.11694022313459232,205.9143507003784,-206.70949478149413,21623
337,604.313068999978,1,0.11661279050981546,200.0436810580167,-208.52458052201703,21644
338,603.8763038018196,1,0.11628627469638797,215.3401114723899,-204.69184043190697,21667
