episode,reward,avg_team_return,success,epsilon,ep_avg_loss,buffer_size,steps,collisions,waypoints_visited
68,414.81999868154526,414.81999868154526,0,0.9470325907928068,3.81282425259214,71436,251,2,7
69,301.0699800848961,301.0699800848961,0,0.9462749647201725,3.772290334163473,72464,257,2,7
70,498.71000611782074,498.71000611782074,0,0.9455179447483963,3.7907571369908246,73468,251,1,8
71,289.1800059080124,289.1800059080124,0,0.9447615303925976,3.7527479698408897,74540,268,4,7
72,271.0400007367134,271.0400007367134,0,0.9440057211682835,3.801985461888146,75568,257,0,6
73,153.45998913049698,153.45998913049698,0,0.9432505165913488,3.755444925209693,76652,271,0,6
74,239.11999541521072,239.11999541521072,0,0.9424959161780757,3.7127887296132713,77704,263,0,7
75,467.18999993801117,467.18999993801117,0,0.9417419194451332,3.683289424212956,78748,261,4,9
76,332.78999638557434,332.78999638557434,0,0.940988525909577,3.844908225157904,79756,252,4,7
77,225.5899988412857,225.5899988412857,0,0.9402357350888494,3.7185478286743163,80756,250,1,5
78,220.45999139547348,220.45999139547348,0,0.9394835465007783,3.823330401428162,81764,252,2,6
79,315.9899951815605,315.9899951815605,0,0.9387319596635776,3.734460054253632,82824,265,8,8
80,368.9900060892105,368.9900060892105,0,0.9379809740958467,3.8070376254759815,83876,263,6,8
81,228.4499985575676,228.4499985575676,0,0.93723058931657,3.775218040538284,84936,265,0,6
82,586.8599905967712,586.8599905967712,0,0.9364808048451168,3.8287238445807628,85952,254,0,9
83,443.67999774217606,443.67999774217606,0,0.9357316202012407,3.832328870540529,86968,254,6,8
84,854.2499907016754,854.2499907016754,1,0.9349830349050796,3.7247158260906446,87988,255,0,10
85,325.02999901771545,325.02999901771545,0,0.9342350484771555,3.802146284299205,89040,263,0,7
86,449.3800038099289,449.3800038099289,0,0.9334876604383738,3.8199234230367667,90116,269,2,9
87,213.6099951863289,213.6099951863289,0,0.9327408703100231,3.7390450061257208,91188,268,13,7
88,527.8599918484688,527.8599918484688,0,0.931994677613775,3.7822099838256835,92188,250,2,8
89,497.7400097846985,497.7400097846985,0,0.931249081871684,3.7870441256091,93212,256,6,9
90,277.1600080728531,277.1600080728531,0,0.9305040826061867,3.6989031532618006,94228,254,4,7
91,207.2099987566471,207.2099987566471,0,0.9297596793401017,3.696966551921584,95284,264,4,6
92,397.54999220371246,397.54999220371246,0,0.9290158715966296,3.8162834541065487,96300,254,4,7
93,445.1499983072281,445.1499983072281,0,0.9282726588993523,3.7681674378120946,97288,247,2,7
94,371.01000329852104,371.01000329852104,0,0.9275300407722328,3.8774567084719043,98320,258,6,8
95,354.2299952208996,354.2299952208996,0,0.926788016739615,3.851736869868331,99336,254,8,7
96,260.85000813007355,260.85000813007355,0,0.9260465863262233,3.885414175326458,100404,267,6,7
97,227.72999119758606,227.72999119758606,0,0.9253057490571622,3.793948837753498,101460,264,2,6
98,467.85000872612,467.85000872612,0,0.9245655044579165,3.8076254341337417,102540,270,0,9
99,429.040014564991,429.040014564991,0,0.9238258520543502,3.7962786110547873,103580,260,6,8
100,335.349995970726,335.349995970726,0,0.9230867913727067,3.922721360601596,104652,268,8,8
101,352.9400006532669,352.9400006532669,0,0.9223483219396085,3.7525864999125322,105668,254,8,8
102,64.49999344348907,64.49999344348907,0,0.9216104432820568,3.7701764408199265,106712,261,6,5
103,265.50000804662704,265.50000804662704,0,0.920873154927431,3.8060288291711073,107752,260,0,6
104,217.7999945282936,217.7999945282936,0,0.9201364564034891,3.8026770768342195,108832,270,8,7
105,233.64999514818192,233.64999514818192,0,0.9194003472383663,3.761560129368399,109848,254,6,6
106,341.51001447439194,341.51001447439194,0,0.9186648269605756,3.826940433859365,110884,259,2,7
107,334.68000143766403,334.68000143766403,0,0.9179298950990071,3.7966440383624653,111896,253,2,7
108,207.95000541210175,207.95000541210175,0,0.917195551182928,3.8323218758041793,112932,259,1,6
109,231.78000766038895,231.78000766038895,0,0.9164617947419816,3.673623906599509,113968,259,0,6
110,428.42000102996826,428.42000102996826,0,0.915728625306188,3.824801000766456,114992,256,6,8
111,330.62999629974365,330.62999629974365,0,0.914996042405943,3.782847260173998,116056,266,0,7
112,405.3699875473976,405.3699875473976,0,0.9142640455720182,3.7383455746018566,117100,261,8,8
113,262.38999593257904,262.38999593257904,0,0.9135326343355606,3.7992864796159798,118128,257,0,6
114,443.21999365091324,443.21999365091324,0,0.9128018082280922,3.6851334404852603,119156,257,0,8
115,395.43001329898834,395.43001329898834,0,0.9120715667815097,3.676259655749936,120192,259,2,8
116,461.0999901294708,461.0999901294708,0,0.9113419095280845,3.855271971450662,121252,265,2,9
117,354.6000024676323,354.6000024676323,0,0.910612836000462,3.7497120075188723,122280,257,13,7
118,442.68000584840775,442.68000584840775,0,0.9098843457316615,3.8110545446553568,123296,254,2,8
119,413.6799999475479,413.6799999475479,0,0.9091564382550762,3.8002181344254073,124328,258,9,8
120,519.2599997520447,519.2599997520447,0,0.9084291131044722,3.7738037250173373,125344,254,7,9
121,797.3300026059151,797.3300026059151,1,0.9077023698139886,3.8253644914366305,126368,256,7,10
122,470.2000052332878,470.2000052332878,0,0.9069762079181374,3.829500325142391,127376,252,1,8
123,345.1699907183647,345.1699907183647,0,0.9062506269518028,3.7812320059678686,128392,254,3,7
124,482.5699956417084,482.5699956417084,0,0.9055256264502414,3.8234297294508326,129448,264,5,9
125,306.880009829998,306.880009829998,0,0.9048012059490812,3.7642924670101134,130480,258,10,7
126,307.7099940776825,307.7099940776825,0,0.9040773649843219,3.9100250902138356,131496,254,12,7
127,333.2000064253807,333.2000064253807,0,0.9033541030923344,3.7590364161608876,132600,276,4,8
128,625.7800025939941,625.7800025939941,0,0.9026314198098605,3.7592095551490785,133600,250,0,9
129,415.8300160765648,415.8300160765648,0,0.9019093146740126,3.8638356060817323,134644,261,5,8
130,317.13000708818436,317.13000708818436,0,0.9011877872222733,3.894995936623807,135672,257,0,7
131,524.0199983716011,524.0199983716011,0,0.9004668369924955,3.8428467039004373,136700,257,6,9
132,350.7099983692169,350.7099983692169,0,0.8997464635229016,3.808045447811367,137716,254,7,7
133,447.2599990963936,447.2599990963936,0,0.8990266663520832,3.765827207176053,138696,245,2,8
134,545.1999952197075,545.1999952197075,0,0.8983074450190015,3.793868898417699,139724,257,4,9
135,598.1499988436699,598.1499988436699,0,0.8975887990629863,3.770434072768071,140728,251,0,9
136,421.1400089263916,421.1400089263916,0,0.8968707280237359,3.9029394818676844,141736,252,0,8
137,572.5400029420853,572.5400029420853,0,0.8961532314413169,3.817066879407597,142724,247,1,9
138,462.0200050473213,462.0200050473213,0,0.8954363088561638,3.849648292609087,143740,254,2,8
139,-6.65000581741333,-6.65000581741333,0,0.8947199598090788,3.884208134051119,144808,267,5,5
140,211.4499955177307,211.4499955177307,0,0.8940041838412315,3.7790077174492325,145844,259,3,6
141,318.38000893592834,318.38000893592834,0,0.8932889804941585,3.8742739839373894,146904,265,4,7
142,479.6400089263916,479.6400089263916,0,0.8925743493097632,3.8764189302921297,147944,260,8,9
143,597.7500047683716,597.7500047683716,0,0.8918602898303154,3.855834624290466,148944,250,2,9
144,391.59000712633133,391.59000712633133,0,0.8911468015984512,3.890714766861368,149996,263,12,8
145,335.439993083477,335.439993083477,0,0.8904338841571724,3.8612661842227904,151028,258,8,7
146,426.7699919939041,426.7699919939041,0,0.8897215370498467,3.7427903986352633,152044,254,0,8
147,316.14999890327454,316.14999890327454,0,0.8890097598202068,3.8718527069091797,153044,250,10,7
148,224.15998834371567,224.15998834371567,0,0.8882985520123506,3.8454440100928666,154120,269,11,7
149,320.9399901628494,320.9399901628494,0,0.8875879131707407,3.935016851388771,155168,262,2,7
150,33.42000687122345,33.42000687122345,0,0.8868778428402041,3.7342091641426087,156168,250,0,4
151,1010.4200046658516,1010.4200046658516,1,0.886168340565932,3.6786224427430527,156812,161,2,10
152,199.02000164985657,199.02000164985657,0,0.8854594058934792,3.8354789508661264,157824,253,0,5
153,200.89999839663506,200.89999839663506,0,0.8847510383687643,3.8860612312952676,158832,252,11,6
154,407.73999667167664,407.73999667167664,0,0.8840432375380693,3.8813913489666936,159876,261,5,8
155,254.5800038576126,254.5800038576126,0,0.8833360029480388,3.9475451006608853,160896,255,4,6
156,401.08000153303146,401.08000153303146,0,0.8826293341456803,3.797999676345855,161928,258,5,8
157,283.0300132036209,283.0300132036209,0,0.8819232306783638,3.8280451167794993,162992,266,8,7
158,586.4400120973587,586.4400120973587,0,0.8812176920938211,3.820439875838291,163996,251,2,9
159,323.72999942302704,323.72999942302704,0,0.880512717940146,3.7375672241203657,165044,262,4,7
160,301.5999923348427,301.5999923348427,0,0.8798083077657938,3.789020535671135,166120,269,0,7
161,561.9799933433533,561.9799933433533,0,0.8791044611195811,3.7910321049802884,167136,254,2,9
162,515.3900134563446,515.3900134563446,0,0.8784011775506854,3.807750415417456,168128,248,7,9
163,959.0799894332886,959.0799894332886,1,0.8776984566086448,3.799187927997758,168940,203,4,10
164,309.2599946856499,309.2599946856499,0,0.8769962978433579,3.958667745032618,169932,248,0,6
165,373.85000044107437,373.85000044107437,0,0.8762947008050832,3.8819718538753447,170924,248,0,7
166,588.3899965286255,588.3899965286255,0,0.8755936650444391,3.776340947093734,171920,249,10,9
167,510.38999313116074,510.38999313116074,0,0.8748931901124035,3.9324890425378793,172964,261,4,9
168,528.2099912166595,528.2099912166595,0,0.8741932755603136,3.911994555363288,174004,260,8,9
169,336.499997228384,336.499997228384,0,0.8734939209398653,3.9092963452522573,175044,260,0,7
170,377.60999143123627,377.60999143123627,0,0.8727951258031135,4.001609201077372,176068,256,7,8
171,387.6199922859669,387.6199922859669,0,0.872096889702471,3.859726058959961,177068,250,0,8
172,907.7099848985672,907.7099848985672,1,0.871399212190709,3.836346323490143,178068,250,2,10
173,957.4700153470039,957.4700153470039,1,0.8707020928209565,3.993882330661082,179016,237,0,10
174,422.47000336647034,422.47000336647034,0,0.8700055311466997,3.920707296757471,180024,252,0,8
175,366.01000118255615,366.01000118255615,0,0.8693095267217823,3.826323759053402,181068,261,7,8
176,433.0800103545189,433.0800103545189,0,0.8686140791004049,3.832169623602004,182076,252,0,8
177,497.9099934101105,497.9099934101105,0,0.8679191878371245,3.8339376258850097,183076,250,3,8
178,417.61999690532684,417.61999690532684,0,0.8672248524868548,4.020837140735239,184100,256,8,8
179,371.78000688552856,371.78000688552856,0,0.8665310726048653,3.9384377926234673,185112,253,6,8
180,344.9799953699112,344.9799953699112,0,0.8658378477467814,3.855712828248046,186144,258,2,7
181,419.0799941420555,419.0799941420555,0,0.865145177468584,3.968283390906787,187180,259,0,8
182,66.70000070333481,66.70000070333481,0,0.8644530613266092,3.85452448192871,188236,264,7,5
183,886.7099984884262,886.7099984884262,1,0.8637614988775478,3.834193035017086,189184,237,0,10
184,450.2300118803978,450.2300118803978,0,0.8630704896784458,3.9488810711585627,190252,267,16,9
185,590.6099863052368,590.6099863052368,0,0.862380033286703,4.064755572265838,191256,251,0,9
186,978.5100184679031,978.5100184679031,1,0.8616901292600736,3.8245123589392938,192064,202,0,10
187,413.03998851776123,413.03998851776123,0,0.8610007771566656,3.8806041304081207,193072,252,4,8
188,387.04000037908554,387.04000037908554,0,0.8603119765349402,3.8390135923118303,194128,264,2,8
189,535.4899907708168,535.4899907708168,0,0.8596237269537123,3.945525264647937,195164,259,5,9
190,890.3299964666367,890.3299964666367,1,0.8589360279721493,3.953780388302273,196064,225,5,10
191,666.4000039696693,666.4000039696693,0,0.8582488791497715,3.8688908278449508,197032,242,0,9
192,457.53001046180725,457.53001046180725,0,0.8575622800464517,4.039233816675393,198028,249,4,8
193,361.7700027227402,361.7700027227402,0,0.8568762302224145,3.9859873347504196,199060,258,0,7
194,571.5100045800209,571.5100045800209,0,0.8561907292382366,3.976191863826677,200080,255,4,9
195,388.43000626564026,388.43000626564026,0,0.855505776654846,3.8894897627108023,201136,264,2,8
196,409.710003554821,409.710003554821,0,0.854821372033522,3.880956183904889,202180,261,12,8
197,391.1500002145767,391.1500002145767,0,0.8541375149358952,3.890897975554542,203188,252,10,8
198,971.2800000309944,971.2800000309944,1,0.8534542049239464,3.9278682563819136,204004,204,0,10
199,477.5800047516823,477.5800047516823,0,0.8527714415600073,4.009475365990684,205012,252,0,8
200,551.5200018286705,551.5200018286705,0,0.8520892244067593,3.943139247004948,206020,252,0,8
201,320.26000159978867,320.26000159978867,0,0.8514075530272338,4.02356135797116,207012,248,6,6
202,591.070003092289,591.070003092289,0,0.850726426984812,3.942206785202026,208012,250,0,9
203,343.5499997138977,343.5499997138977,0,0.8500458458432242,3.889803862298718,209060,262,18,8
204,540.0199947953224,540.0199947953224,0,0.8493658091665496,3.9972344636917114,210076,254,2,9
205,531.2100040912628,531.2100040912628,0,0.8486863165192163,3.8653006516250907,211096,255,2,9
206,493.3299930691719,493.3299930691719,0,0.8480073674660009,4.017903502464295,212096,250,4,8
207,620.2399972081184,620.2399972081184,0,0.8473289615720281,3.955735511249966,213104,252,2,9
208,411.28000301122665,411.28000301122665,0,0.8466510984027704,3.993568652334844,214132,257,6,8
209,316.09999960660934,316.09999960660934,0,0.8459737775240482,3.966127182852547,215192,265,0,7
210,293.62000542879105,293.62000542879105,0,0.845296998502029,3.999910352773188,216228,259,8,7
211,367.5600028038025,367.5600028038025,0,0.8446207609032274,3.8645759958123405,217236,252,2,7
212,495.0999981164932,495.0999981164932,0,0.8439450642945048,3.9494544605642443,218280,261,7,9
213,478.2399859428406,478.2399859428406,0,0.8432699082430691,3.990738481741685,219320,260,11,9
214,382.3500106930733,382.3500106930733,0,0.8425952923164747,3.9503107860920923,220328,252,17,8
215,507.20998895168304,507.20998895168304,0,0.8419212160826215,3.9402565730340555,221384,264,0,9
216,364.99001371860504,364.99001371860504,0,0.8412476791097554,3.8754456648981668,222368,246,4,7
217,372.4699966311455,372.4699966311455,0,0.8405746809664676,3.9683322575874627,223392,256,2,7
218,545.9300011396408,545.9300011396408,0,0.8399022212216944,3.9224896359443666,224392,250,2,9
219,393.4199984073639,393.4199984073639,0,0.839230299444717,3.9381385065042056,225432,260,11,8
220,283.7700036764145,283.7700036764145,0,0.8385589152051612,3.991280312538147,226432,250,1,6
221,241.2400042116642,241.2400042116642,0,0.8378880680729971,3.911002318531859,227452,255,6,6
222,884.860006570816,884.860006570816,1,0.8372177576185387,3.923166505077429,228364,228,5,10
223,526.3200014233589,526.3200014233589,0,0.8365479834124439,3.9736766555429894,229392,257,4,9
224,447.90001064538956,447.90001064538956,0,0.8358787450257139,4.0662716479301455,230392,250,4,8
225,476.24999594688416,476.24999594688416,0,0.8352100420296933,4.066357222976388,231420,257,14,9
226,335.24999779462814,335.24999779462814,0,0.8345418739960695,4.217122827763895,232496,269,4,8
227,535.2099875807762,535.2099875807762,0,0.8338742404968726,3.892083546449972,233528,258,1,9
228,856.499997138977,856.499997138977,1,0.8332071411044751,3.9952357550000035,234560,258,4,10
229,378.0100016593933,378.0100016593933,0,0.8325405753915915,3.96672930320104,235568,252,3,7
230,943.5200068950653,943.5200068950653,1,0.8318745429312783,3.976146254245405,236476,227,3,10
231,961.5299969315529,961.5299969315529,1,0.8312090432969332,4.020662771117303,237220,186,3,10
232,1039.520004272461,1039.520004272461,1,0.8305440760622956,4.008975146278258,237964,186,0,10
233,850.4899943470955,850.4899943470955,1,0.8298796408014458,3.8657306907496927,238888,231,10,10
234,299.6000024676323,299.6000024676323,0,0.8292157370888047,4.031721559096509,239904,254,2,6
235,490.83000135421753,490.83000135421753,0,0.8285523644991336,4.06934517121497,240952,262,11,9
236,364.3699899315834,364.3699899315834,0,0.8278895226075342,3.9401944945566356,241976,256,0,7
237,546.2799997925758,546.2799997925758,0,0.8272272109894482,4.032663116231561,243000,256,14,9
238,999.2899888157845,999.2899888157845,1,0.8265654292206566,4.032749009759803,243760,190,0,10
239,584.800012409687,584.800012409687,0,0.82590417687728,3.9252948548953994,244772,253,3,9
240,297.71999555826187,297.71999555826187,0,0.8252434535357782,3.940563319236275,245788,254,8,7
241,567.2400009036064,567.2400009036064,0,0.8245832587729496,4.183628211975098,246788,250,6,9
242,953.6000003218651,953.6000003218651,1,0.8239235921659313,4.068391193696602,247584,199,0,10
243,555.1400111913681,555.1400111913681,0,0.8232644532921984,4.103117479114082,248600,254,10,9
244,415.69000336527824,415.69000336527824,0,0.8226058417295646,4.115710553444421,249612,253,2,7
245,476.50000286102295,476.50000286102295,0,0.821947757056181,4.055432393695369,250668,264,10,9
246,1055.5899975895882,1055.5899975895882,1,0.821290198850536,4.021482254829875,251320,163,6,10
247,433.28000044822693,433.28000044822693,0,0.8206331666914556,4.068469838704914,252344,256,7,8
248,378.25000351667404,378.25000351667404,0,0.8199766601581024,4.0574482384743344,253396,263,8,8
249,484.51000064611435,484.51000064611435,0,0.819320678829976,4.03430980055725,254440,261,7,9
250,551.2999995946884,551.2999995946884,0,0.818665222286912,4.1015177230118764,255452,253,2,9
251,395.6799974143505,395.6799974143505,0,0.8180102901090824,4.121396007883639,256500,262,13,8
252,496.7399798631668,496.7399798631668,0,0.8173558818769951,4.014202346251561,257540,260,4,9
253,464.75999879837036,464.75999879837036,0,0.8167019971714935,4.046932530991825,258512,243,6,8
254,516.6499954462051,516.6499954462051,0,0.8160486355737563,3.9369576391966445,259524,253,15,9
255,477.3599984049797,477.3599984049797,0,0.8153957966652973,4.069619678533995,260564,260,8,9
256,396.97000592947006,396.97000592947006,0,0.814743480027965,4.027129338557026,261568,251,0,7
257,875.0600081682205,875.0600081682205,1,0.8140916852439426,4.154917607231746,262576,252,2,10
258,1109.9300039708614,1109.9300039708614,1,0.8134404118957475,3.8808404166122963,263040,116,0,10
259,376.48999935388565,376.48999935388565,0,0.8127896595662308,4.038104497505069,264068,257,7,8
260,534.2400063872337,534.2400063872337,0,0.8121394278385778,4.087910099793937,265116,262,6,9
261,531.759998857975,531.759998857975,0,0.811489716296307,4.053940923978002,266152,259,4,9
262,561.690013051033,561.690013051033,0,0.8108405245232699,4.188467294208763,267184,258,0,9
263,1021.1800053119659,1021.1800053119659,1,0.8101918521036513,4.040021028369665,267824,160,0,10
264,539.1500082015991,539.1500082015991,0,0.8095436986219684,4.011997680265115,268828,251,8,9
265,396.05999594926834,396.05999594926834,0,0.8088960636630708,4.069174784285422,269876,262,5,8
266,598.2000015974045,598.2000015974045,0,0.8082489468121403,4.114679397083819,270900,256,4,9
267,192.47999238967896,192.47999238967896,0,0.8076023476546906,4.097257321117488,271948,262,9,6
268,896.1299946904182,896.1299946904182,1,0.8069562657765669,4.184449262676701,272940,248,6,10
269,518.209993481636,518.209993481636,0,0.8063107007639456,4.179327846546562,273920,245,4,8
270,485.43000119924545,485.43000119924545,0,0.8056656522033344,4.055712984747676,274916,249,4,8
271,488.01001101732254,488.01001101732254,0,0.8050211196815718,4.266671593111705,275900,246,6,8
272,516.0299933552742,516.0299933552742,0,0.8043771027858265,4.17702671453243,276948,262,5,9
273,617.3599941730499,617.3599941730499,0,0.8037336011035978,4.153080117514753,277964,254,0,9
274,515.4300089478493,515.4300089478493,0,0.8030906142227149,4.059162250518799,278964,250,2,8
275,1038.2499840259552,1038.2499840259552,1,0.8024481417313367,4.187616623260758,279668,176,6,10
276,578.4299873709679,578.4299873709679,0,0.8018061832179516,4.137396940672065,280672,251,2,9
277,937.8699994683266,937.8699994683266,1,0.8011647382713772,4.048311356987272,281568,224,12,10
278,343.54999020695686,343.54999020695686,0,0.8005238064807602,4.022141388957462,282576,252,2,7
279,354.94999223947525,354.94999223947525,0,0.7998833874355755,4.1286575073310035,283588,253,6,7
280,465.41000258922577,465.41000258922577,0,0.799243480725627,4.104292309473431,284596,252,2,8
281,354.5799928307533,354.5799928307533,0,0.7986040859410465,4.066088600140629,285652,264,3,7
282,477.22999054193497,477.22999054193497,0,0.7979652026722936,4.154924677294705,286664,253,2,8
283,293.32000148296356,293.32000148296356,0,0.7973268305101558,4.109171161320218,287700,259,8,7
284,891.049994289875,891.049994289875,1,0.7966889690457477,4.073748765672956,288680,245,0,10
285,547.9299967288971,547.9299967288971,0,0.796051617870511,4.1419723754814965,289692,253,8,9
286,996.0699967741966,996.0699967741966,1,0.7954147765762146,4.174458019512215,290468,194,4,10
287,431.29000344872475,431.29000344872475,0,0.7947784447549536,4.094027321320027,291492,256,6,8
288,1068.460001885891,1068.460001885891,1,0.7941426219991496,4.138270343256275,292176,171,2,10
289,1007.0200037062168,1007.0200037062168,1,0.7935073079015503,4.167581105706704,292980,201,0,10
290,512.5599978268147,512.5599978268147,0,0.7928725020552291,4.137457999893014,294032,263,4,9
291,528.4200039505959,528.4200039505959,0,0.7922382040535849,4.160933360635521,295036,251,0,8
292,941.7099959254265,941.7099959254265,1,0.791604413490342,4.2241691277415745,295944,227,13,10
293,874.7799944281578,874.7799944281578,1,0.7909711299595498,4.095805997514539,296972,257,4,10
294,443.87999933958054,443.87999933958054,0,0.7903383530555821,4.153508857184765,297992,255,8,8
295,354.3400069475174,354.3400069475174,0,0.7897060823731376,4.135720986620824,299056,266,7,9
296,458.5800054073334,458.5800054073334,0,0.789074317507239,4.241160540046839,300092,259,14,9
297,1051.9900105595589,1051.9900105595589,1,0.7884430580532332,4.056703008924212,300792,175,2,10
298,406.9600080251694,406.9600080251694,0,0.7878123036067907,4.180633764418345,301800,252,4,7
299,1027.7099898457527,1027.7099898457527,1,0.7871820537639053,4.238621467669335,302476,169,2,10
