episode,reward,success,noise_sigma,ep_avg_critic_loss,ep_avg_actor_loss,buffer_size
106,571.9394684249065,1,0.284510232702058,235.62262966758325,-94.34054003263775,12072
107,506.60083463221326,1,0.284367977585707,221.7950542156513,-95.66219036395734,12125
108,557.5434518945999,1,0.28422579359691413,227.04515838623047,-96.97517515483655,12163
109,601.0826639072567,1,0.2840836807001157,190.87466757638114,-98.30955450875419,12191
110,528.0972774072227,1,0.28394163885976564,236.6724624633789,-97.09644529554579,12226
111,413.3264752891587,1,0.2837996680403358,152.22935038975308,-98.21045205252511,12296
112,500.8692921396098,1,0.28365776820631566,260.70728055892454,-100.49594509986139,12359
113,300.57071706570724,1,0.28351593932221253,207.99333031394264,-102.73544852516868,12469
114,402.47991462698553,1,0.28337418135255144,172.61535606384277,-104.1023691813151,12528
115,448.256360942289,1,0.2832324942618752,167.41938035384467,-105.72768816740617,12621
116,564.5226080044645,1,0.28309087801474425,171.48441414211106,-106.27119512143342,12666
117,419.63511123472927,1,0.2829493325757369,204.24565305207906,-107.75744066740337,12742
118,506.293417681678,1,0.28280785790944907,201.95026741027831,-108.7486063639323,12803
119,523.1863968348948,1,0.28266645398049434,180.76916481466856,-110.3232650756836,12871
120,405.3697507746874,0,0.2825251207535041,171.32981322793398,-113.73339563257554,13007
121,375.46118873213885,1,0.2823838581931274,197.3688649264249,-114.98418495871805,13073
122,527.0870062126239,1,0.28224266626403083,198.39856443734004,-117.10520593051253,13131
123,462.46608881101355,1,0.28210154493089884,154.28270748683386,-118.52187265668597,13243
124,510.87998993437805,1,0.2819604941584334,186.63131185678336,-121.20833206176758,13294
125,514.398750132227,1,0.2818195139113542,130.2974189309513,-120.84970092773438,13329
126,563.4439612909321,1,0.2816786041543985,154.92594774034288,-122.73385976155599,13419
127,534.8695710541064,1,0.2815377648523213,162.67884930697355,-124.32779797640714,13462
128,473.2016422833077,1,0.28139699596989515,148.9718074798584,-124.8904391697475,13519
129,571.4163701306966,1,0.2812562974719102,151.42727096557618,-125.62254302978516,13569
130,505.9543456808718,1,0.2811156693231743,171.45955091907132,-127.69093691918158,13630
131,406.19930600337034,1,0.28097511148851273,144.06475523041516,-128.97580681777583,13712
132,570.2389423857641,1,0.2808346239327685,146.44475059509278,-129.14873123168945,13753
133,489.78012812794543,1,0.28069420662080213,152.627299979881,-130.95391563132958,13807
134,540.8837783823274,1,0.28055385951749173,142.32371539161318,-132.23690505254837,13848
135,407.2478152526809,1,0.280413582587733,156.6374506136266,-133.79104539824695,13930
136,464.45609489443,1,0.2802733757964392,145.4907705783844,-135.87162685394287,13995
137,492.47020999146855,1,0.280133239108541,137.45651273727418,-136.1198236465454,14074
138,427.5612735791822,1,0.27999317248898675,137.92610330581664,-137.56322860717773,14154
139,494.48748783084443,1,0.2798531759027423,174.2787892376935,-138.67358963577837,14209
140,497.96979701122626,1,0.2797132493147909,118.9922817548116,-139.95025634765625,14256
141,601.55557360935,1,0.27957339269013354,142.87341254098075,-142.67026301792689,14284
142,577.2254501972398,1,0.27943360599378847,157.7512146799188,-140.81604244834497,14322
143,428.1978001888982,1,0.27929388919079157,120.26663650785174,-141.82597133091517,14435
144,472.97082933765455,1,0.27915424224619617,130.9579253818678,-146.91249416185462,14526
145,543.4790313613229,1,0.2790146651250731,121.90630895441228,-149.163417931759,14593
146,482.1317558123367,1,0.2788751577925106,143.21400022506714,-150.7629280090332,14641
147,413.70481864604926,1,0.27873572021361437,120.01185295798562,-148.84036740389737,14729
148,571.9477117503694,1,0.2785963523535076,142.69585527692522,-153.0117928641183,14756
149,532.1510796548074,1,0.27845705417733085,130.1639575958252,-152.55042584737143,14804
150,558.4229394434448,1,0.2783178256502422,105.34091994341682,-153.35292681525735,14839
151,172.49248429223346,1,0.2781786667374171,147.4782585144043,-152.884135945638,14928
152,380.0177468692366,1,0.2780395774040484,123.08709980891301,-155.52976441994693,15006
153,534.3822654524668,1,0.2779005576153464,119.71992666071111,-160.46611231023616,15050
154,511.3152203536633,1,0.2777616073365387,132.7354309082031,-156.24951416015625,15100
155,435.8973196995188,1,0.27762272653287046,123.25043773651123,-159.00450642903647,15149
156,352.9756964399437,1,0.277483915169604,151.44817413330077,-161.58840881347658,15198
157,489.73658279468634,1,0.27734517321201924,108.64608383178711,-157.69539737701416,15230
158,558.1870022534704,1,0.27720650062541324,140.05489141290838,-164.25113053755328,15275
159,436.0100666724365,1,0.27706789737510057,137.61276245117188,-163.72044049776517,15379
160,457.9628616708762,1,0.27692936342641306,126.63866319327519,-166.6823925149852,15437
161,571.1177094862275,1,0.27679089874469986,113.8718615940639,-166.9511435372489,15478
162,547.6118495632659,1,0.27665250329532753,130.65701336330838,-167.89732191297742,15515
163,564.3356768230668,1,0.27651417704367987,123.16765639361213,-167.54436627556296,15549
164,567.7289110920703,1,0.27637591995515803,144.59872468312582,-169.96294784545898,15596
165,500.6024771845081,1,0.2762377319951805,134.00799894332886,-171.29766941070557,15692
166,502.2115421497582,1,0.2760996131291829,188.29504755923622,-174.02542033948396,15731
167,482.6072323421545,1,0.27596156332261834,143.4755416870117,-173.88131286621095,15780
168,468.24050021104347,1,0.27582358254095707,126.27517627534412,-174.45207323346818,15865
169,568.5175758148686,1,0.2756856707496866,134.0945142110189,-174.91734398735895,15900
170,518.6656018638911,1,0.27554782791431176,155.2485580444336,-179.34422122730928,15968
171,557.0358775747037,1,0.2754100540003546,145.5200924343533,-181.46287112765842,16005
172,557.5112152245774,1,0.27527234897335445,147.86965454101562,-185.88720947265625,16054
173,565.5881580896064,1,0.2751347127988678,140.21654437837145,-183.11858622233072,16096
174,-260.8268402562677,0,0.2749971454424684,134.6342250108719,-186.04905533790588,16225
175,592.5374836018817,1,0.2748596468697472,122.8929191002479,-187.8157947246845,16251
176,602.5396141278145,1,0.27472221704631233,125.10954930232121,-189.82465186485877,16277
177,517.5747907622565,1,0.2745848559377892,143.63870747884116,-188.93690660264758,16313
178,485.036694472433,1,0.2744475635098203,125.66097831726074,-191.02426671981812,16377
179,367.4033829173276,1,0.2743103397280654,118.58903461032443,-193.21967146131726,16449
180,580.2554864178812,1,0.2741731845582014,117.65476417541504,-192.22544193267822,16481
181,508.18641564045936,1,0.2740360979659223,104.7102631462945,-193.89874860975476,16516
182,553.6308468129766,1,0.27389907991693935,114.75750127331963,-196.12668741160425,16574
183,579.9742714080708,1,0.2737621303769809,148.36415393535907,-197.87019876333383,16627
184,517.2846729678937,1,0.2736252493117924,134.87975993909333,-199.36737703022203,16665
185,558.2951873568825,1,0.2734884366871365,134.13853454589844,-202.39190080430774,16700
186,569.0943006752209,1,0.273351692468793,131.66687870025635,-202.22274684906006,16733
187,603.6848774627996,1,0.2732150166225586,109.89362970987956,-200.735595703125,16756
188,329.90708433097893,1,0.27307840911424736,133.0533063788163,-205.1365239996659,16833
189,546.3598556550113,1,0.27294186990969027,121.47129201889038,-206.02971267700195,16896
190,543.839215145596,1,0.27280539897473544,113.91977832935474,-210.68204865632234,16951
191,600.6101061800588,1,0.2726689962752481,134.9424611409505,-209.0706787109375,16981
192,601.7062830957807,1,0.2725326617771105,105.28084455217633,-213.89751325334822,17008
193,482.8196195912071,1,0.27239639544622196,114.31210759480794,-210.92219085693358,17069
194,462.88615592166747,1,0.27226019724849887,122.43329970041911,-214.99215761820474,17117
195,567.8029171774529,1,0.27212406714987464,110.8472531636556,-215.6334754096137,17152
196,530.8236115426749,1,0.2719880051162997,100.00045013427734,-217.5891143798828,17182
197,555.8437977137014,1,0.2718520111137416,112.60938110351563,-212.63784255981446,17222
198,546.9681572591091,1,0.27171608510818474,118.95428835961127,-219.17515170189643,17284
199,442.86398787829705,1,0.2715802270656307,113.72210491404815,-222.17279501522287,17353
200,576.7382241196766,1,0.27144443695209786,131.62775621916117,-225.5115139609889,17391
201,564.7511477124914,1,0.27130871473362184,107.0570068359375,-226.35716114873472,17437
202,536.7604638942206,1,0.27117306037625505,101.39692726135254,-226.9365264892578,17476
203,535.2017611442784,1,0.2710374738460669,94.99917893182663,-230.1092529296875,17518
204,571.606447250737,1,0.2709019551091439,107.65837297941509,-230.19438332005552,17556
205,545.8527448689094,1,0.2707665041315893,118.97577819824218,-231.8254425048828,17596
206,495.7998817422422,1,0.2706311208795235,105.70944155179538,-237.3095949613131,17648
207,603.0722716187053,1,0.2704958053190838,112.38326581319173,-230.86783091227213,17673
208,591.6194758152836,1,0.2703605574164243,110.65040370396206,-232.13501739501953,17701
209,568.1451521310006,1,0.2702253771377161,135.2385499742296,-236.5081303914388,17736
210,481.76549907291724,1,0.27009026444914724,111.75472980075412,-240.1579678853353,17808
211,419.15491271366835,1,0.2699552193169227,107.92412103925433,-241.13926260811942,17865
212,475.7902976124455,1,0.2698202417072642,100.05148546623461,-241.6314387465968,17930
213,574.4074915260713,1,0.2696853315864106,106.29617418561664,-241.78744288853235,17973
214,567.249394737134,1,0.26955048892061745,108.17172160901521,-244.30138357062089,18011
215,511.2213423825615,1,0.26941571367615713,121.24021606445312,-247.65255615234375,18061
216,381.94979271185036,1,0.2692810058193191,113.3502377404107,-249.3017603556315,18132
217,548.1329911281305,1,0.26914636531640945,110.51857418484158,-254.9646453857422,18168
218,567.9947229067996,1,0.26901179213375126,110.01783124138328,-252.8392962287454,18202
219,595.9988055044745,1,0.2688772862376844,109.6319808959961,-258.39066314697266,18231
220,576.6293511970512,1,0.26874284759456557,111.70266418457031,-260.66393966674804,18270
221,539.0820382726779,1,0.26860847617076833,110.95911093319164,-255.22702834185432,18304
222,585.8621764533902,1,0.26847417193268297,103.43668980752268,-260.1835543724798,18367
223,486.9852446404646,1,0.26833993484671664,105.3592134475708,-262.8941535949707,18406
224,506.97546600766594,1,0.2682057648792933,95.17853647867838,-266.4698435465495,18467
225,581.496881953417,1,0.26807166199685367,117.12587629045758,-264.6732635498047,18495
226,565.0308339737257,1,0.26793762616585526,106.61218318232784,-266.8263097692419,18548
227,419.08515134057234,1,0.26780365735277234,108.79852137072334,-268.07499221275594,18606
228,-2.8814979703244603,1,0.26766975552409594,121.30369266243868,-268.77618479174237,18692
229,522.3413591549383,1,0.2675359206463339,102.01422373453777,-273.20837063259546,18729
230,558.9943822796719,1,0.26740215268601075,119.17453586353975,-273.21412030388325,18762
231,502.9002504884059,1,0.2672684516096678,91.20083279079861,-273.28050401475696,18799
232,582.6139777227517,1,0.26713481738386297,128.1299027663011,-279.9484652005709,18825
233,580.5622792777424,1,0.26700124997517105,173.94728393554686,-274.60748494466145,18855
234,498.7905523761281,1,0.2668677493501835,113.60060613295612,-279.85618681066177,18889
235,529.4707287971819,1,0.2667343154755084,103.68191364833287,-282.1618085588728,18944
236,603.7389823196813,1,0.26660094831777065,103.19462862881747,-277.4001742276278,18967
237,546.5041020250844,1,0.26646764784361177,101.29642232259114,-283.675775437128,19008
238,495.763806499824,1,0.26633441401969,137.63941265287855,-284.62549264090404,19050
239,555.0496372102036,1,0.26620124681268015,106.58644485473633,-284.751218355619,19103
240,457.40660235450844,1,0.2660681461892738,104.29069023132324,-288.73526458740236,19142
241,523.4273615963302,1,0.2659351121161792,104.05271613079569,-293.62371958857,19188
242,523.3450625373283,1,0.26580214456012113,114.88176186879475,-294.0430971781413,19236
243,552.2883951147743,1,0.2656692434878411,121.14881006876628,-290.0455894470215,19285
244,587.5655611282797,1,0.2655364088660972,100.02661162156325,-294.9405306302584,19311
245,537.0921223720181,1,0.26540364066166416,122.5264573348196,-297.2188415527344,19349
246,590.7718857046054,1,0.26527093884133335,147.67400639851888,-295.47532552083334,19378
247,588.4023199259609,1,0.2651383033719127,151.43719751694624,-301.0184003044577,19412
248,405.9169510642592,1,0.2650057342202267,105.27396320161365,-300.1169680640811,19455
249,527.4171861599622,1,0.26487323135311663,117.11793518066406,-295.56720174153645,19515
250,543.5144187589838,1,0.2647407947374401,123.79842281341553,-305.6554463704427,19562
251,585.1826926770697,1,0.2646084243400714,106.24984169006348,-302.0166732788086,19603
252,594.8392025564499,1,0.2644761201279014,115.45719354802912,-302.0578044544567,19646
253,603.0891880838919,1,0.26434388206783743,108.99804464975993,-303.44754282633465,19671
254,599.0401175945956,1,0.2642117101268035,115.48100831773546,-311.19171651204425,19706
255,357.33012934107103,1,0.2640796042717401,109.80576019287109,-309.9259877522787,19767
256,586.7609349920529,1,0.26394756446960427,100.96230125427246,-306.48303375244143,19806
257,604.0105725799018,1,0.2638155906873695,118.83167440241033,-302.9894658868963,19829
258,582.2259548810043,1,0.2636836828920258,98.26472418648856,-314.2055358886719,19856
259,589.064405336874,1,0.2635518410505798,108.32590866088867,-312.9735622406006,19889
260,572.0973194972353,1,0.26342006513005456,116.25385846589741,-317.2336056357936,19927
261,604.2585853534713,1,0.26328835509748955,110.46086536754261,-313.4120816317472,19949
262,563.5658217476733,1,0.2631567109199408,157.99292500813803,-317.6773274739583,19984
263,603.2219081579681,1,0.26302513256448085,112.86232121785481,-318.3993657430013,20008
264,511.5457615099096,1,0.2628936199981986,113.57038787841798,-317.2123779296875,20059
265,503.39646929936805,1,0.2627621731881995,108.05571332185164,-323.0739679751189,20105
266,590.4651974760661,1,0.2626307921016054,105.07924855550131,-317.3478495279948,20135
267,551.5906887593833,1,0.2624994767055546,148.11116065979004,-321.98557434082034,20174
268,540.8871098291343,1,0.26236822696720186,120.98638610839843,-323.5100784301758,20215
269,599.4641369704151,1,0.2622370428537183,111.40643405914307,-324.4948196411133,20247
270,505.9304814289673,1,0.26210592433229146,92.02719898223877,-327.9917587280273,20287
271,472.8444681003841,1,0.2619748713701253,112.74728183088631,-323.82094705515897,20345
272,571.3624732813337,1,0.26184388393444025,97.88471163236179,-329.9782468355619,20396
273,549.8174316666112,1,0.261712961992473,112.52540334065755,-328.9219584147135,20427
274,409.50215469063903,1,0.2615821055114768,123.48284801683928,-332.74941615054485,20503
275,603.9416309603798,1,0.2614513144587211,106.57674199884588,-333.88984818892044,20525
276,554.105597952811,1,0.2613205888014918,113.26322286269244,-335.84287755629595,20559
277,496.9312140830452,1,0.26118992850709105,103.26996612548828,-336.19738616943357,20598
278,601.2117444071669,1,0.2610593335428375,97.34966060093471,-334.3896266392299,20626
279,600.8699245425144,1,0.2609288038760661,115.47375768025717,-338.02955932617186,20656
280,569.9245814868649,1,0.26079833947412806,92.77783727645874,-336.92273139953613,20688
281,380.4187373482485,1,0.260667940304391,103.81636144759807,-340.9744873046875,20783
282,598.7162142125187,1,0.26053760633423884,104.40219073825412,-343.38154941134985,20818
283,538.6537463080275,1,0.26040733753107176,102.35150752348058,-343.6520242130055,20853
284,548.3322068452089,1,0.2602771338623062,103.63970637321472,-346.495322227478,20917
285,589.8262817966929,1,0.2601469952953751,98.97337579727173,-350.0158863067627,20949
286,602.8907862240133,1,0.26001692179772745,134.59464645385742,-345.6543451944987,20973
287,527.0232887181805,1,0.2598869133368286,91.86950988769532,-346.7173110961914,21012
288,521.4241643026688,1,0.2597569698801602,90.84394119262696,-345.5107116699219,21063
289,491.8068269353381,1,0.25962709139522017,102.23469482421875,-348.23159057617187,21112
290,493.9176606273377,1,0.2594972778495226,164.68306308322482,-350.3283227991175,21167
291,469.34286620667984,1,0.25936752921059786,118.82438264574323,-352.9987673078264,21223
292,542.4374763221864,1,0.2592378454459926,94.75684865315755,-351.8358446756999,21271
293,587.5469194814142,1,0.2591082265232696,97.00778609055739,-355.45113666240985,21296
294,480.6256587378189,1,0.258978672410008,131.9500645857591,-354.04757925180286,21348
295,475.96689631503375,1,0.258849183073803,88.46300201416015,-353.4650919596354,21409
296,583.9248247618049,1,0.25871975848226614,104.55112561312589,-356.2441323020241,21453
297,481.2505835569613,1,0.258590398603025,104.79154205322266,-357.2365560531616,21516
298,556.6559786130249,1,0.2584611034037235,84.50666568153783,-358.64378597861844,21554
299,597.0181628794371,1,0.2583318728520217,93.60967137263371,-358.38835965670074,21581
300,380.61030489866306,1,0.2582027069155957,119.44103409523187,-361.4942080475563,21666
301,597.7683891132803,1,0.25807360556213793,98.62035190357881,-364.1194242589614,21701
302,600.2346880245204,1,0.2579445687593569,87.88275756835938,-361.9452799479167,21731
303,547.4005157936806,1,0.2578155964749772,98.7917117457236,-368.6704702069682,21792
304,478.0071307172086,1,0.2576866886767397,88.96232143668242,-365.84840215638627,21879
305,559.6123030012836,1,0.25755784533240134,74.3973159790039,-367.96383476257324,21911
306,558.2661236827273,1,0.2574290664097352,86.80201403299968,-367.3973219129774,21946
307,586.0310084760611,1,0.25730035187653033,82.09497533525739,-371.0068686349051,21975
308,602.7840190414089,1,0.25717170170059206,79.50571999183067,-368.2664560171274,22000
309,526.9134476356372,1,0.25704311584974177,76.25461212158203,-367.7871728515625,22050
310,596.3494682629222,1,0.2569145942918169,82.10078729901996,-370.562489100865,22079
311,438.69151340997104,1,0.256786136994671,83.98855694857511,-370.26962465228456,22145
312,533.067595289067,1,0.2566577439261737,89.51679293314616,-373.47620391845703,22192
313,506.54716101119936,1,0.2565294150542106,75.0477975845337,-373.21301727294923,22233
314,573.4787752547704,1,0.25640115034668354,75.78497473398845,-373.1981379191081,22257
315,561.6947142428543,1,0.2562729497715102,70.89682723999023,-374.676962890625,22307
316,547.0848894025415,1,0.2561448132966245,118.05999965667725,-377.03573455810545,22346
317,596.0129040944113,1,0.25601674088997617,117.09071636199951,-379.5632064819336,22387
318,532.2635173708978,1,0.2558887325195312,83.74051406860352,-379.7640588378906,22436
319,603.4659170630101,1,0.25576078815327147,158.88975941051137,-381.9822248979048,22459
320,601.233220103922,1,0.25563290775919484,73.66169384547642,-379.0085144042969,22487
321,445.50804255716304,1,0.25550509130531524,137.0676115712812,-376.45082338394656,22549
322,561.8940213742885,1,0.25537733875966256,148.70365031560263,-380.7796821594238,22597
323,474.4336248274129,1,0.2552496500902827,105.13061324409817,-380.60516357421875,22642
324,593.4300621738339,1,0.2551220252652376,123.06235365434127,-380.77615633877843,22665
325,514.3786639333819,1,0.25499446425260497,68.97822869342306,-381.6477103855299,22711
326,377.6787810200541,1,0.2548669670204787,63.30935051861931,-384.56701929429,22778
327,583.4107926507138,1,0.25473953353696843,163.3055830001831,-380.90858459472656,22803
328,579.9067804590609,1,0.25461216377019996,65.423983335495,-383.8163070678711,22835
329,520.5408116147781,1,0.25448485768831486,64.95709824562073,-385.61677742004395,22867
330,573.0409348512735,1,0.2543576152594707,67.16995566231864,-388.604061453683,22937
331,421.65444052390336,1,0.25423043645184096,80.02251669076773,-387.9965550349309,22988
332,520.7456473598988,1,0.25410332123361506,158.07377090454102,-388.22677459716795,23029
333,586.9556737387247,1,0.2539762695729983,96.03411323145816,-388.4707962839227,23067
334,590.8798994707696,1,0.2538492814382118,177.40330454508464,-382.956504313151,23097
335,306.9556643935271,1,0.25372235679749267,124.10256741497967,-386.19873046875,23170
336,574.151514169886,1,0.25359549561909395,142.03295969963074,-386.0078868865967,23203
337,586.4634535535018,1,0.2534686978712844,64.90134201049804,-395.0464782714844,23243
338,577.5323004121865,1,0.2533419635223488,72.1864232515034,-389.49966591282896,23280
339,557.7745944634896,1,0.2532152925405876,79.99290406076531,-389.9367097553454,23318
