episode,reward,success,alpha,ep_avg_actor_loss,ep_avg_critic_loss,buffer_size,total_steps
74,-571.0320193166906,0,0.3272179365158081,-72.08055966571696,283.2195190812392,14417,14417
75,518.2597244598398,1,0.3311420977115631,-73.7591078668578,276.90307062915247,14534,14534
76,588.4399716024707,1,0.3333503305912018,-75.69298999492939,264.35542887174165,14599,14599
77,-356.0892936500542,0,0.34247785806655884,-77.33396680108432,206.7077910324623,14889,14889
78,583.5449254281768,1,0.34396612644195557,-78.8127670288086,203.22881165761797,14952,14952
79,593.2492866329615,1,0.34511613845825195,-80.42213134765625,206.564118712289,15022,15022
80,608.5836345796314,1,0.34739941358566284,-81.13643355596633,185.93809606158544,15085,15085
81,587.1056160700862,1,0.3498731553554535,-82.66671600341797,214.1048045603434,15160,15160
82,603.7506081494201,1,0.35197049379348755,-83.3938658396403,201.33787361780801,15220,15220
83,593.3138374625856,1,0.3546279966831207,-83.9412722269694,225.84535465240478,15280,15280
84,609.6901311098833,1,0.3577396273612976,-85.94477406486136,193.8271770789975,15341,15341
85,593.5195375085854,1,0.3617725968360901,-87.0623409717114,193.5540105646307,15418,15418
86,600.8352252322875,1,0.3641241490840912,-86.21047998647221,180.3129533548824,15479,15479
87,594.7838918138598,1,0.3676474690437317,-87.5870977640152,178.77514681220055,15543,15543
88,609.1784529485831,1,0.3705380856990814,-89.14912230392983,171.90432811605518,15601,15601
89,608.1802794754692,1,0.3737228810787201,-90.94773062344255,147.1540369165355,15659,15659
90,571.875446683138,1,0.37717926502227783,-91.93372213840485,154.3925994336605,15723,15723
91,601.5096397177924,1,0.38066694140434265,-92.55179087320964,177.14965771183824,15789,15789
92,605.8113016552195,1,0.3841164708137512,-94.00886636621811,159.5625497593599,15857,15857
93,499.7195756362681,1,0.38865652680397034,-95.70520577063927,144.55193974421576,15935,15935
94,595.756322736424,1,0.3917193114757538,-97.40947664701022,142.79095728947567,16000,16000
95,588.0666392209254,1,0.3952735960483551,-97.4722346616595,157.03640871369436,16089,16089
96,588.9086181128444,1,0.39801284670829773,-98.76522334929436,119.35570686094222,16151,16151
97,584.1024444548461,1,0.4012426733970642,-100.89056030273437,132.9932721455892,16226,16226
98,587.7746938734762,1,0.40510934591293335,-102.14894046059138,153.50043448918981,16305,16305
99,499.1020881385977,1,0.40802958607673645,-103.51352815067067,132.25653323005227,16373,16373
100,606.0244917702879,1,0.41061675548553467,-104.91490573570377,132.33908556328444,16434,16434
101,603.979755240676,1,0.4136295020580292,-107.15656603797008,151.40831514132225,16493,16493
102,591.7705324033712,1,0.4167156219482422,-108.05517609054978,128.46388649296117,16567,16567
103,604.300545168845,1,0.4198695719242096,-109.61291159352949,143.40700247979933,16629,16629
104,602.3173329582078,1,0.4228781759738922,-109.75154633955522,116.9380985028816,16695,16695
105,598.0328141396078,1,0.4254186153411865,-113.11719710251381,134.05121658588277,16753,16753
106,578.8136475149319,1,0.42898324131965637,-112.85899919782366,116.66532418387277,16823,16823
107,594.3137470821581,1,0.43238890171051025,-114.54957291574189,116.61088319258256,16889,16889
108,578.5728286381313,1,0.4355744421482086,-115.56729459090971,113.21114397720552,16960,16960
109,-291.93618283522824,0,0.4490041732788086,-119.02868795394897,110.3597481940922,17264,17264
110,602.8725904427156,1,0.4514368772506714,-123.10315055847168,109.07378463745117,17324,17324
111,594.3578796528291,1,0.4535899758338928,-123.84888000488282,90.28279781341553,17384,17384
112,604.9299405780755,1,0.45576679706573486,-124.12567190396584,109.56856426950229,17443,17443
113,606.9217149368424,1,0.45779260993003845,-127.11081376509233,96.18605291193182,17498,17498
114,606.2051202451258,1,0.46042877435684204,-127.59634154183524,97.48748173032489,17554,17554
115,382.8138065884905,1,0.4644384980201721,-129.7827237447103,90.02161106533474,17644,17644
116,593.2420494192274,1,0.46725887060165405,-131.89316368103027,90.35051670074463,17704,17704
117,594.3215724251331,1,0.4700353145599365,-132.486382068043,83.0220041946626,17775,17775
118,596.8606113968519,1,0.4725779891014099,-135.39667264498198,93.7133183992826,17840,17840
119,603.1704017747512,1,0.4752464294433594,-134.99126975767075,83.12910901346514,17902,17902
120,577.6809356067153,1,0.4776647686958313,-136.53668605259486,97.41514701843262,17972,17972
121,603.2800057130021,1,0.480008065700531,-139.27463208214712,103.63679792113223,18031,18031
122,600.5408938933037,1,0.48265430331230164,-139.16820280013545,112.32813182953865,18093,18093
123,608.0870150726162,1,0.4848266839981079,-142.30567379655508,94.06007030092437,18151,18151
124,609.5048718406431,1,0.48703911900520325,-142.9289610726493,107.7097169331142,18207,18207
125,605.0795290576301,1,0.4901498556137085,-145.11079122252383,85.33927432561325,18266,18266
126,601.2412855748339,1,0.492466539144516,-146.19543819104211,97.86307790723897,18325,18325
127,612.4384357439532,1,0.49475204944610596,-147.96119865042263,95.92892731213179,18386,18386
128,603.8655132164374,1,0.49726179242134094,-149.7317760029777,96.42953053458793,18447,18447
129,602.5922684577918,1,0.49984297156333923,-151.54435274893777,67.09573156791821,18504,18504
130,601.5098303592613,1,0.5021917223930359,-152.02229835247172,112.25116183839995,18562,18562
131,576.7079606339036,1,0.5051325559616089,-152.87440708705358,82.00412919786241,18625,18625
132,604.0640470998559,1,0.5075581073760986,-153.87559803745202,95.93796244838782,18682,18682
133,597.7540812478586,1,0.5103678703308105,-155.92673060099284,106.82060737609864,18742,18742
134,542.5494312942758,1,0.5132594704627991,-158.77486577109684,85.5434091961573,18805,18805
135,600.4092597380087,1,0.5158925652503967,-159.5864602450667,83.3996801705196,18863,18863
136,590.6238490840856,1,0.5186405181884766,-163.16625871329472,75.19526823635759,18921,18921
137,600.0229736479198,1,0.5217603445053101,-163.56526657630658,91.88996097959321,18979,18979
138,599.4664730253876,1,0.5242658853530884,-165.71099511508285,118.67204001854206,19037,19037
139,584.1853014580051,1,0.5273165106773376,-166.89179869621032,97.27315582767609,19099,19099
140,585.9242569742345,1,0.529752254486084,-166.43837606495825,95.54916960617592,19157,19157
141,598.2046445744108,1,0.5324504971504211,-169.2505896783644,78.58431539227885,19219,19219
142,607.9401579293418,1,0.5355745553970337,-170.78541486016636,78.85230255126953,19277,19277
143,598.3265558978206,1,0.5388465523719788,-171.69821345011394,91.03231646219889,19337,19337
144,591.5308748083916,1,0.5413563847541809,-173.51885681152345,83.95150527954101,19397,19397
145,600.6958586113547,1,0.54386967420578,-177.3969489203559,68.81411626603868,19451,19451
146,611.4110172185483,1,0.5468418002128601,-177.44701024105674,107.3099524514717,19508,19508
147,600.0925154794486,1,0.5493988990783691,-179.64930909255455,92.04422108880405,19566,19566
148,610.6023635692866,1,0.5524449348449707,-180.56841746547767,81.89847025954933,19623,19623
149,479.8611435049105,1,0.5560126900672913,-182.2767548896897,92.4991434124154,19694,19694
150,599.1363277838423,1,0.5593998432159424,-184.07811302771935,71.80359350351186,19759,19759
151,582.8591923050883,1,0.562973141670227,-186.66466437445746,78.19031070527576,19822,19822
152,608.2680317062222,1,0.5656005144119263,-187.16518586257408,78.58752128995698,19880,19880
153,604.788208426241,1,0.5680892467498779,-189.13905778364702,96.02482195767489,19935,19935
154,607.8441303461606,1,0.5710927844047546,-191.32915296052633,79.45546367712188,19992,19992
155,604.6757237002828,1,0.5739901065826416,-194.73685350089238,72.6592267135094,20050,20050
156,590.5031625758324,1,0.5766870379447937,-193.9981267293294,63.9795118967692,20110,20110
157,587.9178374095386,1,0.579940676689148,-195.3288328109249,91.36846083979452,20172,20172
158,599.0051877264923,1,0.5827136635780334,-198.02156041032177,90.39975363521252,20231,20231
159,606.9963765518819,1,0.5858893990516663,-199.63108049359238,113.98492465102882,20288,20288
160,600.5720570167786,1,0.5886785984039307,-201.46501922607422,87.21549224853516,20346,20346
161,602.7903006306946,1,0.5914620757102966,-202.4360461318702,81.74072473090992,20403,20403
162,597.8063798441353,1,0.5942887663841248,-204.47033875564048,69.43907629210373,20461,20461
163,600.0910008787438,1,0.5971991419792175,-205.0883354574947,73.64535603280795,20520,20520
164,606.4336061631304,1,0.5999804735183716,-207.95504418734848,89.05548286437988,20578,20578
165,598.6311908470789,1,0.6022512912750244,-208.7920154918324,82.67766949046742,20633,20633
166,603.0732648770102,1,0.6047942042350769,-209.8337014181572,87.41005301893803,20690,20690
167,610.8355844482065,1,0.6069292426109314,-211.02215853604403,80.59871160333807,20745,20745
168,595.6971230746112,1,0.6094084978103638,-214.12670070842162,66.63333152512372,20804,20804
169,612.9807233787833,1,0.6118084788322449,-215.65580460120893,78.86691376258587,20862,20862
170,609.6963932985582,1,0.6145029664039612,-215.58907423348262,96.02651286947317,20920,20920
171,602.9922208046075,1,0.6175669431686401,-219.28304251977954,64.00207422547422,20979,20979
172,584.8477665727512,1,0.6203585863113403,-219.02482254778752,73.20227060161653,21040,21040
173,604.5195467126052,1,0.6229080557823181,-221.91583917791192,91.2717226895419,21095,21095
174,604.5999322074526,1,0.6253069639205933,-223.03431868119674,71.2712551463734,21150,21150
175,588.9255507030069,1,0.6280564665794373,-224.00998248475972,67.10593336278743,21216,21216
176,606.7376073784552,1,0.6305504441261292,-226.9857098809604,82.17819207290123,21274,21274
177,602.5287886059735,1,0.6334686875343323,-226.2771019369869,74.47327190334514,21333,21333
178,610.2964705480551,1,0.636587917804718,-229.6643614688162,63.144120070893884,21392,21392
179,602.310297617827,1,0.6387415528297424,-229.3332947848136,79.3400365595232,21449,21449
180,592.6377523727542,1,0.6415194869041443,-233.9005392751386,65.65055244199691,21511,21511
181,606.0185829813469,1,0.6437010169029236,-234.01334314179002,64.36171712373432,21568,21568
182,586.2312085481649,1,0.6458002328872681,-237.04924273490906,80.96828404068947,21632,21632
183,610.4133346588559,1,0.6483601927757263,-238.07686295942827,102.26777270923961,21687,21687
184,607.3041484720159,1,0.6505492925643921,-240.31240611965373,65.07236794293937,21746,21746
185,608.8400360949693,1,0.6523177027702332,-241.85673904418945,59.44598249026707,21802,21802
186,592.8989137347234,1,0.6549438834190369,-242.05498129634535,57.5731637922384,21861,21861
187,594.6098958946652,1,0.6568276286125183,-244.49204115434125,76.66196019721754,21927,21927
188,604.6881236755007,1,0.6584079265594482,-245.33459954512747,69.68085898014537,21984,21984
189,602.5261622817561,1,0.6593970656394958,-247.8230663098787,56.85453542073568,22041,22041
190,606.5624865540246,1,0.661014199256897,-250.22488456859924,69.30939152366237,22098,22098
191,599.6805181681816,1,0.6627626419067383,-252.59752197265624,78.89079863230387,22158,22158
192,611.4795890566164,1,0.6645352840423584,-252.29729422876392,73.31119023339222,22217,22217
193,606.4445401765871,1,0.6661128997802734,-256.462221963065,89.88089415005275,22273,22273
194,598.7274905945698,1,0.6672453284263611,-256.02015243038056,71.71171083757955,22335,22335
195,600.2938024757516,1,0.6682668924331665,-256.3469137376355,64.54119608479161,22397,22397
196,573.2892531955855,1,0.670089840888977,-260.34471671811997,71.08394761239329,22459,22459
197,601.6167075395988,1,0.6718420386314392,-260.14465688069663,61.91178188323975,22519,22519
198,605.8230835293416,1,0.673448920249939,-261.6269549353648,69.8119045516192,22578,22578
199,595.7226313571265,1,0.6747481226921082,-263.4315627525593,51.128650731053845,22636,22636
200,599.9086186924792,1,0.6758500933647156,-266.3496785481771,58.03546457290649,22696,22696
201,607.0374363771806,1,0.6767632961273193,-265.1090295965021,50.665461072054775,22751,22751
202,604.9066599221339,1,0.6776301264762878,-267.9974052027652,64.9928117718613,22808,22808
203,605.2395678785917,1,0.6776268482208252,-269.78409038606236,55.12065509108246,22869,22869
204,594.1598518474239,1,0.6783469915390015,-270.67106333086565,63.95397967676963,22931,22931
205,606.232714399291,1,0.6787940859794617,-272.7046203613281,102.89800685947225,22990,22990
206,600.1096818342035,1,0.6789016723632812,-274.13262060133076,98.95066856125653,23049,23049
207,593.5203989535039,1,0.68003249168396,-277.64285956488715,57.693065855238174,23112,23112
208,600.4358339695768,1,0.680679976940155,-277.41053456273573,51.45323651412438,23170,23170
209,607.465256770456,1,0.6802834272384644,-277.02166905896416,80.59225164610764,23228,23228
210,598.989364236008,1,0.6809983253479004,-281.1151829050548,47.96234703063965,23295,23295
211,605.0830009686422,1,0.6813143491744995,-281.6794759459415,73.93499361458471,23354,23354
212,591.2527139532724,1,0.6818305253982544,-283.18088926117997,84.64268108894085,23412,23412
213,572.0379759012671,1,0.6823874115943909,-285.12394600483907,57.701328989285145,23479,23479
214,593.454852730513,1,0.6827118396759033,-286.3783426592427,74.48366977322486,23541,23541
215,595.3401051222552,1,0.6814886927604675,-289.2748529343378,70.00548465668209,23604,23604
216,598.3959715368009,1,0.6812983751296997,-291.25553155714465,39.14035178769019,23666,23666
217,598.0586173905047,1,0.6807751655578613,-292.5338538218353,67.22962964591333,23725,23725
218,600.9939276351447,1,0.6815049648284912,-293.6313140869141,81.21283448537191,23785,23785
219,604.1520386409758,1,0.6811869144439697,-292.82504722720284,66.23241058724825,23846,23846
220,601.604936616158,1,0.6802232265472412,-294.31993001302084,71.94025783538818,23906,23906
221,603.1099864900555,1,0.678714394569397,-296.6593882242839,52.43915491104126,23966,23966
222,605.8580505928578,1,0.6782206892967224,-296.77205105485587,57.120250142853834,24024,24024
223,612.751292567076,1,0.677510678768158,-299.6942202919408,58.51593375624272,24081,24081
224,609.828038472597,1,0.676909863948822,-300.594464318227,77.40170401233738,24140,24140
225,604.4723720731085,1,0.6756159067153931,-303.50126500283517,74.12340776381954,24202,24202
226,590.9962862565982,1,0.6737743020057678,-304.0895357131958,44.00293031334877,24266,24266
227,600.2101148729191,1,0.6717646718025208,-303.22244578394395,45.444673998602504,24324,24324
228,587.9768502661184,1,0.6704596877098083,-306.7852347237723,56.07811443389408,24387,24387
229,598.9050096609676,1,0.6686500310897827,-307.88001650855654,58.91424054948111,24450,24450
230,602.1422171815188,1,0.6677435636520386,-309.7939458478961,56.807037253128854,24507,24507
231,585.7063970351672,1,0.6652979254722595,-310.90819295247394,50.40055142026959,24573,24573
232,602.218802107755,1,0.6634830832481384,-311.91351581441944,61.661817156035326,24631,24631
233,593.1008695960974,1,0.6623626947402954,-313.6269781394083,62.07873194334937,24692,24692
234,589.7417102568602,1,0.6603509783744812,-313.0973280609631,43.5095748276007,24753,24753
235,583.9880322049727,1,0.6581215858459473,-314.30921591481854,55.28815149491833,24815,24815
236,605.7723163589721,1,0.6564081907272339,-315.6689690483941,48.20701296367343,24878,24878
237,598.8867169291916,1,0.6538320779800415,-318.3695128393955,63.181981415045065,24939,24939
238,597.2273188466744,1,0.6517271399497986,-319.1933029174805,56.04782381057739,24999,24999
239,598.5995233892659,1,0.6487888097763062,-320.77903722544187,49.53857109194896,25060,25060
240,576.6620787226896,1,0.6468998789787292,-320.60097152467756,63.013546595497736,25123,25123
241,604.4370332611243,1,0.6437378525733948,-324.38654722016435,51.6496759940838,25181,25181
242,602.0716104983162,1,0.6400654911994934,-324.419282023112,53.65580339431763,25241,25241
243,599.0804129682799,1,0.6370489001274109,-325.92596041771674,43.915179560261386,25303,25303
244,601.0090849948715,1,0.6330775022506714,-326.36954562946903,67.6546608229815,25362,25362
245,593.5611721780552,1,0.6298290491104126,-327.8444112141927,35.77669187576052,25425,25425
246,581.8931984969109,1,0.6262252330780029,-328.2998741260473,60.791177224421844,25494,25494
247,606.1249521867135,1,0.6229196786880493,-329.3776845296224,31.632465744018553,25554,25554
248,593.8583638480137,1,0.6205027103424072,-330.0457218357774,54.13504237815982,25615,25615
249,602.3358648163644,1,0.6182283163070679,-332.16697082519534,47.70200227101644,25675,25675
250,563.7853711433751,1,0.6151658296585083,-333.7733029647612,60.202619015331,25746,25746
251,568.2224785517227,1,0.6124371886253357,-335.39152858568275,50.67690876946933,25815,25815
252,587.3891094932314,1,0.6090216040611267,-334.43889409845525,82.24601072253603,25881,25881
253,600.1195416274711,1,0.6061378717422485,-335.9300537109375,44.576789435693776,25940,25940
254,586.092356279811,1,0.6028124094009399,-337.15472888946533,54.90588575601578,26004,26004
255,583.1692869459242,1,0.5998597741127014,-336.4042600601438,65.09079515366327,26067,26067
256,556.6161669370097,1,0.5949679017066956,-338.8535819498698,41.14260981241862,26142,26142
257,596.4405783708502,1,0.5911742448806763,-341.08509955971925,62.715340921434304,26201,26201
258,599.8201522237749,1,0.58854079246521,-341.0162823786501,47.357557531263005,26262,26262
259,596.1651136158608,1,0.5860233306884766,-341.8001871416646,39.25504659837292,26324,26324
260,595.5833135381482,1,0.583412230014801,-344.9348274606173,58.383173082695635,26385,26385
261,594.3504811484991,1,0.580182671546936,-342.94325459798176,49.898466714223225,26445,26445
262,574.7750069219912,1,0.5778664350509644,-343.6714826311384,42.434478517562624,26508,26508
263,603.8893448137726,1,0.575075626373291,-345.6954615275065,65.14524882634481,26568,26568
264,606.7004094341667,1,0.572425365447998,-345.54823811848956,75.47230281829835,26628,26628
265,598.1932428699101,1,0.5689721703529358,-346.41909169342557,33.68288870989266,26687,26687
266,599.4849734063639,1,0.5664554834365845,-348.07989095052085,35.85287539164225,26747,26747
267,597.0744561833262,1,0.5635915994644165,-348.54394681336447,46.18091195528625,26808,26808
268,600.8132516733157,1,0.5608738660812378,-348.57068026267876,59.109861648688884,26867,26867
269,599.0152343464738,1,0.5576409697532654,-350.16258573532104,47.19752651453018,26931,26931
270,587.1235942848589,1,0.5550374388694763,-350.5358853340149,50.72845187783241,26995,26995
271,596.6834267563919,1,0.5515874624252319,-350.3454212007068,48.77888579595657,27058,27058
272,603.6479620378606,1,0.5485396385192871,-352.0332778930664,27.177567291259766,27118,27118
273,596.179671842362,1,0.5458543300628662,-353.0290079752604,51.40774908065796,27178,27178
274,598.0842740643388,1,0.5432476997375488,-354.10047578811646,46.39724624156952,27242,27242
275,601.1156103311492,1,0.5412258505821228,-352.5504205422323,46.962878571182,27303,27303
276,596.6573411976922,1,0.5382572412490845,-356.082714136096,35.97416721565136,27372,27372
277,600.7983973966749,1,0.5362286567687988,-355.1993598312628,41.14633511715248,27433,27433
278,600.862409720135,1,0.5339691638946533,-355.6609832263384,28.965729478929862,27494,27494
279,584.2206742907448,1,0.531269907951355,-357.29567076667905,45.84328042893183,27557,27557
280,602.073527947839,1,0.5287954211235046,-357.90921279131356,56.19713505243851,27616,27616
281,588.2014210306061,1,0.5258495807647705,-358.85832239369876,40.95010544823818,27677,27677
282,591.1789931167193,1,0.5236420631408691,-359.73796770649574,55.180100687088505,27739,27739
283,556.8728049106228,1,0.5212796926498413,-358.9436327616374,37.31304136912028,27811,27811
284,606.7059959048727,1,0.5192720293998718,-358.46425267269734,34.668681964539644,27868,27868
285,606.9966238044892,1,0.5179412961006165,-359.406494140625,42.712223973190575,27925,27925
286,599.4043280484999,1,0.5155594348907471,-359.89931050284963,41.323804323790505,27986,27986
287,596.0184084853636,1,0.513297438621521,-360.7500224866365,71.92742672301175,28043,28043
288,594.6720605939985,1,0.5107511281967163,-362.8421380715292,40.7114764354268,28104,28104
289,606.7259167353811,1,0.5087053775787354,-362.59791694253175,39.762887065693484,28163,28163
290,602.7959670356345,1,0.506531298160553,-363.0062668114378,47.67007352594744,28220,28220
291,608.2538637414441,1,0.5047100782394409,-361.2740842584978,46.888518383628444,28277,28277
292,597.6708044199908,1,0.5027837157249451,-363.5960793330752,53.024982600376525,28335,28335
293,599.1147800589073,1,0.5000141263008118,-363.7981242518271,30.514203056212395,28397,28397
294,596.4324628317944,1,0.4979434311389923,-365.03644699346825,62.20264322249616,28458,28458
295,600.7229967524313,1,0.4964289665222168,-366.1671432495117,39.476150035858154,28518,28518
296,599.2300574147391,1,0.49577170610427856,-364.7042383654364,56.51191129355595,28576,28576
297,600.2276619693879,1,0.4936240017414093,-365.6443791707357,25.550422302881877,28636,28636
298,609.6539957701456,1,0.49149850010871887,-365.8401626060749,47.18578300804928,28694,28694
299,605.734351299759,1,0.4902053475379944,-368.11390528185615,48.67504114940249,28752,28752
300,602.5192466441538,1,0.4876421391963959,-367.18699645996094,49.86746922854719,28810,28810
301,584.9601402375433,1,0.4857272803783417,-368.25577891956675,50.138375759124756,28876,28876
302,603.942311692487,1,0.48348918557167053,-368.12813262939454,43.0685631275177,28936,28936
303,586.6313319039549,1,0.48132115602493286,-368.7588763897236,36.023125208341156,29001,29001
304,580.6709908250027,1,0.4799400269985199,-367.1311721801758,37.539653873443605,29061,29061
305,600.2626479750211,1,0.47814658284187317,-369.1790642172603,34.104258553456454,29120,29120
306,605.8781423973634,1,0.4764975607395172,-369.2639711614241,29.78666091383549,29177,29177
307,592.5471995117964,1,0.4744076430797577,-369.03674362645006,39.27315318945682,29243,29243
308,597.9562017277113,1,0.47223037481307983,-370.2756292624552,64.04770816740442,29304,29304
309,605.0258006650874,1,0.47092926502227783,-371.6226527327198,30.67033276315463,29363,29363
310,595.2926671654097,1,0.46930569410324097,-372.1422861735026,21.18342881202698,29423,29423
311,599.8132559383005,1,0.46777811646461487,-372.5554158528646,51.68048610687256,29483,29483
312,601.9660931699112,1,0.46567827463150024,-372.2828989336568,42.52651556076542,29545,29545
313,604.5602694803936,1,0.46480828523635864,-372.24616771633345,58.32784083738165,29604,29604
314,587.080347670142,1,0.4627954959869385,-372.2859447848412,34.23071962787259,29666,29666
315,606.2980360152008,1,0.46096208691596985,-372.8924749465216,26.503755206153507,29729,29729
316,598.2328221112282,1,0.45912817120552063,-373.30187072753904,52.5130199432373,29789,29789
317,594.2507133381476,1,0.45693790912628174,-373.6383616963371,56.50688061948682,29850,29850
318,607.7239600109392,1,0.45543569326400757,-374.27040626262794,68.28089008660152,29908,29908
