episode,reward,avg_team_return,success,epsilon,ep_avg_loss,buffer_size,steps,collisions,waypoints_visited,greedy_reward,greedy_success,greedy_waypoints_visited
1958,468.9899981021881,468.9899981021881,0,0.20866464306557025,0.024215682449166553,456376,234,16,6,nan,,
1959,619.1800068616867,619.1800068616867,0,0.2084977113511178,0.02696977534877329,456610,234,50,9,nan,,
1960,106.8600023984909,106.8600023984909,0,0.2083309131820369,0.03017898674233485,456844,234,0,2,nan,,
1961,689.0600014925003,689.0600014925003,0,0.20816424845149126,0.027470320527409685,457078,234,0,8,nan,,
1962,584.070009469986,584.070009469986,0,0.20799771705273007,0.028315093581391088,457312,234,8,7,nan,,
1963,48.64000654220581,48.64000654220581,0,0.20783131887908787,0.02942633159169606,457546,234,0,1,nan,,
1964,579.4699937701225,579.4699937701225,0,0.2076650538239846,0.026389814045090797,457780,234,0,7,nan,,
1965,601.2100082039833,601.2100082039833,0,0.2074989217809254,0.026636659416594897,458014,234,0,7,nan,,
1966,592.8799883127213,592.8799883127213,0,0.20733292264350067,0.0288812457504919,458248,234,0,7,nan,,
1967,582.9800001978874,582.9800001978874,0,0.20716705630538587,0.031228814755791222,458483,235,10,7,nan,,
1968,691.4899837970734,691.4899837970734,0,0.20700132266034155,0.02749327614398326,458717,234,0,8,nan,,
1969,598.2900039553642,598.2900039553642,0,0.20683572160221328,0.02311052846850763,458951,234,2,7,nan,,
1970,603.5200046896935,603.5200046896935,0,0.2066702530249315,0.02623684260741634,459185,234,0,7,nan,,
1971,573.8200109601021,573.8200109601021,0,0.20650491682251154,0.024312631845281554,459419,234,12,7,nan,,
1972,615.7899942398071,615.7899942398071,0,0.20633971288905353,0.025179199022004158,459653,234,0,7,nan,,
1973,712.2599887251854,712.2599887251854,0,0.20617464111874229,0.028133869223328757,459887,234,0,8,nan,,
1974,633.3699998855591,633.3699998855591,0,0.2060097014058473,0.022831402624310073,460121,234,2,7,nan,,
1975,693.5600080490112,693.5600080490112,0,0.2058448936447226,0.029314615884153492,460355,234,0,8,nan,,
1976,801.9699930548668,801.9699930548668,0,0.20568021772980682,0.024695067792752032,460589,234,6,9,nan,,
1977,718.0000030398369,718.0000030398369,0,0.20551567355562297,0.026001701974470555,460823,234,0,8,nan,,
1978,421.22999143600464,421.22999143600464,0,0.20535126101677847,0.024304731259659186,461057,234,24,6,nan,,
1979,801.5900052785873,801.5900052785873,0,0.20518698000796504,0.030995382919329507,461291,234,0,9,nan,,
1980,608.7699981331825,608.7699981331825,0,0.20502283042395866,0.02893609567782131,461525,234,0,7,nan,,
1981,708.4900043606758,708.4900043606758,0,0.20485881215961949,0.03096558429011754,461759,234,4,8,nan,,
1982,715.9199882745743,715.9199882745743,0,0.2046949251098918,0.023679201151796822,461993,234,0,8,nan,,
1983,711.5300064086914,711.5300064086914,0,0.20453116916980388,0.025660828960224473,462227,234,0,8,nan,,
1984,585.4300029277802,585.4300029277802,0,0.20436754423446804,0.025504323736748706,462461,234,0,7,nan,,
1985,554.0499867200851,554.0499867200851,0,0.20420405019908047,0.02322706852333042,462695,234,14,7,nan,,
1986,584.8600056171417,584.8600056171417,0,0.2040406869589212,0.02234424381927287,462929,234,28,8,nan,,
1987,686.5000072717667,686.5000072717667,0,0.20387745440935404,0.024294920466390663,463163,234,0,8,nan,,
1988,176.84999459981918,176.84999459981918,0,0.20371435244582656,0.02697636859917666,463398,235,36,4,nan,,
1989,583.4399944543839,583.4399944543839,0,0.2035513809638699,0.028078795789535774,463632,234,0,7,nan,,
1990,789.9600071310997,789.9600071310997,0,0.2033885398590988,0.026090813680262916,463866,234,8,9,nan,,
1991,804.3200024366379,804.3200024366379,0,0.2032258290272115,0.025443204560206604,464100,234,2,9,nan,,
1992,805.3599987030029,805.3599987030029,0,0.20306324836398973,0.025991452135274123,464334,234,10,9,nan,,
1993,604.4400084018707,604.4400084018707,0,0.20290079776529854,0.02353445109043081,464568,234,8,7,nan,,
1994,417.9699962735176,417.9699962735176,0,0.2027384771270863,0.023204056269103854,464802,234,0,5,nan,,
1995,824.1899991035461,824.1899991035461,0,0.2025762863453846,0.02288297446981325,465036,234,4,9,nan,,
1996,819.9100015163422,819.9100015163422,0,0.2024142253163083,0.025904621294667494,465270,234,4,9,nan,,
1997,572.6999936103821,572.6999936103821,0,0.20225229393605523,0.023950471740089737,465504,234,14,7,nan,,
1998,516.9800055027008,516.9800055027008,0,0.20209049210090638,0.027347416649090833,465738,234,0,6,nan,,
1999,714.9799981117249,714.9799981117249,0,0.20192881970722565,0.025830161532829122,465972,234,0,8,nan,,
2000,797.5300034284592,797.5300034284592,0,0.20176727665145985,0.021797209006637848,466206,234,6,9,296.30000883340836,0,4
2001,397.189985871315,397.189985871315,0,0.20160586283013868,0.02665064669356255,466440,234,68,8,nan,,
2002,659.7700048089027,659.7700048089027,0,0.20144457813987457,0.021582403902670945,466674,234,12,8,nan,,
2003,697.0599955916405,697.0599955916405,0,0.20128342247736267,0.02500145284111722,466908,234,10,8,nan,,
2004,498.05999290943146,498.05999290943146,0,0.20112239573938076,0.027459512448644842,467142,234,0,6,nan,,
2005,708.0100057125092,708.0100057125092,0,0.20096149782278924,0.026378506723538798,467376,234,0,8,nan,,
2006,497.6500074863434,497.6500074863434,0,0.200800728624531,0.025557703210105157,467610,234,0,6,nan,,
2007,550.8599874973297,550.8599874973297,0,0.20064008804163136,0.021537965976522636,467844,234,20,7,nan,,
2008,700.719992518425,700.719992518425,0,0.20047957597119806,0.026045550744787885,468078,234,0,8,nan,,
2009,690.5199983119965,690.5199983119965,0,0.20031919231042108,0.02333141500288147,468314,236,30,9,nan,,
2010,637.7799931764603,637.7799931764603,0,0.20015893695657275,0.028013439446498277,468548,234,16,8,nan,,
2011,578.2900123000145,578.2900123000145,0,0.1999988098070075,0.019295782693822323,468782,234,6,7,nan,,
2012,792.5699904561043,792.5699904561043,0,0.19983881075916188,0.026904467603791567,469016,234,0,9,nan,,
2013,596.8100043535233,596.8100043535233,0,0.19967893971055453,0.02679522484862085,469250,234,0,7,nan,,
2014,601.9100049734116,601.9100049734116,0,0.19951919655878608,0.02238238350314609,469484,234,0,7,nan,,
2015,700.0799978375435,700.0799978375435,0,0.19935958120153904,0.021750859795780533,469718,234,0,8,nan,,
2016,809.4400056004524,809.4400056004524,0,0.1992000935365778,0.024667117223774983,469952,234,2,9,nan,,
2017,513.1999917030334,513.1999917030334,0,0.19904073346174853,0.021028082328045677,470186,234,0,6,nan,,
2018,471.21999168395996,471.21999168395996,0,0.19888150087497913,0.023089583925602418,470433,247,70,9,nan,,
2019,389.7699954509735,389.7699954509735,0,0.19872239567427916,0.023431676062594713,470667,234,47,7,nan,,
2020,586.3200011849403,586.3200011849403,0,0.19856341775773972,0.021064969738629664,470901,234,4,7,nan,,
2021,566.6499959230423,566.6499959230423,0,0.19840456702353354,0.024091429912067693,471135,234,12,7,nan,,
2022,693.1099977493286,693.1099977493286,0,0.19824584336991471,0.023764542240838883,471369,234,0,8,nan,,
2023,554.5999905467033,554.5999905467033,0,0.19808724669521877,0.020448811689455962,471603,234,43,8,nan,,
2024,694.4500048756599,694.4500048756599,0,0.1979287768978626,0.021150032516126915,471837,234,0,8,nan,,
2025,1189.8999971747398,1189.8999971747398,1,0.1977704338763443,0.021273523253492185,472018,181,4,10,nan,,
2026,796.6199931502342,796.6199931502342,0,0.1976122175292432,0.02436401826029612,472252,234,12,9,nan,,
2027,600.7399971485138,600.7399971485138,0,0.1974541277552198,0.02036517814347713,472486,234,4,7,nan,,
2028,568.9400012493134,568.9400012493134,0,0.19729616445301562,0.023306503292110006,472720,234,10,7,nan,,
2029,680.4199892282486,680.4199892282486,0,0.19713832752145322,0.01942407292442332,472954,234,6,8,nan,,
2030,497.110003888607,497.110003888607,0,0.19698061685943605,0.023150091462026713,473188,234,0,6,nan,,
2031,542.1400055885315,542.1400055885315,0,0.1968230323659485,0.022288741744605118,473422,234,42,8,nan,,
2032,681.9800134897232,681.9800134897232,0,0.19666557394005574,0.022156026593204273,473657,235,6,8,nan,,
2033,694.5899920463562,694.5899920463562,0,0.19650824148090368,0.022917211882705832,473891,234,0,8,nan,,
2034,767.1299950480461,767.1299950480461,0,0.19635103488771896,0.020670176499475865,474125,234,0,9,nan,,
2035,616.8899915218353,616.8899915218353,0,0.19619395405980877,0.02195909614514174,474359,234,4,7,nan,,
2036,664.1100026965141,664.1100026965141,0,0.19603699889656093,0.023949315282121554,474593,234,12,8,nan,,
2037,605.9400009512901,605.9400009512901,0,0.19588016929744367,0.020243763586442018,474827,234,0,7,nan,,
2038,692.1000057458878,692.1000057458878,0,0.19572346516200573,0.020580628152810417,475061,234,4,8,nan,,
2039,700.5799902677536,700.5799902677536,0,0.19556688638987613,0.01792177558748116,475295,234,6,8,nan,,
2040,782.7900011539459,782.7900011539459,0,0.19541043288076423,0.020686909501140906,475529,234,0,9,nan,,
2041,483.0800007581711,483.0800007581711,0,0.19525410453445963,0.02194041939420176,475763,234,50,8,nan,,
2042,796.8099932670593,796.8099932670593,0,0.19509790125083207,0.022776373737033898,475997,234,0,9,nan,,
2043,701.0099924206734,701.0099924206734,0,0.1949418229298314,0.021913582976939606,476231,234,4,8,nan,,
2044,685.9800121188164,685.9800121188164,0,0.19478586947148752,0.017283957262160414,476466,235,28,9,nan,,
2045,1174.0499987006187,1174.0499987006187,1,0.1946300407759103,0.01861465834857275,476682,216,0,10,nan,,
2046,613.8100070357323,613.8100070357323,0,0.19447433674328957,0.019161823473997034,476916,234,26,8,nan,,
2047,491.8500079512596,491.8500079512596,0,0.19431875727389494,0.01931351170361299,477150,234,26,7,nan,,
2048,233.23000365495682,233.23000365495682,0,0.19416330226807582,0.017130505123917582,477386,236,46,5,nan,,
2049,725.3299993276596,725.3299993276596,0,0.19400797162626135,0.018374771317782795,477620,234,0,8,nan,,
2050,497.0200140476227,497.0200140476227,0,0.19385276524896033,0.018702946322295685,477854,234,44,8,nan,,
2051,777.2699847817421,777.2699847817421,0,0.19369768303676116,0.017273420128592495,478088,234,0,9,nan,,
2052,497.6299950480461,497.6299950480461,0,0.19354272489033175,0.016989901974989938,478322,234,0,6,nan,,
2053,617.0600038766861,617.0600038766861,0,0.19338789071041948,0.018659098981485024,478556,234,4,7,nan,,
2054,686.2799999713898,686.2799999713898,0,0.19323318039785115,0.02119319037341609,478790,234,24,9,nan,,
2055,705.6600054502487,705.6600054502487,0,0.19307859385353285,0.017898407362212064,479024,234,0,8,nan,,
2056,805.4199994206429,805.4199994206429,0,0.19292413097845001,0.016974637581934703,479258,234,0,9,nan,,
2057,492.2200078368187,492.2200078368187,0,0.19276979167366726,0.01694684688759557,479492,234,0,6,nan,,
2058,684.3199952840805,684.3199952840805,0,0.19261557584032832,0.015650260434807117,479726,234,0,8,nan,,
2059,758.2500061392784,758.2500061392784,0,0.19246148337965605,0.018659065110545794,479960,234,12,9,nan,,
2060,694.2500113844872,694.2500113844872,0,0.1923075141929523,0.019284064006381507,480194,234,2,8,nan,,
2061,689.4999992251396,689.4999992251396,0,0.19215366818159793,0.018637612505452865,480428,234,0,8,nan,,
2062,727.449998319149,727.449998319149,0,0.19199994524705266,0.018948231847828317,480662,234,16,9,nan,,
2063,655.2799980640411,655.2799980640411,0,0.191846345290855,0.017544416260858207,480898,236,28,9,nan,,
2064,501.15000224113464,501.15000224113464,0,0.1916928682146223,0.01712159665648715,481132,234,18,7,nan,,
2065,589.2700122594833,589.2700122594833,0,0.1915395139200506,0.01934450524778844,481366,234,0,7,nan,,
2066,583.340001642704,583.340001642704,0,0.19138628230891458,0.019792162560684196,481602,236,24,8,nan,,
2067,787.2799918651581,787.2799918651581,0,0.19123317328306744,0.015430598038296073,481836,234,0,9,nan,,
2068,693.1300029754639,693.1300029754639,0,0.19108018674444097,0.01755272620357573,482070,234,0,8,nan,,
2069,673.4600084424019,673.4600084424019,0,0.1909273225950454,0.02038758566161081,482304,234,0,8,nan,,
2070,668.8799971342087,668.8799971342087,0,0.19077458073696937,0.015942037025273872,482538,234,0,8,nan,,
2071,339.0000102519989,339.0000102519989,0,0.1906219610723798,0.018659069238356866,482772,234,56,7,nan,,
2072,461.1199970841408,461.1199970841408,0,0.1904694635035219,0.018173738499172032,483007,235,20,6,nan,,
2073,631.3300006985664,631.3300006985664,0,0.19031708793271906,0.01787791010465915,483241,234,0,7,nan,,
2074,489.0299943089485,489.0299943089485,0,0.19016483426237288,0.01669743415851403,483475,234,4,6,nan,,
2075,1224.4100113511086,1224.4100113511086,1,0.19001270239496298,0.0197227221694501,483611,136,0,10,nan,,
2076,600.6299970149994,600.6299970149994,0,0.189860692233047,0.017891756570661218,483845,234,0,7,nan,,
2077,775.6199916005135,775.6199916005135,0,0.18970880367926055,0.019251101160550427,484079,234,4,9,nan,,
2078,703.8399947881699,703.8399947881699,0,0.18955703663631712,0.016859297476850957,484313,234,4,8,nan,,
2079,770.339999973774,770.339999973774,0,0.18940539100700807,0.019399194351943403,484547,234,0,9,nan,,
2080,1218.3900074362755,1218.3900074362755,1,0.18925386669420247,0.016250089276582003,484740,193,0,10,nan,,
2081,1115.2799988389015,1115.2799988389015,1,0.1891024636008471,0.016573320302710522,484944,204,12,10,nan,,
2082,803.790000140667,803.790000140667,0,0.1889511816299664,0.017999858165898455,485178,234,0,9,nan,,
2083,716.3699913620949,716.3699913620949,0,0.18880002068466242,0.018573357999893063,485412,234,2,8,nan,,
2084,404.4100021123886,404.4100021123886,0,0.1886489806681147,0.016241799196999133,485646,234,0,5,nan,,
2085,550.0300015807152,550.0300015807152,0,0.1884980614835802,0.014574910790296429,485880,234,16,7,nan,,
2086,543.6399965882301,543.6399965882301,0,0.18834726303439334,0.017557794974859934,486114,234,36,8,nan,,
2087,581.6700091362,581.6700091362,0,0.18819658522396582,0.01733625805699977,486348,234,0,7,nan,,
2088,533.6499944329262,533.6499944329262,0,0.18804602795578665,0.017287771201467718,486582,234,2,6,nan,,
2089,582.4099974036217,582.4099974036217,0,0.18789559113342202,0.015020207592712368,486816,234,0,7,nan,,
2090,592.3099882006645,592.3099882006645,0,0.18774527466051527,0.01782992263404845,487050,234,0,7,nan,,
2091,1141.610002398491,1141.610002398491,1,0.18759507844078685,0.015578452682379505,487281,231,2,10,nan,,
2092,674.9699998497963,674.9699998497963,0,0.18744500237803421,0.017470311746804107,487515,234,8,8,nan,,
2093,507.79000157117844,507.79000157117844,0,0.18729504637613179,0.01847770163726251,487749,234,0,6,nan,,
2094,721.8200187087059,721.8200187087059,0,0.18714521033903087,0.01660450549137875,487983,234,2,8,nan,,
2095,807.2799966335297,807.2799966335297,0,0.18699549417075964,0.016193697556569162,488217,234,0,9,nan,,
2096,526.539986371994,526.539986371994,0,0.18684589777542304,0.015922118171021855,488451,234,2,6,nan,,
2097,795.5099990963936,795.5099990963936,0,0.1866964210572027,0.018693003527251846,488685,234,0,9,nan,,
2098,763.7500134110451,763.7500134110451,0,0.18654706392035691,0.016818674241096294,488919,234,10,9,nan,,
2099,564.8599937558174,564.8599937558174,0,0.18639782626922063,0.015909808707597145,489153,234,16,7,nan,,
2100,801.3099918365479,801.3099918365479,0,0.18624870800820525,0.016846477965310473,489387,234,0,9,nan,,
2101,397.7699963450432,397.7699963450432,0,0.18609970904179868,0.016151476675107822,489621,234,0,5,nan,,
2102,471.92999947071075,471.92999947071075,0,0.18595082927456524,0.01694173142635103,489855,234,20,6,nan,,
2103,1240.0999991893768,1240.0999991893768,1,0.1858020686111456,0.01681432707620592,489969,114,0,10,nan,,
2104,1129.8799893856049,1129.8799893856049,1,0.18565342695625667,0.014826503333224113,490143,174,10,10,nan,,
2105,415.430000603199,415.430000603199,0,0.18550490421469165,0.01421290436380748,490377,234,0,5,nan,,
2106,600.5899994373322,600.5899994373322,0,0.1853565002913199,0.01710491330394971,490611,234,20,8,nan,,
2107,594.9700048565865,594.9700048565865,0,0.18520821509108684,0.015517699350681851,490845,234,0,7,nan,,
2108,649.4899965524673,649.4899965524673,0,0.18506004851901398,0.013571435806405699,491079,234,0,7,nan,,
2109,763.9799946546555,763.9799946546555,0,0.18491200048019876,0.013953715977180054,491313,234,0,9,nan,,
2110,352.0099955201149,352.0099955201149,0,0.1847640708798146,0.012838669101534,491549,236,78,8,nan,,
2111,560.2000032663345,560.2000032663345,0,0.18461625962311076,0.01253016527886663,491783,234,15,7,nan,,
2112,523.4199907183647,523.4199907183647,0,0.18446856661541228,0.01423611661608694,492017,234,0,6,nan,,
2113,683.1600014567375,683.1600014567375,0,0.18432099176211994,0.014160278682789669,492251,234,0,8,nan,,
2114,850.2300110459328,850.2300110459328,0,0.18417353496871025,0.01627315738696163,492485,234,4,9,nan,,
2115,711.9299967288971,711.9299967288971,0,0.1840261961407353,0.014941508319742721,492719,234,0,8,nan,,
2116,368.2700073122978,368.2700073122978,0,0.1838789751838227,0.013933609338414114,492953,234,16,5,nan,,
2117,380.3700025677681,380.3700025677681,0,0.18373187200367563,0.017694064941867416,493187,234,32,6,nan,,
2118,609.1299994587898,609.1299994587898,0,0.1835848865060727,0.01563399001734994,493421,234,28,8,nan,,
2119,710.5199947357178,710.5199947357178,0,0.1834380185968678,0.01487305896870535,493655,234,0,8,nan,,
2120,737.7499921321869,737.7499921321869,0,0.18329126818199032,0.013381001421139908,493889,234,8,8,nan,,
2121,476.11000633239746,476.11000633239746,0,0.18314463516744472,0.013624095803544182,494123,234,38,7,nan,,
2122,732.8599842786789,732.8599842786789,0,0.18299811945931077,0.011891129789716107,494357,234,4,8,nan,,
2123,720.1099868416786,720.1099868416786,0,0.18285172096374333,0.012031650130540646,494591,234,8,8,nan,,
2124,628.2599992156029,628.2599992156029,0,0.18270543958697233,0.013660207667024964,494825,234,0,7,nan,,
2125,435.819999396801,435.819999396801,0,0.18255927523530274,0.013725202562737054,495059,234,0,5,nan,,
2126,640.7600036859512,640.7600036859512,0,0.1824132278151145,0.01213466893726339,495298,239,20,8,nan,,
2127,581.6800025701523,581.6800025701523,0,0.1822672972328624,0.01286504257438799,495532,234,0,7,nan,,
2128,627.3400015830994,627.3400015830994,0,0.18212148339507608,0.014673387310628233,495766,234,0,7,nan,,
2129,462.4699937105179,462.4699937105179,0,0.18197578620836002,0.01394010558566552,496000,234,0,5,nan,,
2130,559.4300091862679,559.4300091862679,0,0.18183020557939333,0.01394189422918034,496234,234,40,8,nan,,
2131,598.7999893426895,598.7999893426895,0,0.18168474141492982,0.011589594583926817,496469,235,12,7,nan,,
2132,624.420001745224,624.420001745224,0,0.18153939362179788,0.01613262723248195,496703,234,2,7,nan,,
2133,571.500005543232,571.500005543232,0,0.18139416210690043,0.015366349905981855,496939,236,12,7,nan,,
2134,685.5500038862228,685.5500038862228,0,0.1812490467772149,0.015135801188111052,497173,234,0,8,nan,,
2135,499.0399984717369,499.0399984717369,0,0.18110404753979312,0.013049375783684182,497407,234,0,6,nan,,
2136,566.1600036621094,566.1600036621094,0,0.1809591643017613,0.0118609073649471,497644,237,24,7,nan,,
2137,566.2600061893463,566.2600061893463,0,0.18081439697031987,0.012204452236261914,497880,236,8,7,nan,,
2138,573.8999987244606,573.8999987244606,0,0.1806697454527436,0.012326599235228938,498114,234,0,6,nan,,
2139,786.4899985194206,786.4899985194206,0,0.1805252096563814,0.01226469267838461,498348,234,0,9,nan,,
2140,630.8100072741508,630.8100072741508,0,0.1803807894886563,0.012473622846802503,498582,234,44,9,nan,,
2141,32.60000044107437,32.60000044107437,0,0.18023648485706537,0.01282291414005862,498831,249,124,7,nan,,
2142,675.4399985074997,675.4399985074997,0,0.1800922956691797,0.01160162486435877,499065,234,12,8,nan,,
2143,333.1500083208084,333.1500083208084,0,0.17994822183264436,0.010569217606800897,499299,234,2,4,nan,,
2144,1191.510007739067,1191.510007739067,1,0.17980426325517823,0.014001518931204023,499504,205,0,10,nan,,
2145,632.4000005126,632.4000005126,0,0.1796604198445741,0.01100327446253906,499738,234,0,7,nan,,
2146,701.2700091600418,701.2700091600418,0,0.17951669150869842,0.012179896223627158,499972,234,12,8,nan,,
2147,425.64000046253204,425.64000046253204,0,0.17937307815549147,0.010762694649045067,500206,234,0,5,nan,,
2148,622.9400030970573,622.9400030970573,0,0.17922957969296707,0.013717965996366436,500440,234,0,7,nan,,
2149,1162.1299960017204,1162.1299960017204,1,0.1790861960292127,0.012304223520364964,500653,213,4,10,nan,,
2150,817.2000025510788,817.2000025510788,0,0.17894292707238932,0.012230058272915154,500887,234,0,9,nan,,
2151,527.0000011920929,527.0000011920929,0,0.17879977273073142,0.013559058296762534,501121,234,0,6,nan,,
2152,625.0299916267395,625.0299916267395,0,0.17865673291254683,0.011892368760088394,501355,234,0,7,nan,,
2153,591.8100045919418,591.8100045919418,0,0.1785138075262168,0.012108419078670569,501589,234,0,7,nan,,
2154,564.7999980449677,564.7999980449677,0,0.1783709964801958,0.012370184071940082,501823,234,12,7,nan,,
2155,535.7300022244453,535.7300022244453,0,0.17822829968301165,0.012640109668501605,502058,235,44,8,nan,,
2156,600.5399970412254,600.5399970412254,0,0.17808571704326523,0.011142910079304444,502292,234,4,7,nan,,
2157,313.9799929857254,313.9799929857254,0,0.1779432484696306,0.012030187169468756,502530,238,32,5,nan,,
2158,565.7299939990044,565.7299939990044,0,0.1778008938708549,0.010928651195619319,502767,237,60,9,nan,,
2159,623.8199982047081,623.8199982047081,0,0.1776586531557582,0.011387670846750676,503001,234,0,7,nan,,
2160,788.9400090575218,788.9400090575218,0,0.1775165262332336,0.013652542084134344,503235,234,0,9,nan,,
2161,730.3800049424171,730.3800049424171,0,0.17737451301224702,0.01153000521520942,503469,234,4,8,nan,,
2162,831.5299916863441,831.5299916863441,0,0.1772326134018372,0.00989752983000001,503703,234,4,9,nan,,
2163,464.8900066614151,464.8900066614151,0,0.17709082731111575,0.010626382175056884,503942,239,64,8,nan,,
2164,624.9699964523315,624.9699964523315,0,0.17694915464926686,0.010344789710716677,504176,234,0,7,nan,,
2165,626.989992916584,626.989992916584,0,0.17680759532554743,0.01066638716769501,504410,234,26,8,nan,,
2166,817.7500004172325,817.7500004172325,0,0.176666149249287,0.010938870511412367,504644,234,2,9,nan,,
2167,613.6100018024445,613.6100018024445,0,0.17652481632988756,0.00996640774196592,504878,234,0,7,nan,,
2168,671.7799891829491,671.7799891829491,0,0.17638359647682364,0.010152043433239062,505119,241,35,9,nan,,
2169,829.2399990558624,829.2399990558624,0,0.17624248959964217,0.011297000757560639,505353,234,6,9,nan,,
2170,686.7599861621857,686.7599861621857,0,0.17610149560796245,0.011664186050344643,505587,234,0,8,nan,,
2171,1157.8400000929832,1157.8400000929832,1,0.1759606144114761,0.008247196538529048,505776,189,12,10,nan,,
2172,694.8499934673309,694.8499934673309,0,0.1758198459199469,0.009183140704408288,506010,234,0,8,nan,,
2173,805.4500058889389,805.4500058889389,0,0.17567919004321095,0.009426747535560595,506244,234,0,9,nan,,
2174,1226.0299866199493,1226.0299866199493,1,0.1755386466911764,0.010518981946485215,506397,153,0,10,nan,,
2175,701.8499997854233,701.8499997854233,0,0.17539821577382345,0.009019013626725766,506631,234,0,8,nan,,
2176,787.7400012612343,787.7400012612343,0,0.17525789720120438,0.008057773200068938,506865,234,0,9,nan,,
2177,678.6599891781807,678.6599891781807,0,0.17511769088344342,0.011355748472349911,507099,234,0,8,nan,,
2178,589.6099929213524,589.6099929213524,0,0.17497759673073665,0.011674690127404313,507333,234,8,7,nan,,
2179,1198.3899980783463,1198.3899980783463,1,0.17483761465335207,0.010237733378178543,507514,181,0,10,nan,,
2180,807.8699910640717,807.8699910640717,0,0.17469774456162937,0.010839525507605178,507748,234,8,9,nan,,
2181,863.2399932742119,863.2399932742119,0,0.17455798636598005,0.010341861120682081,507982,234,4,9,nan,,
2182,777.430008649826,777.430008649826,0,0.17441833997688727,0.008127271241145366,508216,234,12,9,nan,,
2183,301.5100005865097,301.5100005865097,0,0.17427880530490575,0.00926409358688598,508451,235,26,5,nan,,
2184,708.5099998116493,708.5099998116493,0,0.1741393822606618,0.007744304906829434,508685,234,2,8,nan,,
2185,544.0200080871582,544.0200080871582,0,0.17400007075485327,0.008581169178420356,508919,234,36,8,nan,,
2186,714.3300043940544,714.3300043940544,0,0.17386087069824938,0.007780233386241026,509153,234,0,8,nan,,
2187,704.2900018692017,704.2900018692017,0,0.17372178200169078,0.009409176101426369,509387,234,0,8,nan,,
2188,470.29000103473663,470.29000103473663,0,0.17358280457608943,0.009256563105983502,509621,234,12,6,nan,,
2189,607.1100148558617,607.1100148558617,0,0.17344393833242855,0.008308965002250826,509855,234,0,7,nan,,
2190,1087.0800122022629,1087.0800122022629,1,0.1733051831817626,0.00913822687672157,510082,227,16,10,nan,,
2191,499.2600043416023,499.2600043416023,0,0.1731665390352172,0.00734978113560227,510316,234,0,6,nan,,
2192,750.1299993395805,750.1299993395805,0,0.17302800580398903,0.008946885407003093,510550,234,18,9,nan,,
2193,521.6699978113174,521.6699978113174,0,0.17288958339934582,0.00804861492903556,510786,236,44,8,nan,,
2194,485.4200029373169,485.4200029373169,0,0.17275127173262633,0.008651480047126948,511021,235,50,8,nan,,
2195,794.0599915981293,794.0599915981293,0,0.17261307071524024,0.008509650661866984,511255,234,0,9,nan,,
2196,315.84000539779663,315.84000539779663,0,0.17247498025866803,0.00814236735262103,511491,236,60,7,nan,,
2197,697.4899962544441,697.4899962544441,0,0.17233700027446108,0.007928819932296114,511725,234,0,8,nan,,
2198,485.1099969148636,485.1099969148636,0,0.1721991306742415,0.0077372793999404225,511959,234,28,7,nan,,
2199,702.3399980068207,702.3399980068207,0,0.1720613713697021,0.008090911271303134,512193,234,0,8,nan,,
2200,798.2099940776825,798.2099940776825,0,0.17192372227260633,0.009382905611158189,512427,234,4,9,nan,,
2201,656.6900042891502,656.6900042891502,0,0.17178618329478823,0.0072121405461013826,512662,235,12,8,nan,,
2202,725.0700045228004,725.0700045228004,0,0.17164875434815238,0.007011006978908711,512896,234,4,8,nan,,
2203,693.8799979686737,693.8799979686737,0,0.17151143534467386,0.007285478649307685,513130,234,0,8,nan,,
2204,1139.8400065302849,1139.8400065302849,1,0.1713742261963981,0.007984850491429198,513362,232,4,10,nan,,
2205,1199.5799850225449,1199.5799850225449,1,0.17123712681544098,0.007221345401679476,513531,169,0,10,nan,,
2206,688.549987077713,688.549987077713,0,0.17110013711398864,0.00787373952630718,513765,234,0,8,nan,,
2207,1226.4100137352943,1226.4100137352943,1,0.17096325700429743,0.00797194278695517,513909,144,0,10,nan,,
2208,96.7800065279007,96.7800065279007,0,0.170826486398694,0.0068180215874173,514143,234,50,4,nan,,
2209,728.9599995613098,728.9599995613098,0,0.17068982520957504,0.0067670591633324905,514377,234,2,8,nan,,
2210,773.850003361702,773.850003361702,0,0.17055327334940737,0.007036911288150034,514612,235,8,9,nan,,
2211,701.319996714592,701.319996714592,0,0.17041683073072783,0.007979149601004761,514846,234,4,8,nan,,
2212,701.8399972319603,701.8399972319603,0,0.17028049726614325,0.007520084766576351,515080,234,0,8,nan,,
2213,140.16999518871307,140.16999518871307,0,0.17014427286833034,0.006525867960105339,515323,243,98,7,nan,,
2214,610.7499939203262,610.7499939203262,0,0.17000815745003567,0.006780135701805101,515558,235,28,8,nan,,
2215,580.9400047659874,580.9400047659874,0,0.16987215092407565,0.0077218486595962005,515792,234,8,7,nan,,
2216,782.6699993014336,782.6699993014336,0,0.16973625320333638,0.006846251532210615,516026,234,8,9,nan,,
2217,102.77001315355301,102.77001315355301,0,0.1696004642007737,0.007694298237348433,516271,245,127,8,nan,,
2218,705.5099905133247,705.5099905133247,0,0.16946478382941307,0.00673437217581954,516505,234,2,8,nan,,
2219,580.9000125527382,580.9000125527382,0,0.16932921200234954,0.0063814889734326785,516741,236,14,7,nan,,
