episode,reward,avg_team_return,success,epsilon,ep_avg_loss,buffer_size,steps,collisions,waypoints_visited
1,-118.70999723672867,-118.70999723672867,0,0.9992,3.582896343866984,270,270,2,4
2,89.76999908685684,89.76999908685684,0,0.99840064,2.267528063621161,535,265,8,5
3,82.52000454068184,82.52000454068184,0,0.9976019194879999,1.9474253974497537,806,271,0,5
4,224.0999859571457,224.0999859571457,0,0.9968038379524095,2.1757643541573604,1079,273,4,7
5,180.42000672221184,180.42000672221184,0,0.9960063948820475,2.216654973630687,1341,262,2,6
6,93.49999704957008,93.49999704957008,0,0.9952095897661418,2.194221875465968,1613,272,5,5
7,25.850004613399506,25.850004613399506,0,0.9944134220943289,2.5585365556575383,1896,283,1,5
8,172.61000400781631,172.61000400781631,0,0.9936178913566535,2.4184496475901414,2173,277,2,6
9,-21.22999793291092,-21.22999793291092,0,0.9928229970435681,2.4192840253865278,2443,270,6,4
10,177.8300039768219,177.8300039768219,0,0.9920287386459332,2.3762865580999066,2717,274,5,7
11,0.1500016450881958,0.1500016450881958,0,0.9912351156550164,2.220690881826458,2984,267,4,5
12,228.89000815153122,228.89000815153122,0,0.9904421275624924,2.2411440529506583,3255,271,0,6
13,-39.27999746799469,-39.27999746799469,0,0.9896497738604424,2.723766770702176,3522,267,0,4
14,489.2299991250038,489.2299991250038,0,0.9888580540413541,2.4313252388262283,3777,255,0,8
15,327.62999975681305,327.62999975681305,0,0.988066967598121,2.596638959472197,4051,274,4,8
16,163.36000388860703,163.36000388860703,0,0.9872765140240425,2.4589184864803597,4321,270,3,6
17,372.1600167453289,372.1600167453289,0,0.9864866928128232,2.58254810097595,4580,259,5,8
18,177.03000527620316,177.03000527620316,0,0.9856975034585729,2.7989806330115377,4849,269,0,6
19,126.88000857830048,126.88000857830048,0,0.984908945455806,2.699799296055131,5111,262,0,5
20,210.42000716924667,210.42000716924667,0,0.9841210182994413,2.633950007468117,5370,259,6,6
21,178.56999742984772,178.56999742984772,0,0.9833337214848017,2.4993738936127796,5637,267,3,6
22,112.89000201225281,112.89000201225281,0,0.9825470545076138,2.544859785316647,5913,276,15,6
23,110.38999807834625,110.38999807834625,0,0.9817610168640077,2.5677934549320702,6174,261,1,5
24,84.05000025033951,84.05000025033951,0,0.9809756080505165,2.9730080398730934,6430,256,1,5
25,193.97000259160995,193.97000259160995,0,0.980190827564076,2.7767944052534284,6695,265,0,7
26,275.6199963092804,275.6199963092804,0,0.9794066749020248,2.7621541839725565,6960,265,5,7
27,329.4799991250038,329.4799991250038,0,0.9786231495621032,2.7239369800055986,7234,274,4,8
28,112.00999736785889,112.00999736785889,0,0.9778402510424534,2.67052238542615,7496,262,0,5
29,96.26998794078827,96.26998794078827,0,0.9770579788416195,2.7330174996302676,7769,273,1,5
30,118.15999960899353,118.15999960899353,0,0.9762763324585462,2.890964438738646,8039,270,4,6
31,245.53000670671463,245.53000670671463,0,0.9754953113925793,2.7234157746614414,8297,258,0,6
32,270.11000031232834,270.11000031232834,0,0.9747149151434652,2.7597326564878113,8564,267,0,7
33,-54.01999372243881,-54.01999372243881,0,0.9739351432113504,2.621240928337194,8840,276,8,4
34,91.16999834775925,91.16999834775925,0,0.9731559950967813,2.699818719598584,9106,266,0,5
35,154.22000646591187,154.22000646591187,0,0.9723774703007039,2.972022015629834,9368,262,4,6
36,182.09000027179718,182.09000027179718,0,0.9715995683244633,2.927909875309074,9641,273,8,7
37,755.4799908995628,755.4799908995628,1,0.9708222886698037,2.858090497313007,9889,248,8,10
38,-30.02999997138977,-30.02999997138977,0,0.9700456308388679,2.9831285152398763,10150,261,2,3
39,246.17998987436295,246.17998987436295,0,0.9692695943341968,2.779320214075201,10405,255,0,6
40,353.12000250816345,353.12000250816345,0,0.9684941786587294,2.889002846595936,10671,266,0,7
41,150.54999446868896,150.54999446868896,0,0.9677193833158024,3.08150325412862,10927,256,0,5
42,137.6599998474121,137.6599998474121,0,0.9669452078091497,2.9108814731576387,11193,266,6,6
43,210.30000257492065,210.30000257492065,0,0.9661716516429024,2.867202326954608,11442,249,0,5
44,143.17999857664108,143.17999857664108,0,0.9653987143215881,2.92670931601433,11703,261,4,5
45,488.08999359607697,488.08999359607697,0,0.9646263953501308,2.902248654302082,11966,263,9,9
46,212.49000525474548,212.49000525474548,0,0.9638546942338507,2.7452372635404267,12230,264,0,6
47,132.02000886201859,132.02000886201859,0,0.9630836104784636,3.0979482533788323,12496,266,2,5
48,259.4600064754486,259.4600064754486,0,0.9623131435900808,2.848811269483783,12760,264,4,6
49,353.12000834941864,353.12000834941864,0,0.9615432930752087,2.832200305866745,13025,265,6,8
50,397.34999817609787,397.34999817609787,0,0.9607740584407485,2.9477572262510376,13292,267,4,8
51,316.529993891716,316.529993891716,0,0.9600054391939958,2.9003153305787306,13552,260,4,7
52,435.739998459816,435.739998459816,0,0.9592374348426406,3.0735828180721296,13809,257,2,8
53,151.68000280857086,151.68000280857086,0,0.9584700448947664,3.0950779959171677,14078,269,0,5
54,89.12000066041946,89.12000066041946,0,0.9577032688588506,2.9849429437215775,14354,276,17,6
55,106.45999455451965,106.45999455451965,0,0.9569371062437635,3.0867196479062926,14615,261,6,5
56,-1.609997808933258,-1.609997808933258,0,0.9561715565587685,3.1040678037202745,14892,277,4,5
57,335.53000724315643,335.53000724315643,0,0.9554066193135214,3.0385414121650425,15145,253,6,7
58,191.6900002360344,191.6900002360344,0,0.9546422940180707,3.3026513737790726,15417,272,2,6
59,356.3699936270714,356.3699936270714,0,0.9538785801828562,3.0836081776548836,15689,272,0,8
60,266.3599929213524,266.3599929213524,0,0.9531154773187099,3.0271234956531017,15952,263,0,7
61,291.12999099493027,291.12999099493027,0,0.9523529849368549,3.1446659742896235,16220,268,2,7
62,263.69999599456787,263.69999599456787,0,0.9515911025489054,3.0913186091572844,16481,261,0,6
63,178.84000700712204,178.84000700712204,0,0.9508298296668662,3.085715152147248,16735,254,4,5
64,358.95999109745026,358.95999109745026,0,0.9500691658031327,3.3136875022381433,17006,271,2,8
65,154.71000415086746,154.71000415086746,0,0.9493091104704902,3.1906335109087,17269,263,9,6
66,241.9499900341034,241.9499900341034,0,0.9485496631821138,3.1544727141829743,17530,261,7,7
67,296.8400038778782,296.8400038778782,0,0.9477908234515681,3.1856000549388384,17795,265,3,7
68,204.04000234603882,204.04000234603882,0,0.9470325907928068,3.1440683300713546,18057,262,0,6
69,65.7899996638298,65.7899996638298,0,0.9462749647201725,3.2495760957997546,18323,266,2,5
70,515.670012563467,515.670012563467,0,0.9455179447483963,3.3110153794288637,18583,260,4,9
71,253.8299898505211,253.8299898505211,0,0.9447615303925976,3.171465867914064,18850,267,0,7
72,183.21000331640244,183.21000331640244,0,0.9440057211682835,3.1111342789077048,19118,268,0,6
73,281.01000076532364,281.01000076532364,0,0.9432505165913488,3.179883500323793,19377,259,2,6
74,519.9799909591675,519.9799909591675,0,0.9424959161780757,3.269157502642009,19636,259,3,9
75,21.439997494220734,21.439997494220734,0,0.9417419194451332,3.373714007148447,19894,258,3,4
76,242.2100032567978,242.2100032567978,0,0.940988525909577,3.2719607638172894,20145,251,0,6
77,62.49998998641968,62.49998998641968,0,0.9402357350888494,3.4341959398526414,20405,260,1,5
78,379.30999475717545,379.30999475717545,0,0.9394835465007783,3.154480366652456,20668,263,2,8
79,254.05999559164047,254.05999559164047,0,0.9387319596635776,3.185018680789918,20929,261,8,7
80,147.00999891757965,147.00999891757965,0,0.9379809740958467,3.2015113830566406,21200,271,0,6
81,473.14000207185745,473.14000207185745,0,0.93723058931657,3.4812660394423456,21449,249,2,8
82,115.85000112652779,115.85000112652779,0,0.9364808048451168,3.3735832222273427,21720,271,8,6
83,213.860004901886,213.860004901886,0,0.9357316202012407,3.3271732908442506,21986,266,3,7
84,301.750001847744,301.750001847744,0,0.9349830349050796,3.295358315858141,22245,259,0,7
85,206.50000569224358,206.50000569224358,0,0.9342350484771555,3.1614841921885213,22511,266,3,6
86,135.2100055217743,135.2100055217743,0,0.9334876604383738,3.310281544581227,22772,261,3,5
87,412.0000041127205,412.0000041127205,0,0.9327408703100231,3.4123553987732507,23038,266,6,9
88,58.42999333143234,58.42999333143234,0,0.931994677613775,3.395482632897117,23313,275,0,5
89,466.74999964237213,466.74999964237213,0,0.931249081871684,3.390069387825241,23580,267,10,9
90,120.92999577522278,120.92999577522278,0,0.9305040826061867,3.3185511609864613,23832,252,6,5
91,175.23001062870026,175.23001062870026,0,0.9297596793401017,3.445599086196334,24102,270,10,6
92,288.53000193834305,288.53000193834305,0,0.9290158715966296,3.5156194108133096,24364,262,0,7
93,75.19000208377838,75.19000208377838,0,0.9282726588993523,3.440277042673595,24632,268,4,5
94,186.400000333786,186.400000333786,0,0.9275300407722328,3.3982161996059848,24898,266,0,6
95,381.8699998855591,381.8699998855591,0,0.926788016739615,3.3022090361919254,25154,256,2,8
96,187.44000285863876,187.44000285863876,0,0.9260465863262233,3.3167378306388855,25416,262,0,5
97,185.64999330043793,185.64999330043793,0,0.9253057490571622,3.509999953512776,25687,271,18,7
98,403.69999730587006,403.69999730587006,0,0.9245655044579165,3.5260074289365746,25948,261,2,8
99,204.9400025010109,204.9400025010109,0,0.9238258520543502,3.376459484791938,26210,262,0,6
100,317.36000299453735,317.36000299453735,0,0.9230867913727067,3.4546152867522895,26465,255,6,7
101,57.64999866485596,57.64999866485596,0,0.9223483219396085,3.4895180822748233,26734,269,0,5
102,33.909999668598175,33.909999668598175,0,0.9216104432820568,3.4613729264899975,26996,262,0,4
103,488.6300001144409,488.6300001144409,0,0.920873154927431,3.5478282372156777,27242,246,5,8
104,340.71999567747116,340.71999567747116,0,0.9201364564034891,3.7011263634376377,27495,253,8,7
105,601.4500028192997,601.4500028192997,0,0.9194003472383663,3.516830018115422,27747,252,0,9
106,265.9599896669388,265.9599896669388,0,0.9186648269605756,3.5162358068105743,28001,254,0,6
107,114.6299911737442,114.6299911737442,0,0.9179298950990071,3.452858038085828,28279,278,6,6
108,225.4799981713295,225.4799981713295,0,0.917195551182928,3.4746326734957176,28546,267,1,7
109,546.2100103497505,546.2100103497505,0,0.9164617947419816,3.5657861619505264,28808,262,0,9
110,378.6800026893616,378.6800026893616,0,0.915728625306188,3.4458614747355303,29062,254,8,8
111,326.7199905514717,326.7199905514717,0,0.914996042405943,3.5698243281734525,29330,268,6,8
112,433.80000227689743,433.80000227689743,0,0.9142640455720182,3.6015335555170096,29585,255,0,8
113,64.25000560283661,64.25000560283661,0,0.9135326343355606,3.5634286761737144,29848,263,8,5
114,468.31000477075577,468.31000477075577,0,0.9128018082280922,3.483411274305204,30094,246,2,8
115,299.9099943935871,299.9099943935871,0,0.9120715667815097,3.5889046976074632,30351,257,6,7
116,227.13999831676483,227.13999831676483,0,0.9113419095280845,3.591226818816688,30622,271,0,7
117,380.9600030183792,380.9600030183792,0,0.910612836000462,3.6303453204232894,30879,257,14,8
