episode,reward,success,policy_loss,value_loss,entropy,learning_rate
87,-135.62158576810106,0,-0.03441820805892348,60.59843482971191,0.6654748141765594,0.0002967375
88,-25.176798906688205,0,-0.0015891189686954021,288.4653434753418,0.6642767906188964,0.00029669999999999995
89,-118.52527742415639,0,-0.019666052237153054,48.568299293518066,0.6640241950750351,0.00029666249999999995
90,-143.98211361762068,0,-0.03505240683443844,68.19413375854492,0.6628251284360885,0.00029662499999999996
91,-95.48086075008769,0,-0.06806758518020312,10.256737927595774,0.6627105474472046,0.00029658749999999997
92,-36.29346212773312,0,-0.014786898930105962,316.76234842936196,0.663594263792038,0.00029654999999999997
93,-155.19178409680438,0,-0.018295820616185666,166.6702568054199,0.6644387900829315,0.0002965125
94,-110.2992247315924,0,-0.03053240223089233,39.041451168060306,0.6634815901517868,0.000296475
95,-26.151375413663022,0,-0.00016226666048169136,302.98518600463865,0.6603751838207245,0.0002964375
96,-48.23866400026202,0,0.021204792242497206,192.64343662261962,0.6597235461076101,0.0002964
97,-124.96798615404458,0,-0.022391063440591098,32.794772958755495,0.6606491714715957,0.00029636249999999995
98,-17.576181787176658,0,-0.004593146964907646,492.8175582885742,0.658720138669014,0.00029632499999999995
99,-145.0562398340902,0,-0.02655676412396133,73.85538806915284,0.6580099105834961,0.00029628749999999996
100,-36.40743990006582,0,-0.027845088920245568,390.20102208455404,0.6577571312586467,0.00029624999999999996
101,-61.86521477375137,0,-0.003130228507022063,187.4876823425293,0.6586950858434041,0.00029621249999999997
102,-31.55463009424384,0,-0.03390232808887959,73.18259703318277,0.660433046023051,0.000296175
103,-88.06216047905745,0,-0.011970246769487857,79.33307965596516,0.6627535780270895,0.0002961375
104,-13.318279128082622,0,-0.03767364211380482,96.20056521097818,0.6623748421669007,0.0002961
105,-161.68817153044438,0,-0.011608308305342992,471.1189379374186,0.6631102601687113,0.00029606249999999994
106,-99.23288743981767,0,-0.15520601148406665,431.43597473303475,0.6630652189254761,0.000296025
107,-32.75364836654381,0,-0.02577129830606282,135.76096839904784,0.6624129414558411,0.00029598749999999995
108,-3.887416056716688,0,-0.029692616562048593,92.62590039571127,0.6620007336139679,0.00029595
109,-135.81205055616854,0,-0.013108938280493022,405.6934097290039,0.6609545141458512,0.00029591249999999996
110,-66.87661383212964,0,-0.03230985912183921,39.553670692443845,0.6618737479050955,0.00029587499999999997
111,-56.354775109317586,0,0.08529304955154657,125.70391424049934,0.6626847664515177,0.0002958375
112,-99.80752844661842,0,0.004706455953419208,323.39915771484374,0.6656484365463257,0.0002958
113,-38.31873027263083,0,0.021581107378005983,83.16169611612956,0.6669207970301311,0.00029576249999999993
114,-57.29362182678082,0,0.0453090059881409,47.702535184224445,0.6675133109092712,0.000295725
115,-46.066085683279795,0,-0.0176779945846647,67.0148151397705,0.6659285724163055,0.00029568749999999994
116,-23.145791143835805,0,-0.012711055608815514,49.404785823822024,0.6653022617101669,0.00029565
117,-18.323644918065966,0,-0.028065885975956918,38.11552715301514,0.6650395214557647,0.00029561249999999996
118,-30.446858519476955,0,-0.023607275867834687,38.33533344268799,0.6655010422070821,0.00029557499999999996
119,-163.20312741387622,0,-0.004038905352354049,622.7118225097656,0.6668487429618836,0.00029553749999999997
120,-12.182491210581972,0,0.023967967679103214,76.25369920730591,0.6678223133087158,0.00029549999999999997
121,-205.4444703666506,0,-0.0009655563160777092,800.2311859130859,0.6698401123285294,0.0002954625
122,-68.80393729004382,0,-0.011748704686760902,119.39934145609537,0.6702868580818176,0.000295425
123,-81.94775192375656,0,-0.01982290142526229,63.55844001770019,0.6673441708087922,0.0002953875
124,-26.11949559291963,0,-0.03752223423992594,11.829424476623535,0.6605507274468739,0.00029535
125,-33.039267942562006,0,-0.02154216430305193,11.574924532572428,0.65625026623408,0.00029531249999999995
126,-184.88329704698765,0,-0.014391940770049889,428.8496857961019,0.646450142065684,0.00029527499999999995
127,-96.79264730942515,0,-0.006142270937561989,162.78346786499023,0.6452833563089371,0.00029523749999999996
128,-114.7725080072378,0,-0.01108887349255383,112.10520477294922,0.646112397313118,0.00029519999999999997
129,-50.45946381399335,0,-0.04506069359680017,429.7245051066081,0.646170727411906,0.00029516249999999997
130,-8.987362843630969,0,-0.010992287239059807,312.6512855529785,0.6453973412513733,0.000295125
131,-132.22732825173114,0,-0.021871099434792995,139.37006530761718,0.6449405878782273,0.0002950875
132,-111.43293769096678,0,-0.017960715852677823,31.004936361312865,0.6440627425909042,0.00029505
133,-38.783300632683144,0,-0.027595940108100573,254.05397631327313,0.642690259218216,0.0002950125
134,-53.3953924915962,0,0.004744906909763813,171.21473875045777,0.64247394601504,0.00029497499999999995
135,-26.439070006156506,0,0.008075873367488384,111.95903328259786,0.6435081640879313,0.0002949375
136,-39.42143918567284,0,-0.0151986476033926,61.432217820485434,0.6423697054386139,0.00029489999999999996
137,-140.46595457074432,0,-0.009567541931755841,343.7520347595215,0.6403469532728195,0.00029486249999999996
138,-117.34287886625143,0,-0.018668923620134593,93.3588433265686,0.6399117529392242,0.00029482499999999997
139,-52.67526416784241,0,-0.01254729696859916,212.1881238301595,0.6389449139436086,0.0002947875
140,74.42037659657882,0,-0.01759441544612249,561.0845642089844,0.637928307056427,0.00029475
141,47.33373737762487,0,-0.028460863061870137,298.8884572347005,0.6367777625719706,0.0002947125
142,-136.89695554416988,0,-0.04713112711906433,178.73547528584797,0.635893980662028,0.00029467499999999994
143,-49.437816365680305,0,-0.030475231686917445,123.38161691029866,0.6372623125712077,0.0002946375
144,-134.0079264212057,0,-0.007073981454595923,176.28264350891112,0.6388266921043396,0.00029459999999999995
145,-19.917216993262944,0,-0.011842418710390728,113.94339027404786,0.6385748227437337,0.0002945625
146,-13.745893353709896,0,-0.031031533105609316,38.15251642862956,0.6377389629681905,0.00029452499999999996
147,-127.81479055965349,0,0.005032291014989217,91.074649365743,0.6325447599093119,0.00029448749999999997
148,-148.81815456687553,0,-0.024040813247362774,284.2441802978516,0.6322058240572611,0.00029445
149,-575.1808642223751,0,-0.012901883851736785,1382.9113677978517,0.6328628808259964,0.0002944125
150,-159.7636016525733,0,-0.00562673465659221,191.81438337961833,0.6321817795435588,0.000294375
151,-70.54212299662862,0,-0.04245605735729138,123.37241160074869,0.6319557229677836,0.0002943375
152,-187.06941844503632,0,-0.0014663567766547204,214.53807055155437,0.6325373232364655,0.00029429999999999994
153,-1.6319547236440215,0,0.008123416954185813,207.87455399831137,0.632294487953186,0.0002942625
154,-50.86197439394998,0,-0.04163091912244757,40.7860107421875,0.633386500676473,0.00029422499999999996
155,-5.164544678249484,0,-0.06965557920436065,31.7624214331309,0.6346119602521261,0.00029418749999999996
156,-231.97470515484233,0,0.043180629657581446,397.6580706278483,0.6337019582589467,0.00029414999999999997
157,-156.36395381860075,0,-0.021464253216981886,122.24829317728678,0.6353051900863648,0.0002941125
158,-113.96276604108152,0,0.002664983334640662,33.72652581532796,0.6361332019170125,0.000294075
159,-58.68492364405506,0,0.11842628557545444,247.74773168563843,0.6375118891398112,0.0002940375
160,-115.65709142591916,0,0.05482459384948015,231.14127616882325,0.6380217730998993,0.000294
161,-122.98788105180513,0,-0.04194866611311833,50.68272387186686,0.636217455069224,0.0002939625
162,-110.93092830736722,0,-0.028122027451172472,12.097700023651123,0.6301642388105393,0.000293925
163,-140.16362648504347,0,-0.05525995157659054,12.595346562067668,0.6217772463957468,0.00029388749999999995
164,-155.6881551859897,0,0.00014286010215679805,52.64358709653219,0.6193754474322001,0.00029384999999999996
165,-99.52052758503493,0,-0.027853511727880687,9.632520604133607,0.6141355782747269,0.00029381249999999997
166,-135.06817698163397,0,-0.052303608041256666,32.706643962860106,0.6057109266519547,0.00029377499999999997
167,-128.65450474552577,0,-0.033996139218409854,36.46618153254191,0.6042961597442627,0.0002937375
168,-126.61446192236086,0,0.03421411501864592,11.125211366017659,0.6101984063784281,0.0002937
169,-113.0769192519237,0,-0.011597084905952215,7.3813082853953045,0.6158001104990641,0.0002936625
170,-102.46386106835959,0,-0.038439308112720026,7.7755735397338865,0.6212810426950455,0.000293625
171,-146.32534573342014,0,0.09466920377065738,64.1998029862841,0.6164335409800211,0.00029358749999999995
172,-149.42499104546502,0,-0.016480104221651953,23.771696885426838,0.6172307372093201,0.00029355
173,-111.36767801358701,0,-0.09332457420726617,9.71170981725057,0.6162642618020375,0.00029351249999999996
174,-137.31459872951908,0,-0.028618291881866754,24.202254486083984,0.6131001323461532,0.00029347499999999996
175,-253.28497151802182,0,-0.0020850318173567454,265.9405506769816,0.6108444154262542,0.00029343749999999997
176,-186.93378903234492,0,-0.04658309118822217,62.813168875376384,0.6101492404937744,0.0002934
177,-145.76127510412243,0,-0.025493043288588525,28.55424575805664,0.6115060746669769,0.0002933625
178,-159.648590493709,0,-0.04837209700296322,33.562324364980064,0.6071658372879029,0.000293325
179,-217.5129673003262,0,0.03785482132807374,223.45199683507283,0.6051650722821553,0.00029328749999999994
180,-91.01418044338767,0,-0.013891370559576899,49.86531867980957,0.6046080529689789,0.00029325
181,-149.89181831967193,0,-0.05333598885918036,26.618623542785645,0.5993769019842148,0.00029321249999999995
182,-118.35305121830834,0,-0.09052582308650017,30.65349572499593,0.5909195184707642,0.00029317499999999996
183,-132.11551770668845,0,-0.05051271369059881,49.862430508931475,0.584637043873469,0.00029313749999999996
184,-127.78937095912903,0,-0.06721588255216678,11.682162761688232,0.5756450812021892,0.00029309999999999997
185,-24.787952729758842,0,-0.026508639752864837,425.9956011454264,0.5650950292746226,0.0002930625
186,-44.24254467264301,0,0.011477305429677169,305.5195419629415,0.5643558104832967,0.000293025
187,-99.74491577182725,0,-0.026364646694855765,41.13890209197998,0.5665032505989075,0.0002929875
188,-117.17850677917278,0,-0.009495891941090425,28.3973353544871,0.5662588516871134,0.00029295
189,-95.04325504873223,0,-0.043442786578089,2.298750710487366,0.558620709180832,0.0002929125
190,-163.33668178354242,0,-0.011806466275205214,587.5193634033203,0.5489579637845358,0.00029287499999999995
191,-71.44386477990706,0,-0.041734543000347915,607.5452575683594,0.5469170987606049,0.00029283749999999996
192,-121.54133030969143,0,-0.031549052870832386,18.170393896102905,0.5455345630645752,0.00029279999999999996
193,-91.01858140691252,0,-0.015752425976097585,7.487256479263306,0.540003415942192,0.00029276249999999997
194,-21.551941475898424,0,-0.040867672239740686,392.8966370135546,0.5358483791351318,0.000292725
195,-45.22196827667219,0,-0.017674086894840003,245.18218994140625,0.535452151298523,0.0002926875
196,-162.81587538194222,0,-0.005683922333021959,86.36512680053711,0.5359687387943268,0.00029265
197,-113.82873955354367,0,-0.019037750860055287,16.69785865948846,0.53530908425649,0.0002926125
198,-109.19541436856014,0,-0.03363037224753498,8.855278873443604,0.532996529340744,0.00029257499999999994
199,-128.7976622062689,0,-0.016680239560082556,37.29488277435303,0.5342516869306564,0.0002925375
200,-17.941578041876276,0,-0.02387212570756674,451.97308146158855,0.5343504110972087,0.00029249999999999995
201,-105.33385833719214,0,-0.03551863851025701,3.4212494691212973,0.5243013580640157,0.0002924625
202,-96.36585225883476,0,-0.03823987394571304,4.162574470043182,0.5053804814815521,0.00029242499999999997
203,-147.8361630276264,0,-0.0806542114665111,30.038553810833644,0.5050377726554871,0.00029238749999999997
204,-107.47748298727328,0,-0.005102264236969253,4.6626017192999525,0.5001145333051682,0.00029235
205,-131.05415548825172,0,-0.0328769251704216,28.6303706963857,0.49508251349131266,0.0002923125
206,-166.6515494456714,0,-0.019522175285965206,64.07513593037923,0.4907828032970428,0.00029227499999999994
207,-143.3203606786721,0,-0.050821134261786936,36.377539443969724,0.48970280786355336,0.0002922375
208,-131.9420181052542,0,-0.016397515249749025,17.169407335917153,0.49078461329142253,0.00029219999999999995
209,-137.93678136731768,0,-0.03860221030190587,24.472500133514405,0.49776325821876527,0.0002921625
210,-122.87665929729667,0,-0.03865954484790564,45.86874656677246,0.4954335570335388,0.00029212499999999996
211,-50.446373093230505,0,0.0007004407544930776,417.51782811482747,0.49070097704728444,0.00029208749999999996
212,-148.41016384462995,0,-0.020997305493801834,66.79774131774903,0.48984381556510925,0.00029204999999999997
213,-170.472875795101,0,-0.018862908954421678,107.29910808404287,0.4874494671821594,0.0002920125
214,-105.43948236171202,0,0.009077650494873524,27.79342983563741,0.48405032555262245,0.000291975
215,-182.23396763386774,0,0.005462801828980446,137.6479471385479,0.487146258354187,0.0002919375
216,-108.83870732783629,0,-0.02033560983836651,18.426230430603027,0.4885237991809845,0.0002919
217,-120.31120805612059,0,-0.02184976836045583,10.379950348536173,0.4874208728472392,0.0002918625
218,-161.5257701689007,0,0.010992041416466236,67.11556303898493,0.48560677766799926,0.00029182499999999995
219,-47.473794760111396,0,0.0013759267205993334,701.970332590739,0.4824301759401957,0.00029178749999999996
220,-112.15364165707221,0,-0.026544009218923748,16.006434965133668,0.4815324112772942,0.00029174999999999996
221,-49.998860776803895,0,-0.00023754633342226345,488.51653893788654,0.4771191587050756,0.00029171249999999997
222,-141.0262565456332,0,-0.023948071897029875,61.985009765625,0.47550406455993655,0.000291675
223,-165.83620883098826,0,-0.047690731411178904,69.1697343826294,0.47611483335495,0.0002916375
224,-164.93354092642403,0,-0.07094796200593313,81.25496152242025,0.47624422907829284,0.0002916
225,-103.10397610742517,0,-0.02435362168956393,23.251270961761474,0.4760287334521612,0.0002915625
226,-110.44516891393928,0,-0.021597676258534194,13.238320207595825,0.47750476002693176,0.000291525
227,-39.962528695721005,0,-0.03757971115410328,474.9411590576172,0.471784782409668,0.00029148749999999995
228,-97.88460585261173,0,-0.027620638464577497,1.4577053308486938,0.47107940912246704,0.00029145
229,-202.0101180227351,0,-0.019749433919787406,252.5084721247355,0.4731830358505249,0.00029141249999999996
230,-113.4835775001674,0,-0.08035031457742055,10.596094687779745,0.47178216874599455,0.00029137499999999997
231,-123.56925853188531,0,-0.028118781559169293,71.07848224639892,0.4656591907143593,0.0002913375
232,-120.19846219369616,0,-0.007251207157969475,14.368798762268852,0.4632834513982137,0.0002913
233,-152.96907565646174,0,-0.022955676692072303,57.38589544296265,0.4590181067585945,0.0002912625
234,-158.68301082255795,0,-0.023016959673259407,81.35631008148194,0.4625371739268303,0.000291225
235,-93.53334969781133,0,-0.02428853140445426,21.97490530014038,0.46385652720928194,0.00029118749999999994
236,-8.650305785359336,0,-0.020406839127341907,574.7292121887207,0.46334085961182914,0.00029115
237,-142.44851196226074,0,-0.02169093149714172,117.57782554626465,0.46426781713962556,0.00029111249999999995
238,-116.11936363175221,0,-0.03261824459768832,15.099751520156861,0.4643673852086067,0.000291075
239,-115.00002012244175,0,-0.0305484632961452,17.756020736694335,0.46516035199165345,0.00029103749999999997
240,-111.78853674316315,0,-0.018257734982762487,5.731381273269653,0.46796654611825944,0.00029099999999999997
241,-103.50321308647347,0,-0.03171802170109004,4.157515132427216,0.46808352023363115,0.0002909625
242,-129.52032979014513,0,-0.03653446522851785,9.689146018028259,0.4653736114501953,0.000290925
243,-105.37560932610127,0,-0.04792187983791033,2.175658816099167,0.4642985294262568,0.00029088749999999994
244,-107.6811784607952,0,-0.014881257433444262,4.170762526988983,0.46741255521774294,0.00029085
245,-108.54158782414852,0,-0.04099249655846506,4.097134387493133,0.4680758312344551,0.00029081249999999995
246,-111.65191597726422,0,-0.0020696256309747697,3.3597863795856635,0.47243678967158,0.00029077499999999995
247,-136.94630186054087,0,-0.03139460985888339,7.4248677333196005,0.4679010490576426,0.00029073749999999996
248,-18.199779925553486,0,0.02345558609813452,383.925665251414,0.46013484795888265,0.00029069999999999996
249,-133.47038308021382,0,-0.01270878741828104,38.22292823791504,0.4595219433307648,0.00029066249999999997
250,-114.36422215544893,0,-0.01254963247726361,5.129516271750132,0.4602243850628535,0.000290625
251,-112.68914393467735,0,-0.03552457025895516,6.233486582835515,0.4559094101190567,0.0002905875
252,-120.9420986075392,0,-0.0193702087427179,2.8082406798998516,0.4479215790828069,0.00029055
253,-9.657050251497544,0,-0.020418410127361616,540.5448811848959,0.4340083400408427,0.0002905125
254,-175.33597044717033,0,0.022300331915418307,116.1320957183838,0.4318005979061127,0.000290475
255,-115.22854872829467,0,-0.00215877965092659,7.0846187750498455,0.4311912844578425,0.0002904375
256,-105.37161633353591,0,0.002801836654543877,1.357313444217046,0.4265889843304952,0.00029039999999999996
257,-162.83358853387054,0,-0.012372948819150527,83.41860923767089,0.4273248116175334,0.00029036249999999996
258,-140.15449783230338,0,-0.022645565882946053,19.235481588045754,0.4290285696585973,0.00029032499999999997
259,-117.76859574065705,0,-0.005005120311398059,34.04815149307251,0.4260125309228897,0.0002902875
260,-142.04042214919914,0,-0.03420081865042448,9.298202188809713,0.42486790716648104,0.00029025
261,-157.83654942673058,0,-0.015135164558887481,75.47557951609294,0.42392079532146454,0.0002902125
262,-99.36192030572987,0,0.0029692414216697218,22.462437645594278,0.4222931623458862,0.00029017499999999994
263,-174.53218565707755,0,-0.004529056197497994,100.6004695892334,0.42089288830757143,0.0002901375
264,-140.34499602376093,0,-0.01946063581854105,71.23168601989747,0.41980375796556474,0.00029009999999999995
265,-121.31477761485091,0,-0.027965558568636577,25.704380249977113,0.41808033287525176,0.0002900625
266,-102.13687861000466,0,0.005165583438550433,19.806420294443765,0.415773743391037,0.00029002499999999996
267,-125.23520549550648,0,-0.028140069792668025,3.0939385970433553,0.4114741086959839,0.00028998749999999997
268,-134.82890431611727,0,-0.015109890567449233,9.169723049799602,0.4064544320106506,0.00028995
269,-128.63799511270724,0,-0.02604681278268496,7.658423296610514,0.39607215027014414,0.0002899125
270,-109.86815798441265,0,-0.007600849866867066,3.9351381699244183,0.39271152317523955,0.000289875
271,-140.8405733407604,0,-0.024367022328078747,32.731165599823,0.3885980784893036,0.0002898375
272,-107.56623873878408,0,-0.001344846251110236,6.119506084918976,0.3845416943232218,0.00028979999999999994
273,-90.5154423285193,0,-0.04301060363650322,4.838486802577973,0.381466905772686,0.0002897625
274,-136.42438113419394,0,-0.156152215693146,17.414333788553872,0.3767742355664571,0.00028972499999999995
275,-94.07102492576678,0,-0.046798021905124186,9.922100186347961,0.37881581485271454,0.00028968749999999996
276,-119.24772591902868,0,-0.02814138966302077,14.066898022095362,0.37875112692515056,0.00028964999999999997
277,-100.50764918886497,0,-0.03984248270280659,1.6131528854370116,0.3817290484905243,0.00028961249999999997
278,-104.49648415960812,0,-0.0241933478100691,5.699190366268158,0.38671565502882005,0.000289575
279,-96.13168950730798,0,0.06836759187281131,1.9065091465910275,0.3821098526318868,0.0002895375
280,-123.33144198697497,0,-0.019251541420817374,32.318653202056886,0.3745679512619972,0.0002895
281,-103.29255684759892,0,0.017973649439712365,2.554587901631991,0.3732798437277476,0.0002894625
282,-102.50670038871343,0,-0.03194748517125845,10.989125895500184,0.36852520406246186,0.00028942499999999995
283,-160.3943761285817,0,-0.006018751487135887,116.54546813964843,0.37050987482070924,0.00028938749999999995
284,-168.3544370827309,0,-0.02713965391740203,236.89270553588867,0.37188682407140733,0.00028934999999999996
285,-156.4108852646876,0,-0.019723723735660316,102.94682006835937,0.37215963155031206,0.00028931249999999996
286,-169.03615931414933,0,-0.02302475287579,112.20299415588379,0.3718804657459259,0.00028927499999999997
287,-125.56064326899815,0,-0.02640636470168829,71.7164520263672,0.3723651424050331,0.0002892375
288,-26.411933697653808,0,0.025669851029912632,555.0896757125854,0.37352102796236675,0.0002892
289,-101.88493769553745,0,-0.002392677403986454,568.3817426919937,0.37405604124069214,0.0002891625
290,-36.2860829465952,0,-0.012122369185090066,472.9109649658203,0.374248269200325,0.000289125
