episode,reward,avg_team_return,success,epsilon,ep_avg_loss,buffer_size,steps,collisions,waypoints_visited
121,381.60999232530594,381.60999232530594,0,0.9077023698139886,3.7838008357751325,127272,259,6,8
122,112.28999263048172,112.28999263048172,0,0.9069762079181374,3.7854558460472165,128304,258,2,5
123,568.3499851226807,568.3499851226807,0,0.9062506269518028,3.687922176002532,129336,258,0,9
124,287.1299971342087,287.1299971342087,0,0.9055256264502414,3.5899168385399713,130380,261,6,7
125,974.3200034499168,974.3200034499168,1,0.9048012059490812,3.810597858100972,131136,189,2,10
126,130.48000317811966,130.48000317811966,0,0.9040773649843219,3.7598990192673085,132164,257,0,5
127,26.950012266635895,26.950012266635895,0,0.9033541030923344,3.8200745768980546,133264,275,4,5
128,440.24999606609344,440.24999606609344,0,0.9026314198098605,3.779158296272101,134300,259,8,8
129,217.69000774621964,217.69000774621964,0,0.9019093146740126,3.73080562407545,135264,241,0,5
130,129.31000274419785,129.31000274419785,0,0.9011877872222733,3.7479176747076437,136320,264,2,5
131,348.7699885368347,348.7699885368347,0,0.9004668369924955,3.790119417477399,137344,256,2,8
132,295.3599941730499,295.3599941730499,0,0.8997464635229016,3.7551415471630243,138392,262,10,7
133,432.2200021147728,432.2200021147728,0,0.8990266663520832,3.7377889762159255,139368,244,2,7
134,1033.5899963974953,1033.5899963974953,1,0.8983074450190015,3.6960690632278537,140016,162,8,10
135,392.99000483751297,392.99000483751297,0,0.8975887990629863,3.9264835303738,141024,252,0,7
136,530.8400060534477,530.8400060534477,0,0.8968707280237359,3.68293655192715,142068,261,0,9
137,431.66000056266785,431.66000056266785,0,0.8961532314413169,3.6646995263670403,143104,259,2,8
138,-121.9400087594986,-121.9400087594986,0,0.8954363088561638,3.82382100713723,144220,279,2,3
139,39.36000156402588,39.36000156402588,0,0.8947199598090788,3.7190296899440676,145252,258,7,5
140,170.45999765396118,170.45999765396118,0,0.8940041838412315,3.955758126546057,146288,259,2,5
141,413.27000176906586,413.27000176906586,0,0.8932889804941585,3.7192146801120067,147324,259,2,7
142,383.61000096797943,383.61000096797943,0,0.8925743493097632,3.734332642091913,148312,247,0,7
143,218.89999449253082,218.89999449253082,0,0.8918602898303154,3.711877325406441,149352,260,0,6
144,244.30999702215195,244.30999702215195,0,0.8911468015984512,3.799018806881375,150396,261,4,6
145,242.18000131845474,242.18000131845474,0,0.8904338841571724,3.7434162717599135,151436,260,21,7
146,429.1300075650215,429.1300075650215,0,0.8897215370498467,3.7784085286939275,152520,271,7,9
147,358.0800065100193,358.0800065100193,0,0.8890097598202068,3.744773946260746,153532,253,4,7
148,363.39000314474106,363.39000314474106,0,0.8882985520123506,3.8069293951328564,154544,253,0,7
149,638.1700019836426,638.1700019836426,0,0.8875879131707407,3.7156295902360745,155528,246,0,9
150,274.8499950170517,274.8499950170517,0,0.8868778428402041,3.6956477269639065,156624,274,2,7
151,368.2599947154522,368.2599947154522,0,0.886168340565932,3.716485738297532,157668,261,4,8
152,598.9599919319153,598.9599919319153,0,0.8854594058934792,3.6788324800229844,158660,248,7,9
153,550.9399905800819,550.9399905800819,0,0.8847510383687643,3.7243807516025225,159708,262,2,9
154,336.41000324487686,336.41000324487686,0,0.8840432375380693,3.796460482703737,160712,251,12,7
155,14.330001950263977,14.330001950263977,0,0.8833360029480388,3.7563166436739266,161736,256,5,4
156,189.58000433444977,189.58000433444977,0,0.8826293341456803,3.712109834070832,162772,259,6,6
157,374.4999952316284,374.4999952316284,0,0.8819232306783638,3.8691870685833605,163844,268,8,8
158,545.530001282692,545.530001282692,0,0.8812176920938211,3.70615561446175,164868,256,0,9
159,-49.35000705718994,-49.35000705718994,0,0.880512717940146,3.7770707152507925,165948,270,11,4
160,463.2800153493881,463.2800153493881,0,0.8798083077657938,3.7274958981099977,166980,258,2,8
161,546.8000079989433,546.8000079989433,0,0.8791044611195811,3.847626971181973,168012,258,10,9
162,239.91999477148056,239.91999477148056,0,0.8784011775506854,3.7254013204763057,169024,253,3,6
163,441.4300012588501,441.4300012588501,0,0.8776984566086448,3.7486140064164704,170044,255,4,8
164,505.33000403642654,505.33000403642654,0,0.8769962978433579,3.876788420370784,171040,249,0,8
165,439.5000021457672,439.5000021457672,0,0.8762947008050832,3.7441626979754523,172080,260,0,8
166,530.6300058364868,530.6300058364868,0,0.8755936650444391,3.728665721874971,173120,260,6,9
167,321.8900120854378,321.8900120854378,0,0.8748931901124035,3.7588554825782774,174120,250,0,7
168,145.73000586032867,145.73000586032867,0,0.8741932755603136,3.8036390254785726,175212,273,4,6
169,457.25999891757965,457.25999891757965,0,0.8734939209398653,3.791261200311119,176240,257,6,8
170,214.5100000500679,214.5100000500679,0,0.8727951258031135,3.836485269108439,177224,246,2,6
171,287.4100039601326,287.4100039601326,0,0.872096889702471,3.8926183592598393,178284,265,5,7
172,542.1900104284286,542.1900104284286,0,0.871399212190709,3.820521986531646,179296,253,7,9
173,505.8600047826767,505.8600047826767,0,0.8707020928209565,3.814609418843539,180344,262,0,9
174,471.78000324964523,471.78000324964523,0,0.8700055311466997,3.714227473879435,181340,249,0,8
175,323.7800030708313,323.7800030708313,0,0.8693095267217823,3.8516702454756286,182428,272,13,8
176,1033.2899965047836,1033.2899965047836,1,0.8686140791004049,3.6447720684691105,183096,167,4,10
177,564.0500002503395,564.0500002503395,0,0.8679191878371245,3.7306701222448857,184144,262,0,9
178,561.4299929738045,561.4299929738045,0,0.8672248524868548,3.934654818898509,185172,257,2,9
179,518.6100126504898,518.6100126504898,0,0.8665310726048653,3.789883979099734,186200,257,5,9
180,327.70000064373016,327.70000064373016,0,0.8658378477467814,3.8444660544395446,187240,260,0,7
181,349.4100051522255,349.4100051522255,0,0.865145177468584,3.753392981184132,188268,257,9,7
182,11.710005104541779,11.710005104541779,0,0.8644530613266092,3.783085893667661,189308,260,2,4
183,285.220001578331,285.220001578331,0,0.8637614988775478,3.7778500952119902,190324,254,0,6
184,502.2800013422966,502.2800013422966,0,0.8630704896784458,3.844042821982061,191376,263,0,9
185,418.579986512661,418.579986512661,0,0.862380033286703,3.8655129108698136,192368,248,0,7
186,475.8700060248375,475.8700060248375,0,0.8616901292600736,3.9526286757722193,193348,245,2,8
187,336.6799843907356,336.6799843907356,0,0.8610007771566656,3.832759534319242,194404,264,17,8
188,538.640009701252,538.640009701252,0,0.8603119765349402,3.719412474207176,195436,258,4,9
189,569.9700031876564,569.9700031876564,0,0.8596237269537123,3.805954392687733,196440,251,0,9
190,500.42000836133957,500.42000836133957,0,0.8589360279721493,3.920694241804235,197460,255,3,9
191,243.65999269485474,243.65999269485474,0,0.8582488791497715,3.9097054890360696,198456,249,10,6
192,500.0000029206276,500.0000029206276,0,0.8575622800464517,3.760095308891869,199468,253,2,8
193,414.6800059080124,414.6800059080124,0,0.8568762302224145,3.7740134253501894,200468,250,5,8
194,381.74999552965164,381.74999552965164,0,0.8561907292382366,3.860087139776137,201536,267,8,8
195,431.7099979519844,431.7099979519844,0,0.855505776654846,3.838348481234382,202556,255,0,8
196,-3.23000168800354,-3.23000168800354,0,0.854821372033522,3.840760307400315,203636,270,6,5
197,458.9499962925911,458.9499962925911,0,0.8541375149358952,3.802213395172768,204624,247,8,8
198,307.87999844551086,307.87999844551086,0,0.8534542049239464,3.8638916225994335,205644,255,6,7
199,353.3599974513054,353.3599974513054,0,0.8527714415600073,3.882970815524459,206668,256,2,7
200,404.24999606609344,404.24999606609344,0,0.8520892244067593,3.8890479573836694,207708,260,6,8
201,288.3699826002121,288.3699826002121,0,0.8514075530272338,3.9054241519029964,208736,257,2,6
202,508.7200058102608,508.7200058102608,0,0.850726426984812,3.836865745140956,209776,260,8,9
203,447.6399997472763,447.6399997472763,0,0.8500458458432242,3.846062068901365,210784,252,8,8
204,514.1400013566017,514.1400013566017,0,0.8493658091665496,3.8483399576070356,211764,245,6,8
205,414.25000834465027,414.25000834465027,0,0.8486863165192163,3.8281828976215277,212828,266,0,8
206,415.730009496212,415.730009496212,0,0.8480073674660009,3.8361584875318737,213872,261,0,8
207,423.1600031852722,423.1600031852722,0,0.8473289615720281,3.9154353790283203,214872,250,4,8
208,459.4499883055687,459.4499883055687,0,0.8466510984027704,3.86868666714313,215892,255,6,8
209,354.0999907255173,354.0999907255173,0,0.8459737775240482,3.8559027016162872,216900,252,0,7
210,119.34000006318092,119.34000006318092,0,0.845296998502029,3.871097034239865,217896,249,4,4
211,478.9500016570091,478.9500016570091,0,0.8446207609032274,3.8855608738958836,218920,256,2,8
212,547.3799919486046,547.3799919486046,0,0.8439450642945048,3.931534988473552,219952,258,4,9
213,83.63999462127686,83.63999462127686,0,0.8432699082430691,3.991337816696614,220976,256,14,5
214,1033.7300097346306,1033.7300097346306,1,0.8425952923164747,3.931830367822757,221672,174,0,10
215,914.3100078105927,914.3100078105927,1,0.8419212160826215,4.0300334130702,222564,223,5,10
216,440.07999989390373,440.07999989390373,0,0.8412476791097554,3.907154078943184,223560,249,0,7
217,331.789997279644,331.789997279644,0,0.8405746809664676,3.900281108484305,224596,259,0,7
218,847.9100024700165,847.9100024700165,1,0.8399022212216944,3.7831312289376475,225560,241,8,10
219,522.4100098609924,522.4100098609924,0,0.839230299444717,3.830286232877798,226588,257,5,9
220,539.7800028324127,539.7800028324127,0,0.8385589152051612,3.9182907213032943,227616,257,4,9
221,447.7500059604645,447.7500059604645,0,0.8378880680729971,3.921672746126831,228628,253,10,8
222,269.1099961400032,269.1099961400032,0,0.8372177576185387,3.860160495783832,229664,259,2,6
223,378.5900025963783,378.5900025963783,0,0.8365479834124439,3.8636182598241673,230680,254,9,8
224,471.89999747276306,471.89999747276306,0,0.8358787450257139,3.9501211723886933,231744,266,0,9
225,432.3199971318245,432.3199971318245,0,0.8352100420296933,3.892692366161862,232780,259,0,8
226,977.7900068163872,977.7900068163872,1,0.8345418739960695,3.84725732598568,233432,163,4,10
227,339.82999473810196,339.82999473810196,0,0.8338742404968726,3.768475797958672,234456,256,4,6
228,548.8600146770477,548.8600146770477,0,0.8332071411044751,3.9516455945240923,235452,249,3,9
229,316.5100014805794,316.5100014805794,0,0.8325405753915915,4.042390236693822,236520,267,0,7
230,531.1799890995026,531.1799890995026,0,0.8318745429312783,3.8556140717781577,237532,253,2,9
231,812.1900033652782,812.1900033652782,1,0.8312090432969332,3.902205309079539,238524,248,13,10
232,947.6199957728386,947.6199957728386,1,0.8305440760622956,3.9573866057175175,239388,216,2,10
233,433.4699940085411,433.4699940085411,0,0.8298796408014458,3.9201386498682425,240444,264,19,9
234,274.1500024795532,274.1500024795532,0,0.8292157370888047,3.9004326492663055,241480,259,6,6
235,390.40999776124954,390.40999776124954,0,0.8285523644991336,3.9032349528226638,242544,266,6,8
236,497.0800050497055,497.0800050497055,0,0.8278895226075342,4.000435727172428,243624,270,0,9
237,972.5900041460991,972.5900041460991,1,0.8272272109894482,4.002007770041625,244392,192,0,10
238,561.4199842810631,561.4199842810631,0,0.8265654292206566,3.9139979856629528,245384,248,6,9
239,431.88000017404556,431.88000017404556,0,0.82590417687728,3.9501805356904574,246404,255,6,8
240,879.1600143909454,879.1600143909454,1,0.8252434535357782,4.048406615789356,247336,233,8,10
241,1047.689996957779,1047.689996957779,1,0.8245832587729496,4.076796089122498,247948,153,2,10
242,545.9700037837029,545.9700037837029,0,0.8239235921659313,3.9064146906252533,248984,259,8,9
243,503.42000502347946,503.42000502347946,0,0.8232644532921984,3.996098355195368,250036,263,13,9
244,937.7299942374229,937.7299942374229,1,0.8226058417295646,3.898464488983154,250896,215,4,10
245,320.2099983096123,320.2099983096123,0,0.821947757056181,3.928586969046089,251880,246,0,6
246,1030.3800011873245,1030.3800011873245,1,0.821290198850536,3.9706066672394917,252536,164,0,10
247,531.9300025701523,531.9300025701523,0,0.8206331666914556,3.919763103533348,253564,257,2,9
248,1080.020002424717,1080.020002424717,1,0.8199766601581024,3.8864411327936876,254148,146,2,10
249,414.5299948453903,414.5299948453903,0,0.819320678829976,4.004504506440126,255180,258,2,8
250,418.6099960207939,418.6099960207939,0,0.818665222286912,4.083032796087191,256212,258,10,8
251,929.109996676445,929.109996676445,1,0.8180102901090824,4.132695902580333,257056,211,0,10
252,472.8199997842312,472.8199997842312,0,0.8173558818769951,3.9140986063348966,258072,254,0,8
253,450.270004093647,450.270004093647,0,0.8167019971714935,4.128129693466847,259088,254,20,9
254,442.3899974822998,442.3899974822998,0,0.8160486355737563,4.048719829671523,260108,255,0,8
255,207.32000654935837,207.32000654935837,0,0.8153957966652973,4.05163779071733,261128,255,2,6
256,586.8999975919724,586.8999975919724,0,0.814743480027965,3.99824177017135,262120,248,5,9
257,363.3100006580353,363.3100006580353,0,0.8140916852439426,4.0031020934693515,263144,256,2,7
258,574.019996881485,574.019996881485,0,0.8134404118957475,3.942265803037688,264176,258,1,9
259,354.0099903345108,354.0099903345108,0,0.8127896595662308,3.9470558586120608,265176,250,0,6
260,932.9800029993057,932.9800029993057,1,0.8121394278385778,4.0612108949301895,266004,207,6,10
261,339.05000698566437,339.05000698566437,0,0.811489716296307,4.018913518593933,267032,257,0,7
262,1079.1100025773048,1079.1100025773048,1,0.8108405245232699,4.1592257496313,267596,141,0,10
263,463.38000071048737,463.38000071048737,0,0.8101918521036513,4.119810768403113,268620,256,0,8
264,444.21000492572784,444.21000492572784,0,0.8095436986219684,4.038639154021196,269636,254,8,8
265,945.189999639988,945.189999639988,1,0.8088960636630708,4.06450187844852,270544,227,0,10
266,467.73999375104904,467.73999375104904,0,0.8082489468121403,4.04375664147631,271580,259,13,9
267,1106.6300074458122,1106.6300074458122,1,0.8076023476546906,4.14666210361149,272040,115,0,10
268,556.2000001370907,556.2000001370907,0,0.8069562657765669,4.170653141103685,273064,256,0,9
269,466.9999964237213,466.9999964237213,0,0.8063107007639456,3.973572896152246,274040,244,2,8
270,922.6399973630905,922.6399973630905,1,0.8056656522033344,4.120567748258853,274968,232,8,10
271,631.3600056171417,631.3600056171417,0,0.8050211196815718,4.044173298312015,275944,244,0,9
272,469.60000216960907,469.60000216960907,0,0.8043771027858265,4.062990951823048,276948,251,8,8
273,1053.2599971294403,1053.2599971294403,1,0.8037336011035978,4.037350493960265,277604,164,8,10
274,263.9700067639351,263.9700067639351,0,0.8030906142227149,4.127012066543102,278628,256,12,7
275,302.97000777721405,302.97000777721405,0,0.8024481417313367,4.160678040349122,279684,264,2,7
276,357.59999549388885,357.59999549388885,0,0.8018061832179516,4.118262055340935,280704,255,10,7
277,1000.5300060510635,1000.5300060510635,1,0.8011647382713772,4.0981874799728395,281504,200,0,10
278,353.350001513958,353.350001513958,0,0.8005238064807602,4.054429334330272,282500,249,0,7
279,315.9699942469597,315.9699942469597,0,0.7998833874355755,4.127800956139198,283540,260,2,7
280,811.9400010108948,811.9400010108948,1,0.799243480725627,4.173608865367767,284416,219,14,10
281,518.2900114357471,518.2900114357471,0,0.7986040859410465,4.110497527161743,285388,243,0,8
282,1026.3700038194656,1026.3700038194656,1,0.7979652026722936,4.111875500554353,286000,153,2,10
283,543.2799891233444,543.2799891233444,0,0.7973268305101558,4.2434468881886,287012,253,11,9
284,537.7799964547157,537.7799964547157,0,0.7966889690457477,4.172047173275667,288032,255,0,9
285,385.65999430418015,385.65999430418015,0,0.796051617870511,4.196175913402542,289060,257,12,8
286,528.3899921774864,528.3899921774864,0,0.7954147765762146,4.157337905853752,290076,254,12,9
287,283.30999487638474,283.30999487638474,0,0.7947784447549536,4.0832534976214525,291080,251,2,6
288,536.5200016498566,536.5200016498566,0,0.7941426219991496,4.06580786384069,292120,260,1,9
289,432.41001057624817,432.41001057624817,0,0.7935073079015503,4.192573420703411,293144,256,15,9
290,938.3900117278099,938.3900117278099,1,0.7928725020552291,4.127821026621638,294032,222,2,10
291,914.6699997782707,914.6699997782707,1,0.7922382040535849,4.0422005175493885,294940,227,8,10
292,491.43001198768616,491.43001198768616,0,0.791604413490342,4.0419081796811325,295956,254,3,8
293,459.6799982190132,459.6799982190132,0,0.7909711299595498,4.1886434221633095,297000,261,12,9
294,457.390006005764,457.390006005764,0,0.7903383530555821,4.142186530431112,298020,255,10,8
295,369.6299939751625,369.6299939751625,0,0.7897060823731376,4.21350367088628,299004,246,3,7
296,361.12000408768654,361.12000408768654,0,0.789074317507239,4.099713572467941,300008,251,1,7
297,536.8300021290779,536.8300021290779,0,0.7884430580532332,4.0604374652559105,301064,264,0,9
298,507.94000151753426,507.94000151753426,0,0.7878123036067907,4.058376394241695,302076,253,2,8
299,579.2500072717667,579.2500072717667,0,0.7871820537639053,4.076472662419689,303056,245,0,9
