episode,reward,success,alpha,ep_avg_actor_loss,ep_avg_critic_loss,buffer_size,total_steps
319,602.3265230358461,1,0.9086591005325317,-362.7464697265625,51.342042770385746,12759,12759
320,602.5888450487635,1,0.9076770544052124,-363.0489196777344,52.42523429870605,12784,12784
321,602.9230754485417,1,0.90584397315979,-363.9460595703125,50.54529769897461,12809,12809
322,597.6169717654826,1,0.9039909243583679,-363.68819702148437,51.93031768798828,12834,12834
323,602.890817245718,1,0.9022992253303528,-361.0971374511719,49.106112700242264,12860,12860
324,602.6752242261105,1,0.9001782536506653,-364.7974011230469,46.41119094848633,12885,12885
325,602.7972218878185,1,0.8967366218566895,-362.3982177734375,53.80651138305664,12910,12910
326,603.2532436939641,1,0.8945659399032593,-363.6472803751628,55.52164888381958,12934,12934
327,602.1147307729582,1,0.8914037942886353,-362.2462369478666,49.173916596632736,12960,12960
328,596.4060905510855,1,0.8903510570526123,-364.23117591594826,47.760130717836574,12989,12989
329,601.7218625256883,1,0.8886608481407166,-366.1523946126302,46.078759016814054,13016,13016
330,602.9836563369497,1,0.8872606754302979,-367.096181640625,46.89514213562012,13041,13041
331,602.4182190979109,1,0.8861442804336548,-363.30514038085937,49.261681365966794,13066,13066
332,603.2893899599469,1,0.8844687342643738,-367.2645950317383,43.128009557724,13090,13090
333,603.1101997535358,1,0.8834998607635498,-367.61053466796875,47.100414733886716,13115,13115
334,488.7711630754584,1,0.8811008930206299,-367.27022879464283,51.03649962288993,13150,13150
335,591.8510039487219,1,0.8795694708824158,-367.53736594871236,46.16049646448206,13177,13177
336,601.3050368685457,1,0.8787806034088135,-367.2578977387527,49.91632540472622,13206,13206
337,603.496049307311,1,0.8793386220932007,-366.251708984375,49.987431049346924,13230,13230
338,601.9473527076967,1,0.8768287897109985,-367.09172001591435,47.882286566275134,13257,13257
339,602.4191529398026,1,0.875435471534729,-368.6485102726863,56.01276940565843,13283,13283
340,601.7440790898545,1,0.8754677176475525,-367.1454829463252,52.778983504683886,13310,13310
341,602.6004636286051,1,0.8725301027297974,-370.3845872145433,49.69869650327242,13336,13336
342,601.953889779639,1,0.8704243302345276,-366.78711389612266,45.5538084242079,13363,13363
343,602.563338894371,1,0.869288980960846,-369.4880639648438,43.69859977722168,13388,13388
344,601.9689158374098,1,0.8681836724281311,-370.3425790292245,44.35290492022479,13415,13415
345,603.1639514693203,1,0.8683127760887146,-367.9783299763997,52.68649935722351,13439,13439
346,602.2666423437076,1,0.8667136430740356,-366.9509007380559,48.13640462435209,13465,13465
347,603.2191009533868,1,0.8640707731246948,-370.33613713582355,44.952854235967,13489,13489
348,602.5906334930806,1,0.8625639081001282,-368.1126920259916,44.42863156245305,13515,13515
349,602.5056035604225,1,0.8619704842567444,-370.7985534667969,45.92335275503305,13541,13541
350,602.1642110802396,1,0.8604999780654907,-370.5819303072416,45.48296700991117,13567,13567
351,602.0253540990526,1,0.859413743019104,-372.23082139756946,47.28461032443576,13594,13594
352,603.1934614570641,1,0.8571871519088745,-372.267578125,41.08496411641439,13618,13618
353,602.8794414488423,1,0.8577274680137634,-373.0694421386719,46.77698638916016,13643,13643
354,601.0738034724665,1,0.8564610481262207,-371.6812199183873,49.28177738189697,13671,13671
355,603.1842743512866,1,0.8560991287231445,-373.0880978902181,42.43662707010905,13695,13695
356,602.2666236402794,1,0.8535016775131226,-372.1738993326823,46.6374634636773,13722,13722
357,561.5360337121293,1,0.8509692549705505,-370.7454855782645,45.66995457240513,13750,13750
358,602.1330115921362,1,0.8491725325584412,-372.677485539363,48.98044072664701,13776,13776
359,602.6465039803871,1,0.8485101461410522,-370.61844970703123,40.67993850708008,13801,13801
360,602.9351563787475,1,0.8476462960243225,-371.3709448242187,47.904284973144534,13826,13826
361,560.7905294337804,1,0.8461254239082336,-373.5988342285156,44.5325704574585,13856,13856
362,601.6362530376437,1,0.8442861437797546,-371.98290699925917,44.87440977425411,13885,13885
363,602.9986495779871,1,0.8429349064826965,-372.67223388671874,42.07862007141113,13910,13910
364,592.1132511862877,1,0.8425857424736023,-370.12079561673676,47.96493985102727,13936,13936
365,602.438857562496,1,0.8393852710723877,-373.7804600642278,39.980917343726524,13962,13962
366,602.4231214670905,1,0.8373571634292603,-374.0601407564603,50.97694279597356,13988,13988
367,590.7210198920791,1,0.832964301109314,-373.6701395670573,41.372474098205565,14018,14018
368,602.3623667743335,1,0.8321776986122131,-374.544439462515,46.66354172046368,14044,14044
369,603.3426172417757,1,0.8326678276062012,-371.95542907714844,45.71539576848348,14068,14068
370,602.671266303506,1,0.831203281879425,-375.18751220703126,39.27608116149902,14093,14093
371,602.2811426421433,1,0.8293184041976929,-373.86488059714986,39.029320822821724,14120,14120
372,602.4658818436974,1,0.8275774717330933,-374.07524658203124,45.151987380981446,14145,14145
373,601.9668272741003,1,0.8239678144454956,-373.5159442608173,47.98447608947754,14171,14171
374,602.0924616137186,1,0.8228737115859985,-375.1702688711661,51.55522353560836,14198,14198
375,602.6339794956834,1,0.8222262263298035,-374.5133080115685,40.7797149511484,14224,14224
376,603.190503457244,1,0.8216478824615479,-375.67052459716797,46.580546855926514,14248,14248
377,602.5337018643678,1,0.819394052028656,-376.1170715332031,42.34744041442871,14273,14273
378,601.5808800277789,1,0.8185956478118896,-375.77315412248885,45.8848488671439,14301,14301
379,602.5472929659686,1,0.8184905648231506,-377.9239032451923,52.22754258375902,14327,14327
380,591.4799663171001,1,0.8166647553443909,-375.3025738751447,44.51452792132342,14354,14354
381,603.6690477436663,1,0.818404495716095,-374.41962466032606,42.43036212091861,14377,14377
382,603.1954814393225,1,0.8171848058700562,-375.82266723632813,45.52394889831543,14402,14402
383,602.433265797584,1,0.8172117471694946,-376.05122432002315,44.42824052881311,14429,14429
384,602.7814560155671,1,0.8168286681175232,-376.5431722005208,42.7600949605306,14453,14453
385,603.3894873963131,1,0.8157665729522705,-376.2435671488444,40.112754583358765,14477,14477
386,602.980924618658,1,0.8168773055076599,-376.4115283203125,45.200868682861326,14502,14502
387,603.1401395917774,1,0.8164373636245728,-376.1277720133464,41.217623472213745,14526,14526
388,602.3938314360096,1,0.8148003220558167,-377.00677607609674,40.434518373929535,14552,14552
389,592.7063067311028,1,0.8149005770683289,-377.14850557767426,40.975693262540375,14578,14578
390,602.1184610366043,1,0.8128134608268738,-376.76499821589545,41.890625073359566,14604,14604
391,581.9878530242905,1,0.8116812705993652,-377.73621622721356,40.26351109257451,14631,14631
392,602.4037634779029,1,0.811414897441864,-375.4356591796875,43.04236312866211,14656,14656
393,539.7813877337034,1,0.8118641376495361,-376.3541030883789,44.21668893098831,14688,14688
394,603.3153555930181,1,0.8114036321640015,-377.6056584897249,40.595006528108016,14711,14711
395,602.2761891513071,1,0.8109365105628967,-376.22587115948016,43.05643404447115,14737,14737
396,602.9872775414367,1,0.8081139326095581,-377.33885864257815,56.383604736328124,14762,14762
397,591.7962359900379,1,0.8058904409408569,-377.3797765661169,48.688328425089516,14789,14789
398,603.3872393707893,1,0.8039037585258484,-378.81364822387695,44.74712014198303,14813,14813
399,603.5271221963185,1,0.8024783730506897,-379.89573033650714,40.42584307988485,14837,14837
400,602.6316721576233,1,0.8035780191421509,-380.2766943359375,38.52326965332031,14862,14862
401,602.8022701161633,1,0.8031548857688904,-379.7520446777344,40.14270226160685,14886,14886
402,591.8349378698053,1,0.8024970293045044,-377.88660798249424,43.21026243986907,14913,14913
403,586.3060625544631,1,0.8018450736999512,-378.97747802734375,44.401050499507356,14941,14941
404,602.5470178473856,1,0.7995672225952148,-376.8240532508263,41.7138918363131,14967,14967
405,595.8431267520795,1,0.7999486923217773,-378.27662048339846,44.077534166971844,14997,14997
406,603.2470809499441,1,0.7996044158935547,-379.0464617411296,41.38541078567505,15021,15021
407,592.2834953425369,1,0.7987930774688721,-378.1939188639323,43.38312834280509,15048,15048
408,603.1848404371525,1,0.7999650835990906,-380.88990234375,41.20029090881348,15073,15073
409,603.2362576026087,1,0.7989549040794373,-378.41699345906574,44.685415267944336,15097,15097
410,602.6043409930442,1,0.7981016635894775,-380.0019152832031,48.934140625,15122,15122
411,603.4583954276918,1,0.7976691722869873,-382.14150110880536,46.585607290267944,15146,15146
412,601.0859151978049,1,0.7958143353462219,-379.662169357826,42.85894354458513,15175,15175
413,602.5401303324583,1,0.7932582497596741,-379.6093420410156,47.879594268798826,15200,15200
414,602.198833146051,1,0.7914919257164001,-380.79673532339245,40.276950102586014,15226,15226
415,603.3559421399136,1,0.7916228771209717,-380.9847246805827,40.86602942148844,15250,15250
416,602.7698924194592,1,0.7931681871414185,-382.1887486775716,44.4707605044047,15274,15274
417,603.1729919087668,1,0.7946745157241821,-381.4451446533203,41.96917470296224,15298,15298
418,598.1439717837394,1,0.7933273315429688,-378.6745751953125,39.17197982788086,15323,15323
419,602.2304331993178,1,0.7917413115501404,-380.22310814490686,48.05411602900578,15349,15349
420,603.9355008937983,1,0.7916303873062134,-384.3506257430367,43.54482037088145,15372,15372
421,602.8235813979977,1,0.7924982309341431,-379.97386352539064,41.38917640686035,15397,15397
422,570.3841427884557,1,0.7926156520843506,-381.8378082275391,44.681810506184895,15427,15427
423,603.219646034959,1,0.7918043732643127,-380.46198974609376,41.666950378417965,15452,15452
424,602.9396855444603,1,0.7929572463035583,-382.792724609375,41.00921142578125,15477,15477
425,603.1839606884756,1,0.7917348742485046,-382.5135014851888,49.44270547231039,15501,15501
426,602.1748937086398,1,0.7909166812896729,-384.6705380953275,44.958226864154526,15527,15527
427,602.0420731102495,1,0.7912245392799377,-380.38186193395546,46.225430453265155,15554,15554
428,602.9286691974269,1,0.7894657254219055,-381.5604476928711,51.63096396128336,15578,15578
429,602.8050645906177,1,0.7907434701919556,-382.23888427734374,54.928221435546874,15603,15603
430,582.1307935752163,1,0.7908136248588562,-379.92760174091046,47.446627836961014,15629,15629
431,570.3217487455114,1,0.7892098426818848,-380.4478464434224,43.37261981348838,15660,15660
432,602.6943750109592,1,0.7888466119766235,-382.9054389366737,44.55359745025635,15686,15686
433,602.6838223486236,1,0.7875306606292725,-381.8998498535156,41.03906875610352,15711,15711
434,603.0684521114802,1,0.7882310748100281,-381.29122436523437,47.35172775268555,15736,15736
435,601.753656189756,1,0.7874916195869446,-383.27471810800057,38.74259821573893,15763,15763
436,603.4433100840273,1,0.7866702079772949,-380.247865041097,39.1672298113505,15787,15787
437,603.1442702997267,1,0.7876158356666565,-383.1613400777181,39.9713663260142,15811,15811
438,603.1301903068169,1,0.7883766889572144,-382.63343302408856,42.36516888936361,15835,15835
439,602.0096682930099,1,0.785739004611969,-384.18890146108777,47.844220895033615,15861,15861
440,602.5380490438861,1,0.7845394015312195,-382.1646459960937,46.61253143310547,15886,15886
441,601.8939945738764,1,0.7820211052894592,-384.55167982313367,42.778940695303454,15913,15913
442,602.703392175192,1,0.7808875441551208,-384.50859375,39.788138732910156,15938,15938
443,603.0572334375503,1,0.7797231674194336,-383.2581202189128,43.58278703689575,15962,15962
444,591.7388462957294,1,0.7804981470108032,-384.7222075285735,43.04109029416685,15989,15989
445,596.9840790616662,1,0.7798824906349182,-382.48705702561597,47.87039375305176,16015,16015
446,603.1656660020329,1,0.7811456918716431,-383.9762382507324,36.048899253209434,16039,16039
447,603.0538330312907,1,0.7803953289985657,-385.07685913085936,44.207278366088865,16064,16064
448,597.9306832154781,1,0.7783392667770386,-383.5131774902344,43.64576080322266,16089,16089
449,602.9196628176571,1,0.7801356315612793,-385.35889526367185,43.56057540893555,16114,16114
450,602.9675002130152,1,0.7796328067779541,-386.47704696655273,45.44739063580831,16138,16138
451,603.4454421014069,1,0.7803887128829956,-386.30064458432406,39.070858001708984,16161,16161
452,602.9780868761644,1,0.7794163823127747,-383.76585896809894,43.242810805638634,16185,16185
453,602.0488965378562,1,0.7787001729011536,-386.26610154371997,42.23580455780029,16211,16211
454,602.504541659355,1,0.7778414487838745,-384.731640625,37.515439453125,16236,16236
455,603.1174346555362,1,0.7779684066772461,-384.7367639160156,35.07670257568359,16261,16261
456,602.6444133197488,1,0.7772518992424011,-386.213861318735,42.519971920893745,16287,16287
457,603.4041842559274,1,0.7768966555595398,-384.1275469462077,40.32442418734232,16311,16311
458,549.7493275113187,1,0.7758471369743347,-386.4182605743408,45.807791113853455,16343,16343
459,603.0960932083601,1,0.7759148478507996,-385.36544545491535,40.174208084742226,16367,16367
460,603.0288144435054,1,0.7742788791656494,-384.2918930053711,35.40803575515747,16391,16391
461,550.7180363663674,1,0.7743989825248718,-384.7389427923387,42.95507880180113,16422,16422
462,603.2047980150898,1,0.7745710015296936,-387.4658622741699,35.374037186304726,16446,16446
463,601.0570335300499,1,0.7738475203514099,-386.8194790544181,40.91031666459708,16475,16475
464,603.6556115305651,1,0.772234320640564,-387.996153458305,46.42588996887207,16498,16498
465,592.0363082875485,1,0.7718393802642822,-387.68351689091435,44.05015867727774,16525,16525
466,592.9229154548459,1,0.7721147537231445,-385.0699732853816,42.0597620010376,16551,16551
467,602.1175044555758,1,0.7723007202148438,-385.13844299316406,37.750781792860764,16577,16577
468,601.3709652549214,1,0.7725809216499329,-389.3536889212472,39.95692137309483,16605,16605
469,593.2423341288086,1,0.7723524570465088,-385.2377700805664,38.70640810330709,16629,16629
470,602.6780120864682,1,0.7714875936508179,-386.2177160644531,40.04344909667969,16654,16654
471,603.6653838947833,1,0.7699840664863586,-387.6157040803329,43.97480516848357,16677,16677
472,603.0308282156423,1,0.7697757482528687,-385.92609278361004,39.174217780431114,16701,16701
473,602.0163185668805,1,0.7661647200584412,-386.86392798790564,42.79204471294697,16727,16727
474,603.3118818386006,1,0.7665870785713196,-387.7180404663086,42.85320893923441,16751,16751
475,603.3253586091456,1,0.767829954624176,-390.4720942179362,47.87673536936442,16775,16775
476,602.9843455078345,1,0.7671884298324585,-388.67229715983075,42.8914422194163,16799,16799
477,602.440366877805,1,0.7670593857765198,-385.23243896484377,40.3562907409668,16824,16824
478,601.8297967658846,1,0.7667383551597595,-386.9769558376736,39.32624237625687,16851,16851
479,602.4909928887945,1,0.7659463286399841,-389.98581049992487,40.36798968681922,16877,16877
480,602.923078756046,1,0.765044629573822,-387.08798828125,41.098290252685544,16902,16902
481,603.5429429666397,1,0.7655283808708191,-388.2922846476237,40.10513559977213,16926,16926
482,603.0606785212283,1,0.7660609483718872,-389.2297680664062,46.6896346282959,16951,16951
483,603.117558559876,1,0.7650520205497742,-387.94585673014325,40.34921391805013,16975,16975
484,592.659110688882,1,0.7641798853874207,-387.7606600247897,40.75380039215088,17001,17001
485,602.7474620486458,1,0.7611349821090698,-387.8616467285156,40.50442993164062,17026,17026
486,603.2099753690333,1,0.7623885869979858,-386.8194719950358,40.364402055740356,17050,17050
487,602.4659087533453,1,0.76182621717453,-388.05608032226564,36.06453010559082,17075,17075
488,603.2614457494209,1,0.7614981532096863,-388.16255126953126,43.542303009033205,17100,17100
489,603.3233068390131,1,0.7628961205482483,-389.38054784138996,37.179208199183144,17124,17124
490,603.4613963222091,1,0.7629706859588623,-387.44298553466797,42.50396172205607,17148,17148
491,591.3006740855704,1,0.7638927102088928,-389.1904820033482,39.13512992858887,17176,17176
492,602.113341535203,1,0.7643736004829407,-390.5410664876302,36.99895484359176,17203,17203
493,603.3607289029118,1,0.7642139792442322,-390.3895303477412,40.89919430276622,17226,17226
494,581.7439545834918,1,0.7629765868186951,-391.59029021086513,43.759763929578995,17253,17253
495,602.3398959618203,1,0.7618190050125122,-389.50056809645434,44.16750144958496,17279,17279
496,603.6132336004569,1,0.7625033855438232,-392.25912210215694,33.7613177092179,17302,17302
497,602.4378747531148,1,0.7621521949768066,-391.9837255859375,36.130965042114255,17327,17327
498,603.1219258837067,1,0.7627919316291809,-389.3799336751302,37.94095333417257,17351,17351
499,582.3350380714867,1,0.7620687484741211,-389.0438582808883,42.86324274981463,17378,17378
500,603.4479581341214,1,0.7613603472709656,-391.75035095214844,40.999314308166504,17402,17402
501,603.0126147824275,1,0.7611182332038879,-391.20529296875,35.37801559448242,17427,17427
502,603.060571852268,1,0.7602108120918274,-391.32012451171875,41.131536407470705,17452,17452
503,602.6449857427554,1,0.7603780627250671,-389.41734130859373,36.61768989562988,17477,17477
504,560.8761490188604,1,0.7589065432548523,-391.484462483724,39.31163075764974,17507,17507
505,601.3726212129635,1,0.7603217363357544,-387.87943267822266,37.41708040237427,17535,17535
506,603.1250420909478,1,0.7619207501411438,-386.14684204101565,42.44948928833008,17560,17560
507,603.0769034011458,1,0.7604242563247681,-391.45612208048504,34.94258260726929,17584,17584
508,602.2696742523626,1,0.7584332823753357,-390.5419831452546,39.36189446625886,17611,17611
509,602.6833636909598,1,0.7593082189559937,-391.5406823730469,39.01635429382324,17636,17636
510,596.4650155206548,1,0.7570294737815857,-392.9132417951311,37.387019225529265,17664,17664
511,602.7914181071117,1,0.7564710974693298,-390.83632601224457,43.56926962045523,17690,17690
512,597.2417989513293,1,0.754341185092926,-391.4535182072566,39.397727966308594,17716,17716
513,602.5954809377955,1,0.756991446018219,-391.8790673828125,39.692824630737306,17741,17741
514,597.5994943751992,1,0.7585734128952026,-391.28702251727765,39.15656933417687,17767,17767
515,602.8934510586091,1,0.7577473521232605,-392.0192016601562,37.52614082336426,17792,17792
516,603.0040219791396,1,0.7542375326156616,-391.15948974609375,37.35459373474121,17817,17817
517,603.1685649297169,1,0.7545047402381897,-389.4887631734212,42.502784967422485,17841,17841
518,603.0976073440379,1,0.7547640800476074,-390.8825524902344,39.01013580322265,17866,17866
519,602.0076957577745,1,0.7541985511779785,-392.85824148995533,37.497606822422576,17894,17894
520,603.2563307137489,1,0.7534337043762207,-390.7674243164063,34.69689186096191,17919,17919
521,603.0491329829986,1,0.7525779604911804,-392.12041727701825,37.02889927228292,17943,17943
522,561.0202661679226,1,0.7529036998748779,-391.37235549400594,41.61401847313191,17972,17972
523,603.0983953424252,1,0.7517748475074768,-389.998671875,36.124658737182614,17997,17997
524,582.1610952831295,1,0.749279797077179,-392.5791743351863,44.715859119708725,18023,18023
525,603.447417601522,1,0.7474427223205566,-391.6588884989421,38.48907240231832,18047,18047
526,603.5708506377789,1,0.7480044960975647,-391.3473563816236,37.794661729232125,18070,18070
527,603.7128594918873,1,0.7502619028091431,-391.0147171020508,36.16179164250692,18094,18094
528,602.7731450966825,1,0.7503661513328552,-391.6059289550781,41.5754808807373,18119,18119
529,601.9054241998596,1,0.7486615180969238,-393.55941094292535,38.67089737786187,18146,18146
530,602.1068231474059,1,0.7480062246322632,-392.22424768518516,38.3631468878852,18173,18173
531,602.7684772182265,1,0.7469531893730164,-390.94427607609674,36.852659738980805,18199,18199
532,603.0473966340171,1,0.7465716004371643,-390.9944076538086,36.52019762992859,18223,18223
533,603.1703547753656,1,0.7480726838111877,-389.9052874247233,38.555248498916626,18247,18247
534,590.8003583281111,1,0.7486993670463562,-391.9309092203776,42.976272137959796,18277,18277
535,603.4611299941636,1,0.7497537136077881,-392.0927225748698,41.7204213142395,18301,18301
536,602.9189325918885,1,0.7489566802978516,-392.07672607421875,36.59206230163574,18326,18326
537,597.1802258180345,1,0.7481129169464111,-394.176762507512,39.62309683286227,18352,18352
538,602.302009290077,1,0.7463393211364746,-393.1517768272987,36.80152504260723,18378,18378
539,601.0876556580499,1,0.7450739741325378,-394.97906712123324,32.762271881103516,18406,18406
540,603.0082253631728,1,0.7445310950279236,-393.7086931864421,41.14395705858866,18430,18430
541,602.6848162878732,1,0.7447632551193237,-393.6556384277344,36.59840728759766,18455,18455
542,601.5547907614737,1,0.7445672154426575,-393.8646805374711,40.607544863665545,18482,18482
543,603.0045820055981,1,0.7433385848999023,-393.8742980957031,40.65764300028483,18506,18506
544,603.1810085741678,1,0.7427042126655579,-392.8322436523438,43.29226654052734,18531,18531
545,602.775033398583,1,0.7418809533119202,-393.925234375,41.65993881225586,18556,18556
546,603.4419479106318,1,0.7419643998146057,-393.6242446899414,32.5392652352651,18580,18580
547,571.0256265367409,1,0.7425541877746582,-394.433544921875,36.37274462381999,18610,18610
548,591.8997927111105,1,0.7411412000656128,-393.7845142505787,43.706476776688184,18637,18637
549,579.7027405859301,1,0.7396324276924133,-393.7324628829956,41.291817128658295,18669,18669
550,603.1727723315792,1,0.737815797328949,-394.99907836914065,34.127484436035154,18694,18694
551,591.5996564622094,1,0.7363417148590088,-395.2397711617606,33.86615112849644,18722,18722
552,603.9651240977278,1,0.7360992431640625,-396.35823125424594,30.287569377733313,18745,18745
553,603.3987878724249,1,0.7354203462600708,-395.1172790527344,37.74328660964966,18769,18769
554,592.7809209836657,1,0.7363377213478088,-394.8451232910156,38.23744693169227,18795,18795
555,602.8849672833658,1,0.7379986047744751,-392.66706975301105,38.13798554738363,18819,18819
556,602.9901437983815,1,0.7379838824272156,-396.71325439453125,32.416841659545895,18844,18844
557,603.2339907427947,1,0.7363557815551758,-394.38547643025714,34.44763970375061,18868,18868
558,603.0957904017982,1,0.7362520098686218,-397.7950630187988,36.63568353652954,18892,18892
559,603.7199739279733,1,0.735464870929718,-396.1608263098675,44.69749301412831,18915,18915
560,593.1340383676563,1,0.7352709174156189,-395.25076171875,40.41066551208496,18940,18940
561,602.757719258479,1,0.7344335317611694,-394.0476977539063,37.54145729064941,18965,18965
562,602.7116256332072,1,0.7335544228553772,-395.63038635253906,44.82258782019982,18991,18991
563,591.6573146347313,1,0.732059121131897,-394.8153555733817,38.32325955799648,19019,19019
564,603.4848087062371,1,0.7346788048744202,-394.6694272359212,39.30894947052002,19043,19043
565,603.009189894836,1,0.7341479063034058,-395.2174926757813,41.35489616394043,19068,19068
566,603.1310019573991,1,0.7326145172119141,-394.4008979797363,36.824767112731934,19092,19092
567,603.3831203918448,1,0.7324257493019104,-396.2706020189368,33.69216462840205,19115,19115
568,602.1710043707538,1,0.7349072098731995,-395.41489890769674,37.354037320172345,19142,19142
569,603.6660505645357,1,0.7354905009269714,-395.09929358440894,38.11871802288553,19165,19165
570,602.9985515860546,1,0.7357918620109558,-396.0884155273437,32.04905525207519,19190,19190
571,602.5718201727049,1,0.7348798513412476,-395.9864929199219,32.73744880676269,19215,19215
572,592.4779975941005,1,0.7350752353668213,-394.8279748535156,37.5526390838623,19240,19240
573,603.12697199102,1,0.7337392568588257,-395.45313390096027,36.1894306341807,19264,19264
574,603.083280068256,1,0.7315802574157715,-396.59930419921875,41.94923782348633,19288,19288
575,603.5136945972062,1,0.7301650047302246,-393.9527219136556,30.28345215320587,19312,19312
576,602.5864167719492,1,0.7301526069641113,-394.9927453613281,29.750571212768556,19337,19337
577,563.9936426117858,1,0.7298645973205566,-395.0075486127068,33.85963064081528,19371,19371
578,592.3770312547865,1,0.7278370261192322,-395.80081059382513,38.073411794809196,19397,19397
579,602.5264821469723,1,0.7277564406394958,-394.4096313476563,35.145849533081055,19422,19422
580,602.022972189423,1,0.7257440090179443,-396.92232711226853,33.97929099754051,19449,19449
581,603.1702737476836,1,0.7262293696403503,-396.0332425435384,37.4089450041453,19473,19473
582,602.5740897069325,1,0.7249258756637573,-395.0701025390625,32.44040954589844,19498,19498
583,603.5702692297967,1,0.7249072790145874,-394.74693934122723,38.47279167175293,19522,19522
584,602.5925925941776,1,0.7257049679756165,-393.3251525878906,39.062869186401365,19547,19547
585,582.4300551714032,1,0.7263880372047424,-394.85288766714245,39.92028617858887,19573,19573
586,591.30619863859,1,0.7262149453163147,-394.20045362200057,37.93042911802019,19601,19601
587,602.3956382397603,1,0.7246947884559631,-398.74161743164063,36.49867721557617,19626,19626
588,592.1653930606373,1,0.727259635925293,-396.1786416860727,31.71798353928786,19652,19652
589,602.4918847462759,1,0.7277366518974304,-394.2664270019531,32.04503929138183,19677,19677
590,581.9632894713814,1,0.7264373302459717,-398.2419422290943,39.963098172788264,19704,19704
591,602.8773316075544,1,0.7258804440498352,-396.33306884765625,35.18410011291504,19729,19729
592,603.4090651084202,1,0.726081907749176,-398.2899106343587,32.07336640357971,19753,19753
593,602.8133189990374,1,0.7278698682785034,-398.06134155273435,35.09540740966797,19778,19778
594,602.2735234451519,1,0.7280094623565674,-396.1805232121394,31.205476394066444,19804,19804
595,593.1042467308317,1,0.7297184467315674,-396.1355078125,33.43724983215332,19829,19829
596,602.2360828846131,1,0.7313822507858276,-396.80716620551215,31.408525396276403,19856,19856
597,603.3506594792036,1,0.7325314283370972,-396.57106653849286,33.22633695602417,19880,19880
598,603.0686461700409,1,0.7336602807044983,-397.1027941894531,37.755843048095706,19905,19905
599,602.3251283745149,1,0.7330350875854492,-395.6874225323017,37.76409449944129,19931,19931
600,602.9785358370302,1,0.7330146431922913,-395.76290130615234,33.90839457511902,19955,19955
601,602.6537565239577,1,0.7328302264213562,-395.4009912109375,31.155018157958985,19980,19980
602,603.3687768516307,1,0.732314944267273,-397.27678298950195,32.268502394358315,20004,20004
603,592.3990164469193,1,0.7311885952949524,-397.56128516564,29.153586607712967,20030,20030
604,602.734376149812,1,0.7307553291320801,-396.2531164550781,37.240504837036134,20055,20055
605,603.510654967472,1,0.7297967076301575,-397.73929595947266,32.69908575216929,20079,20079
606,602.784499524073,1,0.7288811802864075,-396.80159423828127,34.92382995605469,20104,20104
607,602.875036149848,1,0.7302176356315613,-395.3705520629883,32.65672524770101,20128,20128
608,603.261802538733,1,0.7301411628723145,-397.6974703470866,31.376454035441082,20152,20152
609,602.6639077468459,1,0.7313127517700195,-397.1554248046875,31.153690757751466,20177,20177
610,603.2832014422745,1,0.7319827079772949,-396.75113677978516,28.268524328867596,20201,20201
611,603.2592261956731,1,0.7313758134841919,-397.62522252400714,29.922890822092693,20225,20225
612,603.2859176709302,1,0.7330010533332825,-395.7630429475204,32.06509498927904,20248,20248
613,603.1554746342822,1,0.7329154014587402,-394.36521240234373,37.333718338012694,20273,20273
614,603.4595829890957,1,0.7323446273803711,-398.5358200073242,38.01751693089803,20297,20297
615,603.2254894388217,1,0.7316622734069824,-395.83194224039715,36.2265202999115,20321,20321
616,603.1955543938282,1,0.7324966192245483,-398.42186279296874,35.099752273559574,20346,20346
617,603.4087238405,1,0.7316799163818359,-398.18793360392254,29.248750686645508,20370,20370
618,603.1964375761036,1,0.7339814901351929,-397.2741864522298,34.58440820376078,20394,20394
619,592.3491060348457,1,0.7342398166656494,-396.0868248572716,33.52482465597299,20420,20420
620,603.1713208493452,1,0.7334152460098267,-397.9698855082194,33.4278929233551,20444,20444
621,602.8692551051333,1,0.7330413460731506,-399.3328234354655,35.08131734530131,20468,20468
622,602.9041779079603,1,0.7305105328559875,-396.69701293945315,36.63395195007324,20493,20493
623,582.2094036508266,1,0.7278434038162231,-396.6500006781684,31.885744942559135,20520,20520
624,602.0683838986172,1,0.7243555784225464,-399.00290143048323,38.11456701490614,20547,20547
625,603.7591047034545,1,0.7233347296714783,-398.8340387759001,35.20453710141389,20570,20570
626,602.3151693260247,1,0.7215185165405273,-399.3289548433744,29.540232291588417,20596,20596
627,592.1680636307518,1,0.7208259105682373,-398.99600106698495,33.51043376216182,20623,20623
628,603.0061567086825,1,0.7230120301246643,-396.40808959960935,34.33638648986816,20648,20648
629,602.7466688525097,1,0.7237018942832947,-395.44426903357873,38.039007480327896,20674,20674
630,603.2476118545378,1,0.721984326839447,-398.59081176757815,36.13173736572266,20699,20699
631,603.5520069722975,1,0.7223387956619263,-397.80446497599286,39.48429091771444,20723,20723
632,592.2265213952124,1,0.7201990485191345,-399.891117976262,29.599519729614258,20749,20749
633,602.9722634116183,1,0.7206496000289917,-397.9779748535156,30.21466827392578,20774,20774
634,597.5106197052619,1,0.7208953499794006,-397.3993436373197,33.14760552919828,20800,20800
635,597.1881549267333,1,0.7209404110908508,-399.589353121244,31.130759239196777,20826,20826
636,602.8285072234057,1,0.7222063541412354,-397.25533081054687,30.56321029663086,20851,20851
637,602.564375838914,1,0.722156822681427,-399.541508601262,34.842932774470405,20877,20877
